team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,4.583658133967268,3.0,1.0,10.0,0.7289090155839658,0.9205268110152705,0.9957599611767413,1
61,Georgia,fbs,,,,6.315798262541699,4.0,2.0,13.0,0.5920943158352023,0.8386636411896708,0.9841958069394083,2
87,Notre Dame,fbs,,,,7.1888666532334184,5.0,2.0,15.0,0.5324161137954063,0.7997744587985746,0.974875764889754,3
251,Texas,fbs,,,,8.087051596648111,6.0,2.0,16.0,0.45953766995637935,0.7550450774469478,0.969310308141643,4
2390,Miami,fbs,,,,8.480712142411829,6.0,2.0,17.0,0.4309861242022508,0.7321263659664572,0.966378329974024,5
245,Texas A&M,fbs,,,,8.895349707923454,7.0,2.0,18.0,0.4165428125647799,0.7168226924660438,0.9574464387561965,6
333,Alabama,fbs,,,,8.968105301876797,7.0,2.0,18.0,0.4089165576266707,0.7122110924323201,0.9576963043043374,7
2483,Oregon,fbs,,,,9.95044131344321,7.0,2.0,22.0,0.43038878607603537,0.6789270955330667,0.9270250760899376,8
84,Indiana,fbs,,,,10.12809551763474,7.0,2.0,21.0,0.3867896502142202,0.6663880004825841,0.9327496605607876,9
99,LSU,fbs,,,,12.618659357743988,10.0,4.0,25.0,0.2359352246924712,0.5435178735901074,0.9009671630027414,10
30,USC,fbs,,,,14.314350827320999,11.0,3.0,30.0,0.22387608170145645,0.4869632141273435,0.8558522017332082,11
201,Oklahoma,fbs,,,,16.36387763429257,13.0,4.0,34.0,0.1740798283531179,0.41223951046865903,0.8122377983715428,12
254,Utah,fbs,,,,18.050026941480883,14.0,4.0,39.0,0.15518329958105453,0.38233367406904745,0.7766807373811043,13
2633,Tennessee,fbs,,,,18.18495582112275,14.0,4.0,39.0,0.1503688095945993,0.37737558106383323,0.7748518783715292,14
57,Florida,fbs,,,,18.446253674380586,14.0,5.0,39.0,0.13202855133576202,0.3588126271303514,0.7719952485334037,15
213,Penn State,fbs,,,,19.24817070074766,16.0,5.0,38.0,0.10741168372129345,0.3137129631774702,0.7468638404175222,16
