season,period,cutoff_label,cutoff_index,is_final_cutoff,prior_family,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2022,final_2022_2025,q7_2023-01-10,6,True,history,v1,131,3.7767921780192744,0.017416918390860472,0.8036420491124805,28.83206106870229,3.718289677941872,0.050004836701466306
2022,final_2022_2025,q7_2023-01-10,6,True,history,a,131,3.779367987133199,0.017530645460000126,0.8029062816150097,28.641221374045802,3.71080484913426,0.050381357610716916
2022,final_2022_2025,q7_2023-01-10,6,True,history,b,131,3.786189855888737,0.01770414002687074,0.7974799963211626,28.52671755725191,3.7089429010430166,0.050267696066883825
2022,final_2022_2025,q7_2023-01-10,6,True,history,c,131,3.7858307598365015,0.017709729550547712,0.7995033569392072,28.740458015267176,3.7148862324224363,0.04988992644188406
2022,final_2022_2025,q7_2023-01-10,6,True,history,ypp_supported,131,3.8025555669112463,0.01877331534587871,0.7857996872988136,28.198473282442748,3.6976291685474307,0.0510727800166044
2023,final_2022_2025,q1_2023-08-26,0,False,context,v1,133,4.477871770003612,0.07302493075063918,0.8589717537085958,70.23308270676692,4.47146422065899,0.026179981572394
2023,final_2022_2025,q1_2023-08-26,0,False,context,a,133,4.477189492174838,0.07296840366025965,0.8589717537085958,70.203007518797,4.471404243442312,0.026184775553086716
2023,final_2022_2025,q1_2023-08-26,0,False,context,b,133,4.47682457483743,0.07293074050653013,0.8585653322495428,70.22556390977444,4.471457381009856,0.0261865832684981
2023,final_2022_2025,q1_2023-08-26,0,False,context,c,133,4.477327985956689,0.07296866198975772,0.8587685429790693,70.21804511278195,4.4715366988520255,0.026181588059211714
2023,final_2022_2025,q1_2023-08-26,0,False,context,ypp_supported,133,4.477066899961695,0.0729626543506974,0.8580573054257264,70.14285714285714,4.470071022703684,0.026227952255129968
2023,final_2022_2025,q1_2023-08-26,0,False,history,v1,133,4.492460046542658,0.07424111050814802,0.8651696809591547,75.97744360902256,4.556909074082049,0.022878862167797952
2023,final_2022_2025,q1_2023-08-26,0,False,history,a,133,4.491883275318856,0.07420102818121568,0.8650680755943915,75.97744360902256,4.556840609872422,0.022886699873365283
2023,final_2022_2025,q1_2023-08-26,0,False,history,b,133,4.491525039008562,0.07416431795238945,0.8651696809591546,75.96992481203007,4.556896619216084,0.02288970515884623
2023,final_2022_2025,q1_2023-08-26,0,False,history,c,133,4.49198347661675,0.07419125089987383,0.8654744970534445,75.99248120300751,4.556967321920797,0.022882755361971922
2023,final_2022_2025,q1_2023-08-26,0,False,history,ypp_supported,133,4.491668598864715,0.0742034262129855,0.8647632595001016,75.90225563909775,4.55561454421762,0.02292459168628055
2023,final_2022_2025,q2_2023-09-23,1,False,context,v1,133,4.357549049006917,0.05923060896079126,0.7401950823003455,45.06015037593985,4.098364252840279,0.034963572966121986
2023,final_2022_2025,q2_2023-09-23,1,False,context,a,133,4.352228698782173,0.05888151936134694,0.7411095305832147,44.909774436090224,4.09466947086784,0.0351062872295124
2023,final_2022_2025,q2_2023-09-23,1,False,context,b,133,4.346915962220095,0.058614350216913955,0.7426336110546637,45.05263157894737,4.0975696382334625,0.03497819135652291
2023,final_2022_2025,q2_2023-09-23,1,False,context,c,133,4.349846049672471,0.058724209027872745,0.7418207681365576,45.090225563909776,4.098511888898123,0.034976198233811526
2023,final_2022_2025,q2_2023-09-23,1,False,context,ypp_supported,133,4.342683775495333,0.05795217965325852,0.7409063198536883,44.3609022556391,4.0829109786974715,0.03554937936214856
2023,final_2022_2025,q2_2023-09-23,1,False,history,v1,133,4.310469425562205,0.05595566530276559,0.767018898597846,47.045112781954884,4.14394100124908,0.03304871873936273
2023,final_2022_2025,q2_2023-09-23,1,False,history,a,133,4.304805881352311,0.05551739871032048,0.7662060556797399,46.86466165413534,4.140193230193577,0.033168189737538496
2023,final_2022_2025,q2_2023-09-23,1,False,history,b,133,4.302212796396393,0.05552307939536439,0.7691526112578744,46.909774436090224,4.142028282720809,0.03308883066288719
2023,final_2022_2025,q2_2023-09-23,1,False,history,c,133,4.304558896428767,0.05563810257467626,0.7680349522454786,46.99248120300752,4.143437582471416,0.033066015549446805
2023,final_2022_2025,q2_2023-09-23,1,False,history,ypp_supported,133,4.292258916154507,0.054157270807648566,0.7698638488112172,46.32330827067669,4.128831293344097,0.03356635845692182
