season,period,cutoff_label,cutoff,cutoff_index,is_final_cutoff,prior_family,candidate,population_view,game_count,primitive_complete_game_count,game_key_sha256,team_key_sha256,matched_fbs_teams,nll,crps,expected_rank_mae,median_rank_mae,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability,top5_brier,top10_brier,top25_brier,posterior_converged,posterior_iterations,posterior_max_message_delta
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,context,v1,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.7953128611502134,0.018409233383537418,7.252159757243109,7.519083969465649,0.7970201416352432,28.31297709923664,3.6988025031788214,0.05150686314567564,0.003213096741158708,0.0067545982271822866,0.019429009890044858,True,47,9.769009551297003e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,context,a,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.79840945494254,0.01851355292507241,7.273067724235332,7.564885496183206,0.7962843741377724,28.206106870229007,3.6916266181334594,0.05183797727375348,0.003308823978628811,0.006711589313598209,0.018587805816135623,True,48,9.43830714084104e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,context,b,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.8037810424480667,0.018604202426844695,7.271820771119664,7.595419847328245,0.7996872988135749,28.076335877862597,3.689446833167327,0.051805443225535514,0.003425145629468655,0.006932974172306896,0.01803793990226789,True,50,9.366701344132311e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,context,c,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.8031986016868813,0.018626983108908268,7.301984647631726,7.6106870229007635,0.7991354731904718,28.297709923664122,3.6952185236693764,0.05143575893045651,0.0033999531737116304,0.006900622747426249,0.018869967810799596,True,50,9.005741447437599e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,context,ypp_supported,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.815473057760881,0.019311428941425787,7.46403044606923,7.732824427480916,0.785523774487262,27.83969465648855,3.680159555272082,0.052443648945087386,0.003201142811760399,0.0066676439253234195,0.018059437073589563,True,49,9.072853705965889e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,history,v1,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.7767921780192744,0.017416918390860472,7.114688765762363,7.32824427480916,0.8036420491124805,28.83206106870229,3.718289677941872,0.050004836701466306,0.003701611469848202,0.006134550222226598,0.01534083413994625,True,43,9.972194513346855e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,history,a,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.779367987133199,0.017530645460000126,7.14340794959364,7.33587786259542,0.8029062816150097,28.641221374045802,3.71080484913426,0.050381357610716916,0.0038062334348432894,0.006093210641462672,0.014625442287102039,True,43,8.822872865354991e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,history,b,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.786189855888737,0.01770414002687074,7.199779991591225,7.374045801526718,0.7974799963211626,28.52671755725191,3.7089429010430166,0.050267696066883825,0.0039377192230909425,0.00635065047068075,0.014239897137086972,True,45,9.880571879422595e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,history,c,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.7858307598365015,0.017709729550547712,7.196484441099863,7.374045801526718,0.7995033569392072,28.740458015267176,3.7148862324224363,0.04988992644188406,0.003917481732169167,0.006316427559481326,0.01488541079172764,True,45,9.214547069258394e-07
2022,final_2022_2025,q7_2023-01-10,2023-01-10T23:59:59+00:00,6,True,history,ypp_supported,full,1541,895,f8e3097958bd5a28f0be565e696f2b71f25b3cca82aa2a999adfd7a630230412,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,3.8025555669112463,0.01877331534587871,7.435467315133865,7.595419847328245,0.7857996872988136,28.198473282442748,3.6976291685474307,0.0510727800166044,0.0036728429721176567,0.00606671798330316,0.014249845525874175,True,44,9.814681024150618e-07
