season,team_id,opponent_id,game_id,game_date,week,game_order,observed_oriented_margin,expected_oriented_margin,residual,home_id,away_id,home_name,away_name,pairing
2008,111,2050,282412050,2008-08-28T23:00:00+00:00,1,1,-34.0,-35.314104110554034,1.3141041105540339,2050,111,Ball St,Northeastern,fbs-fcs
2008,2050,111,282412050,2008-08-28T23:00:00+00:00,1,1,34.0,35.314104110554034,-1.3141041105540339,2050,111,Ball St,Northeastern,fbs-fcs
2008,2084,2638,282412084,2008-08-28T23:00:00+00:00,1,1,25.0,9.275753821553243,15.724246178446757,2084,2638,Buffalo,UTEP,fbs-fbs
2008,2638,2084,282412084,2008-08-28T23:00:00+00:00,1,1,-25.0,-9.275753821553243,-15.724246178446757,2084,2638,Buffalo,UTEP,fbs-fbs
2008,2117,2197,282412117,2008-08-28T23:00:00+00:00,1,1,19.0,29.567482330692673,-10.567482330692673,2117,2197,C Michigan,E Illinois,fbs-fcs
2008,2197,2117,282412117,2008-08-28T23:00:00+00:00,1,1,-19.0,-29.567482330692673,10.567482330692673,2117,2197,C Michigan,E Illinois,fbs-fcs
2008,2199,282,282412199,2008-08-28T23:00:00+00:00,1,1,52.0,33.47861715828728,18.52138284171272,2199,282,E Michigan,Indiana St,fbs-fcs
2008,282,2199,282412199,2008-08-28T23:00:00+00:00,1,1,-52.0,-33.47861715828728,-18.52138284171272,2199,282,E Michigan,Indiana St,fbs-fcs
2008,2275,41,282410041,2008-08-28T23:30:00+00:00,1,1,-32.0,-31.741498117507703,-0.2585018824922969,41,2275,Connecticut,Hofstra,fbs-fcs
2008,41,2275,282410041,2008-08-28T23:30:00+00:00,1,1,32.0,31.741498117507703,0.2585018824922969,41,2275,Connecticut,Hofstra,fbs-fcs
2008,55,59,282410059,2008-08-28T23:30:00+00:00,1,1,-27.0,-32.01857676156367,5.018576761563672,59,55,Georgia Tech,Jacksonville St,fbs-fcs
2008,59,55,282410059,2008-08-28T23:30:00+00:00,1,1,27.0,32.01857676156367,-5.018576761563672,59,55,Georgia Tech,Jacksonville St,fbs-fcs
2008,193,238,282410193,2008-08-28T23:30:00+00:00,1,1,-21.0,-22.819552426938376,1.819552426938376,193,238,Miami OH,Vanderbilt,fbs-fbs
2008,238,193,282410193,2008-08-28T23:30:00+00:00,1,1,21.0,22.819552426938376,-1.819552426938376,193,238,Miami OH,Vanderbilt,fbs-fbs
2008,2132,2198,282412132,2008-08-28T23:30:00+00:00,1,1,33.0,34.322214961822034,-1.3222149618220342,2132,2198,Cincinnati,E Kentucky,fbs-fcs
2008,2198,2132,282412132,2008-08-28T23:30:00+00:00,1,1,-33.0,-34.322214961822034,1.3222149618220342,2132,2198,Cincinnati,E Kentucky,fbs-fcs
2008,2127,2390,282412390,2008-08-28T23:30:00+00:00,1,1,-45.0,-35.14085144823255,-9.859148551767447,2390,2127,Miami FL,Charleston So,fbs-fcs
2008,2390,2127,282412390,2008-08-28T23:30:00+00:00,1,1,45.0,35.14085144823255,9.859148551767447,2390,2127,Miami FL,Charleston So,fbs-fcs
2008,2393,2653,282412393,2008-08-28T23:30:00+00:00,1,1,-14.0,-8.971729791789317,-5.028270208210683,2393,2653,MTSU,Troy,fbs-fbs
2008,2653,2393,282412393,2008-08-28T23:30:00+00:00,1,1,14.0,8.971729791789317,5.028270208210683,2393,2653,MTSU,Troy,fbs-fbs
2008,2571,66,282410066,2008-08-29T00:00:00+00:00,1,1,-27.0,-7.696793697899718,-19.303206302100282,66,2571,Iowa St,S Dakota St,fbs-fcs
2008,66,2571,282410066,2008-08-29T00:00:00+00:00,1,1,27.0,7.696793697899718,19.303206302100282,66,2571,Iowa St,S Dakota St,fbs-fcs
2008,2046,2449,282412449,2008-08-29T00:00:00+00:00,1,1,-35.0,-22.07343127376078,-12.926568726239221,2449,2046,N Dakota St,Austin Peay,fcs-fcs
2008,2449,2046,282412449,2008-08-29T00:00:00+00:00,1,1,35.0,22.07343127376078,12.926568726239221,2449,2046,N Dakota St,Austin Peay,fcs-fcs
2008,152,2579,282412579,2008-08-29T00:00:00+00:00,1,1,-34.0,-5.762555397075071,-28.237444602924928,2579,152,South Carolina,NC State,fbs-fbs
2008,2579,152,282412579,2008-08-29T00:00:00+00:00,1,1,34.0,5.762555397075071,28.237444602924928,2579,152,South Carolina,NC State,fbs-fbs
2008,2241,2635,282412635,2008-08-29T00:00:00+00:00,1,1,-16.0,9.651576181948315,-25.651576181948315,2635,2241,Tennessee Tech,Gardner Webb,fcs-fcs
2008,2635,2241,282412635,2008-08-29T00:00:00+00:00,1,1,16.0,-9.651576181948315,25.651576181948315,2635,2241,Tennessee Tech,Gardner Webb,fcs-fcs
2008,154,239,282410239,2008-08-29T00:10:00+00:00,1,1,28.0,7.854938899615067,20.145061100384932,239,154,Baylor,Wake Forest,fbs-fbs
2008,239,154,282410239,2008-08-29T00:10:00+00:00,1,1,-28.0,-7.854938899615067,-20.145061100384932,239,154,Baylor,Wake Forest,fbs-fbs
2008,204,24,282410024,2008-08-29T01:00:00+00:00,1,1,-8.0,11.686133145964543,-19.686133145964543,24,204,Stanford,Oregon St,fbs-fbs
2008,24,204,282410024,2008-08-29T01:00:00+00:00,1,1,8.0,-11.686133145964543,19.686133145964543,24,204,Stanford,Oregon St,fbs-fbs
2008,218,349,282420349,2008-08-29T23:00:00+00:00,1,1,28.0,5.855297124777512,22.14470287522249,349,218,Army,Temple,fbs-fbs
2008,349,218,282420349,2008-08-29T23:00:00+00:00,1,1,-28.0,-5.855297124777512,-22.14470287522249,349,218,Army,Temple,fbs-fbs
2008,242,2567,282420242,2008-08-30T00:00:00+00:00,1,1,29.0,30.56468408742773,-1.5646840874277288,242,2567,Rice,SMU,fbs-fbs
2008,2567,242,282420242,2008-08-30T00:00:00+00:00,1,1,-29.0,-30.56468408742773,1.5646840874277288,242,2567,Rice,SMU,fbs-fbs
2008,2368,301,282420301,2008-08-30T02:00:00+00:00,1,1,-18.0,-17.416920331559947,-0.5830796684400532,301,2368,San Diego,Marist,fcs-fcs
2008,301,2368,282420301,2008-08-30T02:00:00+00:00,1,1,18.0,17.416920331559947,0.5830796684400532,301,2368,San Diego,Marist,fcs-fcs
2008,2026,99,282430099,2008-08-30T15:00:00+00:00,1,1,-28.0,-17.976721347138593,-10.023278652861407,99,2026,LSU,Appalachian St,fbs-fcs
2008,99,2026,282430099,2008-08-30T15:00:00+00:00,1,1,28.0,17.976721347138593,10.023278652861407,99,2026,LSU,Appalachian St,fbs-fcs
2008,2026,99,400361387,2008-08-30T15:00:00+00:00,1,2,-28.0,-17.976721347138593,-10.023278652861407,99,2026,LSU,Appalachian St,fbs-fcs
2008,99,2026,400361387,2008-08-30T15:00:00+00:00,1,2,28.0,17.976721347138593,10.023278652861407,99,2026,LSU,Appalachian St,fbs-fcs
2008,183,77,282430077,2008-08-30T16:00:00+00:00,1,1,-20.0,-20.204484094635877,0.2044840946358768,77,183,Northwestern,Syracuse,fbs-fbs
2008,77,183,282430077,2008-08-30T16:00:00+00:00,1,1,20.0,20.204484094635877,-0.2044840946358768,77,183,Northwestern,Syracuse,fbs-fbs
2008,84,98,282430084,2008-08-30T16:00:00+00:00,1,1,18.0,13.596952617693557,4.403047382306443,84,98,Indiana,WKU,fbs-fbs
2008,98,84,282430084,2008-08-30T16:00:00+00:00,1,1,-18.0,-13.596952617693557,-4.403047382306443,84,98,Indiana,WKU,fbs-fbs
2008,151,259,282430151,2008-08-30T16:00:00+00:00,1,1,5.0,-10.99545869618973,15.99545869618973,151,259,East Carolina,Virginia Tech,fbs-fbs
2008,259,151,282430151,2008-08-30T16:00:00+00:00,1,1,-5.0,10.99545869618973,-15.99545869618973,151,259,East Carolina,Virginia Tech,fbs-fbs
2008,194,2754,282430194,2008-08-30T16:00:00+00:00,1,1,43.0,45.81903838031728,-2.8190383803172807,194,2754,Ohio St,Youngstown St,fbs-fcs
2008,2754,194,282430194,2008-08-30T16:00:00+00:00,1,1,-43.0,-45.81903838031728,2.8190383803172807,194,2754,Ohio St,Youngstown St,fbs-fcs
2008,213,324,282430213,2008-08-30T16:00:00+00:00,1,1,56.0,46.01453273397288,9.985467266027122,213,324,Penn St,Coastal Car,fbs-fcs
2008,324,213,282430213,2008-08-30T16:00:00+00:00,1,1,-56.0,-46.01453273397288,-9.985467266027122,213,324,Penn St,Coastal Car,fbs-fcs
2008,189,221,282430221,2008-08-30T16:00:00+00:00,1,1,10.0,-19.436650373230727,29.436650373230727,221,189,Pittsburgh,Bowling Green,fbs-fbs
2008,221,189,282430221,2008-08-30T16:00:00+00:00,1,1,-10.0,19.436650373230727,-29.436650373230727,221,189,Pittsburgh,Bowling Green,fbs-fbs
2008,2006,275,282430275,2008-08-30T16:00:00+00:00,1,1,-21.0,-15.38152383111614,-5.618476168883859,275,2006,Wisconsin,Akron,fbs-fbs
2008,275,2006,282430275,2008-08-30T16:00:00+00:00,1,1,21.0,15.38152383111614,5.618476168883859,275,2006,Wisconsin,Akron,fbs-fbs
2008,2294,311,282432294,2008-08-30T16:05:00+00:00,1,1,43.0,26.521971296718764,16.478028703281236,2294,311,Iowa,Maine,fbs-fcs
2008,311,2294,282432294,2008-08-30T16:05:00+00:00,1,1,-43.0,-26.521971296718764,-16.478028703281236,2294,311,Iowa,Maine,fbs-fcs
2008,57,62,282430057,2008-08-30T16:30:00+00:00,1,1,46.0,29.82821145132717,16.17178854867283,57,62,Florida,Hawaii,fbs-fbs
2008,62,57,282430057,2008-08-30T16:30:00+00:00,1,1,-46.0,-29.82821145132717,-16.17178854867283,57,62,Florida,Hawaii,fbs-fbs
2008,290,61,282430061,2008-08-30T16:30:00+00:00,1,1,-24.0,-34.405654729792566,10.405654729792566,61,290,Georgia,Ga Southern,fbs-fcs
2008,61,290,282430061,2008-08-30T16:30:00+00:00,1,1,24.0,34.405654729792566,-10.405654729792566,61,290,Georgia,Ga Southern,fbs-fcs
2008,227,2405,282430227,2008-08-30T17:00:00+00:00,1,1,3.0,2.0081050591542144,0.9918949408457856,227,2405,Rhode Island,Monmouth NJ,fcs-fcs
2008,2405,227,282430227,2008-08-30T17:00:00+00:00,1,1,-3.0,-2.0081050591542144,-0.9918949408457856,227,2405,Rhode Island,Monmouth NJ,fcs-fcs
2008,2005,253,282432005,2008-08-30T18:00:00+00:00,1,1,34.0,33.09605750921992,0.9039424907800822,2005,253,Air Force,Southern Utah,fbs-fcs
2008,253,2005,282432005,2008-08-30T18:00:00+00:00,1,1,-34.0,-33.09605750921992,-0.9039424907800822,2005,253,Air Force,Southern Utah,fbs-fcs
2008,195,2751,282432751,2008-08-30T18:00:00+00:00,1,1,-1.0,-4.079861996494055,3.0798619964940546,2751,195,Wyoming,Ohio,fbs-fbs
2008,2751,195,282432751,2008-08-30T18:00:00+00:00,1,1,1.0,4.079861996494055,-3.0798619964940546,2751,195,Wyoming,Ohio,fbs-fbs
2008,130,254,282430130,2008-08-30T19:30:00+00:00,1,1,-2.0,-25.378186640707185,23.378186640707185,130,254,Michigan,Utah,fbs-fbs
2008,254,130,282430130,2008-08-30T19:30:00+00:00,1,1,2.0,25.378186640707185,-23.378186640707185,130,254,Michigan,Utah,fbs-fbs
2008,258,30,282430258,2008-08-30T19:30:00+00:00,1,1,-45.0,-18.633606389660592,-26.366393610339408,258,30,Virginia,USC,fbs-fbs
2008,30,258,282430258,2008-08-30T19:30:00+00:00,1,1,45.0,18.633606389660592,26.366393610339408,258,30,Virginia,USC,fbs-fbs
2008,197,265,282430265,2008-08-30T19:30:00+00:00,1,1,26.0,27.281196583703682,-1.2811965837036823,265,197,Washington St,Oklahoma St,fbs-fbs
2008,265,197,282430265,2008-08-30T19:30:00+00:00,1,1,-26.0,-27.281196583703682,1.2811965837036823,265,197,Washington St,Oklahoma St,fbs-fbs
2008,222,277,282430277,2008-08-30T19:30:00+00:00,1,1,-27.0,-17.3367137763059,-9.6632862236941,277,222,West Virginia,Villanova,fbs-fcs
2008,277,222,282430277,2008-08-30T19:30:00+00:00,1,1,27.0,17.3367137763059,9.6632862236941,277,222,West Virginia,Villanova,fbs-fcs
2008,119,2426,282432426,2008-08-30T19:30:00+00:00,1,1,-28.0,-35.60267906622262,7.6026790662226205,2426,119,Navy,Towson,fbs-fcs
2008,2426,119,282432426,2008-08-30T19:30:00+00:00,1,1,28.0,35.60267906622262,-7.6026790662226205,2426,119,Navy,Towson,fbs-fcs
2008,120,48,282430120,2008-08-30T19:45:00+00:00,1,1,7.0,28.855717439945977,-21.855717439945977,120,48,Maryland,Delaware,fbs-fcs
2008,48,120,282430120,2008-08-30T19:45:00+00:00,1,1,-7.0,-28.855717439945977,21.855717439945977,120,48,Maryland,Delaware,fbs-fcs
2008,202,5,282430005,2008-08-30T20:00:00+00:00,1,1,23.0,17.460613424843284,5.5393865751567155,5,202,UAB,Tulsa,fbs-fbs
2008,5,202,282430005,2008-08-30T20:00:00+00:00,1,1,-23.0,-17.460613424843284,-5.5393865751567155,5,202,UAB,Tulsa,fbs-fbs
2008,2287,276,282430276,2008-08-30T20:30:00+00:00,1,1,-25.0,-25.48170633686985,0.48170633686984843,276,2287,Marshall,Illinois St,fbs-fcs
2008,276,2287,282430276,2008-08-30T20:30:00+00:00,1,1,25.0,25.48170633686985,-0.48170633686984843,276,2287,Marshall,Illinois St,fbs-fcs
2008,2115,2803,282432115,2008-08-30T21:00:00+00:00,1,1,7.0,10.060792012844907,-3.0607920128449067,2115,2803,Central Conn,Bryant,fcs-fcs
2008,2803,2115,282432115,2008-08-30T21:00:00+00:00,1,1,-7.0,-10.060792012844907,3.0607920128449067,2115,2803,Central Conn,Bryant,fcs-fcs
2008,2011,50,282430050,2008-08-30T22:00:00+00:00,1,1,-10.0,-20.193554527616286,10.193554527616286,50,2011,Florida A&M,Alabama St,fcs-fcs
2008,50,2011,282430050,2008-08-30T22:00:00+00:00,1,1,10.0,20.193554527616286,-10.193554527616286,50,2011,Florida A&M,Alabama St,fcs-fcs
2008,113,399,282430113,2008-08-30T22:00:00+00:00,1,1,12.0,7.59289490878104,4.40710509121896,113,399,Massachusetts,SUNY Albany,fcs-fcs
2008,399,113,282430113,2008-08-30T22:00:00+00:00,1,1,-12.0,-7.59289490878104,-4.40710509121896,113,399,Massachusetts,SUNY Albany,fcs-fcs
2008,153,2377,282430153,2008-08-30T22:00:00+00:00,1,1,8.0,29.07192914925737,-21.07192914925737,153,2377,North Carolina,McNeese St,fbs-fcs
2008,2377,153,282430153,2008-08-30T22:00:00+00:00,1,1,-8.0,-29.07192914925737,21.07192914925737,153,2377,North Carolina,McNeese St,fbs-fcs
2008,167,2628,282430167,2008-08-30T22:00:00+00:00,1,1,-23.0,-21.431350375663307,-1.5686496243366932,167,2628,New Mexico,TCU,fbs-fbs
2008,2628,167,282430167,2008-08-30T22:00:00+00:00,1,1,23.0,21.431350375663307,1.5686496243366932,167,2628,New Mexico,TCU,fbs-fbs
2008,2460,252,282430252,2008-08-30T22:00:00+00:00,1,1,-24.0,-19.91063156767825,-4.0893684323217485,252,2460,BYU,Northern Iowa,fbs-fcs
2008,252,2460,282430252,2008-08-30T22:00:00+00:00,1,1,24.0,19.91063156767825,4.0893684323217485,252,2460,BYU,Northern Iowa,fbs-fcs
2008,2016,2545,282432016,2008-08-30T22:00:00+00:00,1,1,-6.0,-18.423322908634518,12.423322908634518,2016,2545,Alcorn St,SE Louisiana,fcs-fcs
2008,2545,2016,282432016,2008-08-30T22:00:00+00:00,1,1,6.0,18.423322908634518,-12.423322908634518,2016,2545,Alcorn St,SE Louisiana,fcs-fcs
2008,2142,2619,282432619,2008-08-30T22:00:00+00:00,1,1,-16.0,6.19849585919938,-22.19849585919938,2619,2142,Stony Brook,Colgate,fcs-fcs
2008,2619,2142,282432619,2008-08-30T22:00:00+00:00,1,1,16.0,-6.19849585919938,22.19849585919938,2619,2142,Stony Brook,Colgate,fcs-fcs
2008,2116,2569,282432116,2008-08-30T22:06:00+00:00,1,1,17.0,8.319949823131857,8.680050176868143,2116,2569,UCF,S Carolina St,fbs-fcs
2008,2569,2116,282432116,2008-08-30T22:06:00+00:00,1,1,-17.0,-8.319949823131857,-8.680050176868143,2116,2569,UCF,S Carolina St,fbs-fcs
2008,2348,344,282432348,2008-08-30T22:45:00+00:00,1,1,8.0,8.340086843887276,-0.34008684388727595,2348,344,Louisiana Tech,Mississippi St,fbs-fbs
2008,344,2348,282432348,2008-08-30T22:45:00+00:00,1,1,-8.0,-8.340086843887276,0.34008684388727595,2348,344,Louisiana Tech,Mississippi St,fbs-fbs
2008,2,2433,282430002,2008-08-30T23:00:00+00:00,1,1,34.0,19.02992134756102,14.970078652438978,2,2433,Auburn,ULM,fbs-fbs
2008,2433,2,282430002,2008-08-30T23:00:00+00:00,1,1,-34.0,-19.02992134756102,-14.970078652438978,2,2433,Auburn,ULM,fbs-fbs
2008,2710,8,282430008,2008-08-30T23:00:00+00:00,1,1,-4.0,-25.957216504351507,21.957216504351507,8,2710,Arkansas,W Illinois,fbs-fcs
2008,8,2710,282430008,2008-08-30T23:00:00+00:00,1,1,4.0,25.957216504351507,-21.957216504351507,8,2710,Arkansas,W Illinois,fbs-fcs
2008,2630,58,282430058,2008-08-30T23:00:00+00:00,1,1,-49.0,-31.243550800293015,-17.756449199706985,58,2630,South Florida,TN Martin,fbs-fcs
2008,58,2630,282430058,2008-08-30T23:00:00+00:00,1,1,49.0,31.243550800293015,17.756449199706985,58,2630,South Florida,TN Martin,fbs-fcs
2008,135,2459,282430135,2008-08-30T23:00:00+00:00,1,1,4.0,8.848144634336386,-4.848144634336386,135,2459,Minnesota,N Illinois,fbs-fbs
2008,2459,135,282430135,2008-08-30T23:00:00+00:00,1,1,-4.0,-8.848144634336386,4.848144634336386,135,2459,Minnesota,N Illinois,fbs-fbs
2008,145,235,282430145,2008-08-30T23:00:00+00:00,1,1,17.0,25.067605569823208,-8.067605569823208,145,235,Mississippi,Memphis,fbs-fbs
2008,235,145,282430145,2008-08-30T23:00:00+00:00,1,1,-17.0,-25.067605569823208,8.067605569823208,145,235,Mississippi,Memphis,fbs-fbs
2008,150,256,282430150,2008-08-30T23:00:00+00:00,1,1,24.0,6.967052703210002,17.03294729679,150,256,Duke,James Madison,fbs-fcs
2008,256,150,282430150,2008-08-30T23:00:00+00:00,1,1,-24.0,-6.967052703210002,-17.03294729679,150,256,Duke,James Madison,fbs-fcs
2008,158,2711,282430158,2008-08-30T23:00:00+00:00,1,1,23.0,14.51456756437228,8.48543243562772,158,2711,Nebraska,W Michigan,fbs-fbs
2008,2711,158,282430158,2008-08-30T23:00:00+00:00,1,1,-23.0,-14.51456756437228,-8.48543243562772,158,2711,Nebraska,W Michigan,fbs-fbs
2008,201,236,282430201,2008-08-30T23:00:00+00:00,1,1,55.0,54.96358986406547,0.03641013593453124,201,236,Oklahoma,Chattanooga,fbs-fcs
2008,236,201,282430201,2008-08-30T23:00:00+00:00,1,1,-55.0,-54.96358986406547,-0.03641013593453124,201,236,Oklahoma,Chattanooga,fbs-fcs
2008,248,2582,282430248,2008-08-30T23:00:00+00:00,1,1,52.0,38.277390531574255,13.722609468425745,248,2582,Houston,Southern Univ,fbs-fcs
2008,2582,248,282430248,2008-08-30T23:00:00+00:00,1,1,-52.0,-38.277390531574255,-13.722609468425745,248,2582,Houston,Southern Univ,fbs-fcs
2008,2226,251,282430251,2008-08-30T23:00:00+00:00,1,1,-42.0,-30.26888511658939,-11.731114883410608,251,2226,Texas,FL Atlantic,fbs-fbs
2008,251,2226,282430251,2008-08-30T23:00:00+00:00,1,1,42.0,30.26888511658939,11.731114883410608,251,2226,Texas,FL Atlantic,fbs-fbs
2008,2010,2634,282432010,2008-08-30T23:00:00+00:00,1,1,-21.0,-11.705085217314998,-9.294914782685002,2010,2634,Alabama A&M,Tennessee St,fcs-fcs
2008,2634,2010,282432010,2008-08-30T23:00:00+00:00,1,1,21.0,11.705085217314998,9.294914782685002,2010,2634,Alabama A&M,Tennessee St,fcs-fcs
2008,2210,257,282432210,2008-08-30T23:00:00+00:00,1,1,-18.0,-10.896441241309157,-7.103558758690843,2210,257,Elon,Richmond,fcs-fcs
2008,257,2210,282432210,2008-08-30T23:00:00+00:00,1,1,18.0,10.896441241309157,7.103558758690843,2210,257,Elon,Richmond,fcs-fcs
2008,2542,294,282432542,2008-08-30T23:00:00+00:00,1,1,-13.0,-18.429427583282497,5.4294275832824965,2542,294,Savannah St,Jacksonville,fcs-fcs
2008,294,2542,282432542,2008-08-30T23:00:00+00:00,1,1,13.0,18.429427583282497,-5.4294275832824965,2542,294,Savannah St,Jacksonville,fcs-fcs
2008,2572,309,282432572,2008-08-30T23:00:00+00:00,1,1,30.0,10.81589036331429,19.18410963668571,2572,309,Southern Miss,Louisiana,fbs-fbs
2008,309,2572,282432572,2008-08-30T23:00:00+00:00,1,1,-30.0,-10.81589036331429,-19.18410963668571,2572,309,Southern Miss,Louisiana,fbs-fbs
2008,2641,331,282432641,2008-08-30T23:00:00+00:00,1,1,25.0,34.598173180723585,-9.598173180723585,2641,331,Texas Tech,E Washington,fbs-fcs
2008,331,2641,282432641,2008-08-30T23:00:00+00:00,1,1,-25.0,-34.598173180723585,9.598173180723585,2641,331,Texas Tech,E Washington,fbs-fcs
2008,2506,2747,282432747,2008-08-30T23:00:00+00:00,1,1,-17.0,-30.221203869855767,13.221203869855767,2747,2506,Wofford,Presbyterian,fcs-fcs
2008,2747,2506,282432747,2008-08-30T23:00:00+00:00,1,1,17.0,30.221203869855767,-13.221203869855767,2747,2506,Wofford,Presbyterian,fcs-fcs
2008,2032,245,282430245,2008-08-30T23:05:00+00:00,1,1,4.0,-3.9409257299268825,7.9409257299268825,245,2032,Texas A&M,Arkansas St,fbs-fbs
2008,245,2032,282430245,2008-08-30T23:05:00+00:00,1,1,-4.0,3.9409257299268825,-7.9409257299268825,245,2032,Texas A&M,Arkansas St,fbs-fbs
2008,2229,2305,282432305,2008-08-30T23:05:00+00:00,1,1,-30.0,-23.08055572562253,-6.919444274377469,2305,2229,Kansas,Florida Intl,fbs-fbs
2008,2305,2229,282432305,2008-08-30T23:05:00+00:00,1,1,30.0,23.08055572562253,6.919444274377469,2305,2229,Kansas,Florida Intl,fbs-fbs
2008,2306,249,282432306,2008-08-30T23:05:00+00:00,1,1,39.0,24.22485520715303,14.77514479284697,2306,249,Kansas St,North Texas,fbs-fbs
2008,249,2306,282432306,2008-08-30T23:05:00+00:00,1,1,-39.0,-24.22485520715303,-14.77514479284697,2306,249,Kansas St,North Texas,fbs-fbs
2008,103,2309,282432309,2008-08-30T23:30:00+00:00,1,1,21.0,21.06279207953248,-0.06279207953247834,2309,103,Kent,Boston College,fbs-fbs
2008,2309,103,282432309,2008-08-30T23:30:00+00:00,1,1,-21.0,-21.06279207953248,0.06279207953247834,2309,103,Kent,Boston College,fbs-fbs
2008,23,302,282430023,2008-08-31T00:00:00+00:00,1,1,3.0,20.632378439072504,-17.632378439072504,23,302,San Jose St,UC Davis,fbs-fcs
2008,302,23,282430023,2008-08-31T00:00:00+00:00,1,1,-3.0,-20.632378439072504,17.632378439072504,23,302,San Jose St,UC Davis,fbs-fcs
2008,127,25,282430025,2008-08-31T00:00:00+00:00,1,1,-7.0,-6.753522493557213,-0.24647750644278688,25,127,California,Michigan St,fbs-fbs
2008,25,127,282430025,2008-08-31T00:00:00+00:00,1,1,7.0,6.753522493557213,0.24647750644278688,25,127,California,Michigan St,fbs-fbs
2008,304,68,282430068,2008-08-31T00:00:00+00:00,1,1,-42.0,-49.56565085359746,7.565650853597461,68,304,Boise St,Idaho St,fbs-fcs
2008,68,304,282430068,2008-08-31T00:00:00+00:00,1,1,42.0,49.56565085359746,-7.565650853597461,68,304,Boise St,Idaho St,fbs-fcs
2008,228,333,282430228,2008-08-31T00:00:00+00:00,1,1,-24.0,-15.307952990290984,-8.692047009709016,228,333,Clemson,Alabama,fbs-fbs
2008,333,228,282430228,2008-08-31T00:00:00+00:00,1,1,24.0,15.307952990290984,8.692047009709016,228,333,Clemson,Alabama,fbs-fbs
2008,2504,2640,282432504,2008-08-31T00:00:00+00:00,1,1,20.0,23.99274273185239,-3.9927427318523883,2640,2504,TX Southern,Prairie View,fcs-fcs
2008,2640,2504,282432504,2008-08-31T00:00:00+00:00,1,1,-20.0,-23.99274273185239,3.9927427318523883,2640,2504,TX Southern,Prairie View,fcs-fcs
2008,142,356,282430142,2008-08-31T00:30:00+00:00,1,1,10.0,15.470704257192024,-5.470704257192024,142,356,Missouri,Illinois,fbs-fbs
2008,356,142,282430142,2008-08-31T00:30:00+00:00,1,1,-10.0,-15.470704257192024,5.470704257192024,142,356,Missouri,Illinois,fbs-fbs
2008,2440,2755,282432440,2008-08-31T01:05:00+00:00,1,1,36.0,25.021224750892,10.978775249108,2440,2755,Nevada,Grambling,fbs-fcs
2008,2755,2440,282432440,2008-08-31T01:05:00+00:00,1,1,-36.0,-25.021224750892,-10.978775249108,2440,2755,Nevada,Grambling,fbs-fcs
2008,13,21,282430021,2008-08-31T01:30:00+00:00,1,1,2.0,5.65970720913296,-3.65970720913296,21,13,San Diego St,Cal Poly,fbs-fcs
2008,21,13,282430021,2008-08-31T01:30:00+00:00,1,1,-2.0,-5.65970720913296,3.65970720913296,21,13,San Diego St,Cal Poly,fbs-fcs
2008,2439,328,282432439,2008-08-31T02:00:00+00:00,1,1,10.0,9.508727602408428,0.4912723975915725,2439,328,UNLV,Utah St,fbs-fbs
2008,328,2439,282432439,2008-08-31T02:00:00+00:00,1,1,-10.0,-9.508727602408428,-0.4912723975915725,2439,328,UNLV,Utah St,fbs-fbs
2008,12,70,282430012,2008-08-31T02:07:00+00:00,1,1,70.0,32.27071264947168,37.72928735052832,12,70,Arizona,Idaho,fbs-fbs
2008,70,12,282430012,2008-08-31T02:07:00+00:00,1,1,-70.0,-32.27071264947168,-37.72928735052832,12,70,Arizona,Idaho,fbs-fbs
2008,2483,264,282432483,2008-08-31T02:11:00+00:00,1,1,34.0,36.40848057299407,-2.4084805729940726,2483,264,Oregon,Washington,fbs-fbs
2008,264,2483,282432483,2008-08-31T02:11:00+00:00,1,1,-34.0,-36.40848057299407,2.4084805729940726,2483,264,Oregon,Washington,fbs-fbs
2008,2464,9,282430009,2008-08-31T02:22:00+00:00,1,1,-17.0,-24.921456995986,7.921456995985999,9,2464,Arizona St,Northern Arizona,fbs-fcs
2008,9,2464,282430009,2008-08-31T02:22:00+00:00,1,1,17.0,24.921456995986,-7.921456995985999,9,2464,Arizona St,Northern Arizona,fbs-fcs
2008,2261,2296,282442261,2008-08-31T18:00:00+00:00,1,1,4.0,7.660999367915235,-3.6609993679152346,2261,2296,Hampton,Jackson St,fcs-fcs
2008,2296,2261,282442261,2008-08-31T18:00:00+00:00,1,1,-4.0,-7.660999367915235,3.6609993679152346,2261,2296,Hampton,Jackson St,fcs-fcs
2008,96,97,282440097,2008-08-31T19:30:00+00:00,1,1,25.0,4.076470205220078,20.923529794779924,97,96,Louisville,Kentucky,fbs-fbs
2008,97,96,282440097,2008-08-31T19:30:00+00:00,1,1,-25.0,-4.076470205220078,-20.923529794779924,97,96,Louisville,Kentucky,fbs-fbs
2008,36,38,282440038,2008-08-31T23:30:00+00:00,1,1,-21.0,2.1636008847327846,-23.163600884732784,38,36,Colorado,Colorado St,fbs-fbs
2008,38,36,282440038,2008-08-31T23:30:00+00:00,1,1,21.0,-2.1636008847327846,23.163600884732784,38,36,Colorado,Colorado St,fbs-fbs
2008,164,278,282450164,2008-09-01T20:00:00+00:00,1,1,-17.0,13.680313424570086,-30.680313424570087,164,278,Rutgers,Fresno St,fbs-fbs
2008,278,164,282450164,2008-09-01T20:00:00+00:00,1,1,17.0,-13.680313424570086,30.680313424570087,164,278,Rutgers,Fresno St,fbs-fbs
