team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,rated,eligible_games,eligible_evidence_count,games_played,expected_rank,median_rank,mode_rank,rank_1_probability,interval_50_low,interval_50_high,interval_50_width,interval_80_low,interval_80_high,interval_80_width,interval_95_low,interval_95_high,interval_95_width,top5_probability,top10_probability,top25_probability,display_rank
99,LSU,fbs,,,,True,2,2,2,12.054137611724455,7,1,0.09920053351723068,3,16,14,2,29,28,1,51,51,0.39755118055436767,0.6189222888165672,0.8774706568022456,1
2390,Miami,fbs,,,,True,3,3,3,14.63622339785863,10,1,0.06459188944876793,5,19,15,2,34,33,1,55,55,0.29561017536356476,0.5171762750778693,0.8356326040020593,2
245,Texas A&M,fbs,,,,True,2,2,2,14.868818405554395,10,1,0.07474579429389533,4,20,17,2,35,34,1,58,58,0.3195153428359467,0.5287201966313604,0.8225910685495395,3
344,Mississippi State,fbs,,,,True,2,2,2,15.544379760729404,10,1,0.07184067794328573,4,21,18,2,37,36,1,61,61,0.3085526929518045,0.5130105679025453,0.8079839703518905,4
333,Alabama,fbs,,,,True,2,2,2,16.41237007851957,11,1,0.06671496366984017,5,22,18,2,39,38,1,63,63,0.28925669764913003,0.4874800830531985,0.7912834602005719,5
87,Notre Dame,fbs,,,,True,2,2,2,17.672992028990777,12,1,0.06033258069480967,5,24,20,2,41,40,1,66,66,0.26549560998138966,0.45523928977489414,0.7645955509491853,6
258,Virginia,fbs,,,,True,2,2,2,17.978332375749584,11,1,0.0613916328584991,5,24,20,2,45,44,1,70,70,0.2747921249098211,0.473167384671894,0.7678335045706124,7
84,Indiana,fbs,,,,True,2,2,2,18.215054729375606,12,1,0.061874325489345114,5,25,21,2,45,44,1,70,70,0.2716360706743665,0.46369132984056155,0.7608929182713183,8
251,Texas,fbs,,,,True,2,2,2,18.630604435721015,12,1,0.0512490578737143,6,25,20,2,45,44,1,70,70,0.24193704633402435,0.43690850228773886,0.7566679318820821,9
2306,Kansas State,fbs,,,,True,2,2,2,20.158814554103845,13,1,0.048958895932688186,6,28,23,3,49,47,1,73,73,0.22972813642564027,0.4154696903050721,0.7257755001218702,10
194,Ohio State,fbs,,,,True,2,2,2,20.93652804490775,14,1,0.04329676414116331,7,29,23,3,49,47,1,74,74,0.20887347031552744,0.3863272565903075,0.706727525857248,11
57,Florida,fbs,,,,True,2,2,2,21.04689929163141,14,1,0.047894193642005034,6,30,25,3,50,48,1,74,74,0.2187413259337222,0.3911713730889704,0.7022013243419591,12
213,Penn State,fbs,,,,True,2,2,2,22.929981548609014,17,1,0.03989219703399291,7,33,27,3,52,50,1,77,77,0.1879334307284353,0.3450551664446646,0.6593690826802281,13
61,Georgia,fbs,,,,True,2,2,2,23.629510218283663,16,1,0.0422123191055788,7,34,28,3,55,53,1,81,81,0.19471393336808537,0.35226117699772613,0.6533070222846651,14
158,Nebraska,fbs,,,,True,2,2,2,24.47099564275975,18,1,0.03588566522984363,8,35,28,3,55,53,1,80,80,0.17056255489546204,0.31703659084590086,0.6271026929996237,15
30,USC,fbs,,,,True,3,3,3,25.704219174684503,20,2,0.029728015356193616,9,37,29,4,57,54,1,80,80,0.14835981798765518,0.2867053365624262,0.5995938504538814,16
2633,Tennessee,fbs,,,,True,2,2,2,26.574144468566157,19,1,0.0326295879899576,9,39,31,4,60,57,1,85,85,0.15810243858976822,0.29896210594722555,0.5979283866880118,17
26,UCLA,fbs,,,,True,2,2,2,27.345541020386342,21,4,0.027607195112223693,10,39,30,4,61,58,1,86,86,0.14012499308797838,0.27398874128909845,0.5773758311062706,18
254,Utah,fbs,,,,True,2,2,2,28.594013189268995,21,1,0.029870113193376204,10,42,33,4,64,61,1,89,89,0.1443809202855915,0.274322600591934,0.5622212000267321,19
