team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,6.183611547392255,4.0,1.0,14.0,0.6336635097015596,0.842466898150667,0.9762288024858082,1
61,Georgia,fbs,,,,10.84190998775821,7.0,2.0,25.0,0.40399293995907143,0.6527457360502491,0.9074687737099044,2
251,Texas,fbs,,,,14.963664981652714,10.0,3.0,33.0,0.2581178788830162,0.5064013537626313,0.838127741788034,3
2483,Oregon,fbs,,,,15.34726875201088,10.0,2.0,36.0,0.2956937378258721,0.5216525789555977,0.8201919978417291,4
87,Notre Dame,fbs,,,,17.381555035879465,12.0,3.0,39.0,0.22232286245016047,0.43844225497161743,0.7799227656203972,5
30,USC,fbs,,,,18.704770072674318,14.0,4.0,40.0,0.1555598022733799,0.37719635595771783,0.7586395997623785,6
99,LSU,fbs,,,,20.23999401130199,15.0,5.0,44.0,0.13898184042647133,0.35078044473709036,0.7290358770250177,7
213,Penn State,fbs,,,,20.494173341222695,15.0,4.0,45.0,0.1644053744810342,0.36285529865133576,0.7162146152195189,8
228,Clemson,fbs,,,,24.125238539873056,19.0,5.0,52.0,0.1163039427117541,0.27733524668420423,0.6391667286360281,9
2633,Tennessee,fbs,,,,24.196446268164507,18.0,5.0,53.0,0.12028562038457177,0.2918652820855049,0.6433397854748568,10
145,Ole Miss,fbs,,,,24.657487777621864,19.0,6.0,52.0,0.09602321389459126,0.2633218878995163,0.6332748976679996,11
2579,South Carolina,fbs,,,,26.66693263407258,21.0,6.0,57.0,0.09180894710797746,0.24141479577218475,0.5901494302758081,12
252,BYU,fbs,,,,29.135227080450786,22.0,7.0,62.0,0.0696923601783726,0.21088216243332727,0.5537163243796662,13
333,Alabama,fbs,,,,30.943022647971308,25.0,6.0,65.0,0.0832060909067472,0.20078473672095998,0.5093091168959091,14
57,Florida,fbs,,,,32.77135932639083,27.0,8.0,67.0,0.04995832422366196,0.16348721205622946,0.483970615024987,15
245,Texas A&M,fbs,,,,32.78315475536967,27.0,8.0,67.0,0.04856260164960674,0.15541176071060975,0.4737318853599962,16
2390,Miami,fbs,,,,32.84798814446149,27.0,8.0,67.0,0.042669087886281556,0.14928483221014677,0.4770529070826883,17
2294,Iowa,fbs,,,,35.56514393757902,29.0,8.0,74.0,0.05577427295284154,0.15327469349658246,0.4374372117522534,18
