candidate,protocol,season,subdivision,team_id,team_name,candidate_nll,c0_nll,minus_rp_nll,delta_nll_vs_c0,delta_nll_vs_minus_rp,candidate_crps,c0_crps,minus_rp_crps,transfer_in_count,transfer_in_weighted_rating_sum,transfer_in_prior_usage_sum,transfer_data_available
C2_transfer_volume,frozen_through_2021,2024,fbs,38,Colorado,4.253143083555748,5.022384789694493,4.961057163453913,-0.7692417061387449,-0.7079140798981651,0.06861798706825804,0.20882811008295016,0.19919484825324144,41.0,34.075,0.552,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,41,UConn,5.6895178920368075,6.2552806757209245,5.6015971190782965,-0.565762783684117,0.08792077295851097,0.23587309444033347,0.2933330768883391,0.22599861915583147,24.0,16.613,0.409,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,5,UAB,4.637275866496932,4.114204498067113,4.143037222852287,0.5230713684298189,0.4942386436446444,0.17544418743070778,0.0884070329825051,0.09228090208563156,19.0,9.516,0.086,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,52,Florida State,7.470501763086136,6.94728632122376,7.918331349694677,0.5232154418623765,-0.4478295866085409,0.4821760942498361,0.4378301451821552,0.5201442361584488,17.0,15.203000000000001,0.789,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,55,Jacksonville State,5.2990546967164125,5.137411184987292,4.955695187720439,0.16164351172912017,0.3433595089959738,0.17887344238430417,0.1565789291872416,0.12892657532280927,19.0,11.294,0.92,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,57,Florida,4.12149873866251,4.1613061706752825,4.189114247834133,-0.039807432012772814,-0.06761550917162307,0.04690769903307263,0.0629479767600197,0.06777305132990664,15.0,13.262,0.598,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,58,South Florida,4.622693224931799,4.615882925586067,4.549781344657208,0.006810299345731963,0.07291188027459139,0.08948666181315919,0.08790421572499411,0.07199180970279029,14.0,6.341,0.10200000000000001,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,59,Georgia Tech,4.621050702824488,4.538377457657194,4.52663480468244,0.08267324516729424,0.09441589814204754,0.09015723652200994,0.06278413893870305,0.06318965545559589,12.0,9.069,0.064,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,6,South Alabama,4.661974161260572,4.708715011626543,4.692525404440937,-0.0467408503659712,-0.03055124318036473,0.07101220918161673,0.07743127817350702,0.07271743947943611,15.0,6.445,0.084,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,61,Georgia,2.9667136554875007,3.0217337915320392,3.053230445092666,-0.05502013604453859,-0.08651678960516529,0.0147806560926099,0.014017161956188105,0.014310776883520076,11.0,8.436,0.853,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,62,Hawai'i,4.187890867887918,4.2680164924767166,4.167688313151407,-0.08012562458879824,0.020202554736511225,0.06361799887350095,0.08027453574958168,0.05689559416443989,6.0,3.3129999999999997,0.046,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,66,Iowa State,3.892354666156917,4.021069711947789,4.237776833511124,-0.12871504579087256,-0.3454221673542075,0.04741299112459487,0.07047622181845016,0.1063375362435566,8.0,5.975,0.32599999999999996,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,68,Boise State,5.0900956939877995,4.759932863397199,4.524172441815335,0.33016283059060036,0.5659232521724649,0.2157173226524663,0.17277562115721737,0.1415488880241578,8.0,7.0729999999999995,0.084,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,77,Northwestern,4.542596020890525,4.712704870944095,4.846097074275374,-0.17010885005356968,-0.30350105338484834,0.07161257055803107,0.1080783376146703,0.13301180083957648,6.0,5.32,0.207,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,8,Arkansas,4.590132131536286,4.562499168477028,4.5865687283758705,0.027632963059258664,0.0035634031604159233,0.07032273579041143,0.0723683925212362,0.07572900200808565,22.0,17.62,0.637,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,84,Indiana,9.298974502787035,6.944471886491583,6.404157727996339,2.354502616295451,2.894816774790695,0.5978566385334094,0.41687285310060884,0.3734960771935965,30.0,23.172,1.411,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,87,Notre Dame,4.162160987211034,3.5600077789703564,3.1455925074752287,0.6021532082406775,1.0165684797358052,0.11448598223197448,0.08270897123752598,0.0632593847674703,9.0,6.982,0.924,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,9,Arizona State,6.626804545046069,5.842262298132457,5.5117832295906055,0.7845422469136114,1.1150213154554631,0.41243244315076233,0.32933008578390754,0.29279133879804964,28.0,22.697,0.61,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,96,Kentucky,4.950981731720758,4.923632690214378,5.090048686306203,0.027349041506380622,-0.13906695458544505,0.13228947812707767,0.1271658651725942,0.15337799497679938,12.0,10.735,0.6,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,97,Louisville,4.414615209310835,4.553299818852113,4.144041699768197,-0.13868460954127837,0.27057350954263804,0.12799207340692242,0.15122381218687364,0.07885203205474496,28.0,23.28,0.9540000000000001,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,98,Western Kentucky,4.57754201458036,4.584763163403291,4.621147079183419,-0.0072211488229303455,-0.04360506460305835,0.07305398258113266,0.07389511430307116,0.08153619199589705,21.0,12.565,0.964,1.0
C2_transfer_volume,frozen_through_2021,2024,fbs,99,LSU,4.042839471967666,3.8420355350112976,3.8006662820242316,0.2008039369563681,0.24217318994343406,0.08221971432436304,0.049451285661946336,0.033432341095810086,10.0,8.158,0.771,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,103,Boston College,4.82404041332337,5.2512872062377,5.229733968542795,-0.42724679291433,-0.4056935552194245,0.16028399969694782,0.22547480754590954,0.22371977917428953,15.0,12.192,0.187,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,113,Massachusetts,2.3723632269177592,2.464321244679398,3.2399272480462744,-0.09195801776163881,-0.8675640211285152,0.026783503295918578,0.02882855669359505,0.049384051925878795,35.0,18.627,0.86,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,12,Arizona,4.622319452169414,5.148131150939066,4.957835444529204,-0.525811698769652,-0.3355159923597899,0.14153005330381563,0.23636886476685828,0.20441528137386122,30.0,24.695,1.35,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,120,Maryland,4.622768370547682,4.653370592256948,4.920630518448286,-0.030602221709266075,-0.29786214790060406,0.07495889500564817,0.08208012890444066,0.13871094049093777,15.0,13.22,0.388,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,127,Michigan State,4.905974563789992,4.619328326354265,4.630918024691625,0.28664623743572726,0.275056539098367,0.1323802088497684,0.07679008692947303,0.07819937382503397,23.0,19.105,0.5379999999999999,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,130,Michigan,4.77284497299172,4.162705958509166,4.141852091013549,0.610139014482554,0.6309928819781714,0.18734559052630412,0.0664816839937471,0.05564313437081739,17.0,14.193999999999999,1.682,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,135,Minnesota,4.622034476245508,4.611235150781195,4.728908962667124,0.010799325464312837,-0.10687448642161623,0.07612563814787549,0.0686966372312218,0.08291735988922322,21.0,15.671,0.42,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,142,Missouri,4.3721708311862,4.403848562097698,4.413928918118946,-0.031677730911497726,-0.041758086932745186,0.05912916345242339,0.06919620914675365,0.05851124547685714,21.0,17.893,0.673,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,145,Ole Miss,3.755507667893284,4.360876983110475,3.767683927951475,-0.6053693152171911,-0.012176260058191168,0.09577696495512164,0.15985166696249684,0.09891464338790046,28.0,25.03,0.97,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,150,Duke,4.991989596747118,4.76541415935578,4.5330278660981955,0.2265754373913378,0.4589617306489222,0.1835251551125703,0.13800205031546278,0.08178211097481722,9.0,7.999,0.636,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,151,East Carolina,4.615571925654743,4.979409562212456,4.822408557616304,-0.3638376365577125,-0.20683663196156044,0.09456614194541277,0.1673860008305469,0.1365502303392791,24.0,10.786,0.115,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,152,NC State,4.521614592079209,4.469641053499816,4.511910917092822,0.05197353857939291,0.009703674986386801,0.0636862121318072,0.06850825763660638,0.0763590972025564,18.0,13.891,0.024,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,153,North Carolina,4.606120777091358,4.582814078946911,4.930495438838662,0.02330669814444697,-0.3243746617473038,0.09525508334735586,0.08902346563876548,0.16066513364687796,39.0,30.758,0.147,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,154,Wake Forest,4.847424784960037,5.218456788001835,4.810546757009334,-0.3710320030417984,0.03687802795070283,0.13895153971584875,0.20685674050143582,0.1299741585935511,33.0,27.516,1.093,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,158,Nebraska,4.79161781031204,4.586377399681098,4.680636113904698,0.20524041063094245,0.11098169640734223,0.09536780713574311,0.06637393787861913,0.07851426893110044,15.0,12.294,0.14100000000000001,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,164,Rutgers,4.933279461317817,4.770602341439783,4.774129201869029,0.16267711987803324,0.15915025944878725,0.1210643791259378,0.09163978549465573,0.09024790954917988,19.0,15.065999999999999,0.164,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,166,New Mexico State,4.143088934715374,3.6901456137356923,3.6899945090306905,0.4529433209796818,0.4530944256846836,0.04327390621990533,0.029174762866212952,0.032735086984621006,21.0,10.972999999999999,0.554,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,167,New Mexico,8.72047765833082,8.122875185642956,6.479482468621997,0.5976024726878642,2.2409951897088227,0.45541971177015705,0.43272122564025534,0.33154431812359003,35.0,22.723,0.988,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,183,Syracuse,4.556608310548435,4.894436289042058,5.526098965898197,-0.3378279784936229,-0.9694906553497624,0.1050463147531034,0.17086545737741932,0.2786097755541896,16.0,13.562,0.045,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,189,Bowling Green,3.7475358624037014,3.895281787093742,4.425155867573525,-0.14774592469004055,-0.6776200051698238,0.0430738573512146,0.06689487616033296,0.14680658851159298,21.0,15.988,0.373,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,193,Miami (OH),4.601710134796832,4.569715692960797,4.73177078659467,0.03199444183603539,-0.1300606517978382,0.0784431938520048,0.06457333174073056,0.10582530764106338,16.0,11.554,0.40900000000000003,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,194,Ohio State,2.447810064007064,2.118136305265005,2.0928137935159112,0.32967375874205906,0.3549962704911529,0.023199775568421777,0.009963322255903923,0.008100291933740175,11.0,8.311,0.54,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,195,Ohio,4.695434783403398,4.776221853822019,4.790819101729903,-0.0807870704186211,-0.09538431832650485,0.07847432331427501,0.09218607977741573,0.09282822141484835,21.0,10.888,0.25,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,197,Oklahoma State,5.983929265867344,4.193780306030215,4.816394074721444,1.7901489598371292,1.1675351911459,0.31790814699739367,0.09676409828417704,0.17824457076899547,40.0,30.851,0.427,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2,Auburn,5.020420058718993,4.66015835166258,4.606578033676588,0.3602617070564129,0.4138420250424053,0.16055543988554877,0.09564931861204519,0.08256288808956623,21.0,17.065,1.424,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2005,Air Force,4.368032839691394,4.463364583366801,4.446864797574491,-0.09533174367540731,-0.07883195788309649,0.05632343429289286,0.08358150801545347,0.07675535220657127,0.0,0.0,0.0,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2006,Akron,3.8589222648032093,3.691395629641886,3.845967658080386,0.16752663516132316,0.012954606722823225,0.06695835485586024,0.04231774869293689,0.06469914318517583,17.0,9.838,0.28099999999999997,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,201,Oklahoma,3.6993047641631867,3.8780968275207264,3.7863327172636314,-0.17879206335753972,-0.08702795310044475,0.05198005252532142,0.07698166157023577,0.06369563416284753,20.0,16.079,1.428,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,202,Tulsa,4.25559061321035,4.4370859986317805,4.184112944578991,-0.18149538542143073,0.07147766863135896,0.0473047853828875,0.05906037208739368,0.04304777949044033,31.0,22.58,0.08,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2026,App State,4.414429550794007,4.133401189967394,4.455620847455947,0.2810283608266131,-0.04119129666193988,0.11494306344817963,0.05994052140114338,0.12169852904898248,32.0,22.706,0.393,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2032,Arkansas State,5.420865238619008,4.531894202903498,4.567600003629714,0.8889710357155103,0.8532652349892942,0.2502614423030957,0.0788275480360314,0.08544887689754958,32.0,17.669999999999998,0.752,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,204,Oregon State,4.231575730260048,4.380894005791029,4.396018394940565,-0.14931827553098032,-0.16444266468051705,0.10840868133275197,0.13125916188919137,0.1344974729689282,14.0,7.945,0.651,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2050,Ball State,3.3797171943153694,3.384313513923062,3.761647726416836,-0.004596319607692578,-0.38193053210146655,0.034320120694971354,0.03461998853476706,0.0746671920587527,24.0,12.264,0.423,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2084,Buffalo,4.460293008268261,4.573648849037757,4.561344676544223,-0.11335584076949612,-0.10105166827596257,0.12866549314533124,0.14814916498908556,0.14621243896850658,8.0,2.782,0.075,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,21,San Diego State,7.068395686754752,6.436805384790424,5.440384382966984,0.6315903019643283,1.6280113037877681,0.39586001319302916,0.3431036245325455,0.22365569431747628,19.0,11.48,0.363,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2116,UCF,4.899375236014218,4.695119891932519,4.726512913214215,0.204255344081699,0.17286232280000302,0.12646945627635148,0.07604417795506015,0.08683709130818673,38.0,29.312,1.077,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2117,Central Michigan,4.983082480079667,4.9093498061097725,4.505777532049292,0.07373267396989469,0.47730494803037526,0.11027793081496783,0.10359476754347365,0.06301681520788045,10.0,5.41,0.059,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,213,Penn State,4.660070671174566,4.397998283960917,4.4711662654780495,0.26207238721364856,0.18890440569651634,0.09024671211531714,0.06945767933586906,0.07465199859350719,8.0,6.841,0.214,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2132,Cincinnati,4.589284682124324,4.6574018801770665,4.597174248757126,-0.06811719805274219,-0.007889566632801603,0.06701258564688743,0.08545729404598149,0.06982277256504228,20.0,15.501,0.457,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,218,Temple,5.191937467931987,5.111008224520816,4.74892651756107,0.08092924341117058,0.4430109503709163,0.13550279353834507,0.12786182385528808,0.08874280082040682,24.0,16.829,0.55,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2199,Eastern Michigan,3.828881499519755,3.94971800143542,4.201931167800564,-0.1208365019156652,-0.3730496682808089,0.03596663042350047,0.06248210476677607,0.10475225003693689,20.0,7.342,0.211,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,221,Pittsburgh,4.443457906301931,4.468042034589498,4.4627028986146025,-0.024584128287567175,-0.019244992312671627,0.06525270727513538,0.07088261291659005,0.06742028461906002,15.0,12.082,0.063,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2226,Florida Atlantic,4.253119353468558,4.355516049717381,4.268704336530835,-0.10239669624882275,-0.015584983062276514,0.048728876325592675,0.053193518934867096,0.05185157191922354,38.0,20.665,1.171,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2229,Florida International,4.918632548046835,4.84148029552285,4.6111000671113285,0.07715225252398472,0.30753248093550667,0.10630872214384691,0.09848425416661678,0.0732479401133546,23.0,9.19,0.565,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2247,Georgia State,3.5443639280730945,4.0100884501902385,4.3245938688369385,-0.465724522117144,-0.780229940763844,0.0793531616771226,0.11564245153925132,0.1458233681052143,27.0,20.269,0.33,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,228,Clemson,5.441773770344486,5.538491719928394,5.243918748248812,-0.09671794958390745,0.1978550220956743,0.16872249834706116,0.1767850767881203,0.15093372888868364,4.0,2.524,0.117,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2294,Iowa,3.8534860966803937,3.859070833759692,3.8597908485779446,-0.0055847370792982964,-0.006304751897550975,0.0523137654925549,0.05273337686337301,0.051361496960515354,9.0,8.879999999999999,0.776,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,23,San José State,4.007393684630178,3.95232813598553,4.245926313844045,0.055065548644647855,-0.23853262921386698,0.08045636460046016,0.0707123053172569,0.11893079028843323,13.0,6.966,0.082,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2305,Kansas,5.02842998699342,4.719953146615519,4.76954145793129,0.30847684037790124,0.2588885290621308,0.13668645557575534,0.0794726639341032,0.08579277094592153,27.0,20.344,0.317,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2306,Kansas State,5.678999910462529,4.607621078526058,4.618508948731602,1.071378831936471,1.0604909617309266,0.18861346709958252,0.07109507183463518,0.07170219815600602,16.0,12.452,0.10600000000000001,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2309,Kent State,5.1763552646988495,5.061095297774383,4.268624153895487,0.11525996692446672,0.9077311108033621,0.08411067325380317,0.08200402090217074,0.06153353173641727,12.0,4.867,0.06,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2335,Liberty,4.271499898651975,4.36585595740467,4.5090127864672755,-0.0943560587526946,-0.2375128878153001,0.05044396383246088,0.08824989883845084,0.11630787361241213,20.0,10.58,0.976,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2348,Louisiana Tech,5.0475070886712,5.044482687420397,4.813403895645074,0.0030244012508022777,0.23410319302612592,0.13281271798433564,0.13239635745490247,0.10010570934015132,9.0,5.521,0.029,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,235,Memphis,5.5078441865989065,4.897257366833158,4.711683846920389,0.6105868197657482,0.7961603396785177,0.1930806537620419,0.11914991433077922,0.07582334736382587,36.0,23.194,0.83,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,238,Vanderbilt,4.155083869707476,4.331955452778528,4.598758788687859,-0.1768715830710521,-0.443674918980383,0.1034952613565031,0.13051333867972698,0.17112332987858447,20.0,15.378,,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,239,Baylor,6.160082595540535,5.096828458330045,4.960194103775965,1.0632541372104898,1.19988849176457,0.2773812468186809,0.1523177179299434,0.13022354674204462,23.0,18.594,0.261,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2390,Miami,4.9942330460655775,4.544419856397089,3.4628723930964,0.4498131896684887,1.5313606529691777,0.19059302081528834,0.15561931121234487,0.07504678122887748,18.0,14.946,0.7989999999999999,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2393,Middle Tennessee,3.6051419199046624,3.356153689111049,3.4926040731949284,0.24898823079361332,0.11253784670973399,0.06754596917307995,0.03840618657638828,0.054107648413142605,12.0,9.915,0.051000000000000004,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,24,Stanford,4.702682206288994,4.710699847643415,4.564159671513113,-0.008017641354420846,0.1385225347758814,0.08560464380151468,0.08661451716998335,0.06663339566528263,17.0,14.926,1.299,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,242,Rice,4.438748193851729,4.157445018259519,4.297287664180238,0.2813031755922095,0.14146052967149103,0.07449774413640115,0.056583318586341344,0.08327228509340483,11.0,6.867,0.142,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2426,Navy,5.042965805539412,4.647862865586013,5.010019378611025,0.3951029399533992,0.032946426928386785,0.19160199429202796,0.12609888093180116,0.18691975653934262,0.0,0.0,0.0,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2429,Charlotte,3.7135271043377256,3.0967984484245363,3.654354155894043,0.6167286559131893,0.05917294844368248,0.09311455525915995,0.051085886812484924,0.09093847647320347,34.0,24.529,0.641,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2433,UL Monroe,3.536159925651187,3.9334385846971953,3.975059218200732,-0.39727865904600845,-0.4388992925495452,0.06798649247021574,0.10654023436671535,0.11179911973087561,14.0,10.47,0.161,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2439,UNLV,4.815221669061588,4.998427609959963,4.752832484432966,-0.18320594089837527,0.06238918462862131,0.10319358456383981,0.13825651278295334,0.08568818075183628,40.0,23.139,1.067,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2440,Nevada,4.046623720926173,3.828287524453303,4.044600322325871,0.21833619647287028,0.0020233986003024285,0.07774508099383672,0.041855112950650544,0.07731393769903014,20.0,11.272,0.158,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,245,Texas A&M,3.859133149556509,3.9351196487546147,3.723749667633034,-0.07598649919810585,0.13538348192347494,0.08737555162699528,0.09692103211588987,0.07000888292454839,13.0,11.727,0.614,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2459,Northern Illinois,4.1174816874907885,3.792426531441396,4.481717789634094,0.3250551560493924,-0.3642361021433054,0.11647679742952066,0.08219507603835079,0.15760391702262386,5.0,0.82,,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,248,Houston,4.495804466026822,4.71584880407698,4.761048163521686,-0.22004433805015822,-0.26524369749486354,0.09330676913242351,0.1373693189728067,0.14557082730709386,28.0,20.249,0.796,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2483,Oregon,3.309313113801628,2.7679613979444317,2.3416136546510447,0.5413517158571963,0.9676994591505834,0.07080190633637407,0.043053626633168696,0.0236751250220032,11.0,8.765,0.398,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,249,North Texas,5.5010826315202115,7.794202524357429,6.754960477739592,-2.2931198928372174,-1.253877846219381,0.2841501655798948,0.5346889375764042,0.4461895782290742,34.0,21.065,0.414,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,25,California,4.642799133688699,5.010091745697432,4.685016473474081,-0.36729261200873253,-0.042217339785382,0.06954418265174096,0.13199885394668645,0.07493034412334013,36.0,26.771,0.519,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2509,Purdue,4.527430263273642,4.65380460541782,4.52974477974477,-0.1263743421441781,-0.0023145164711282362,0.07737759845232035,0.08774633699640105,0.07379117749048897,51.0,41.766,0.326,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,251,Texas,3.7797878731724515,3.6808318635436743,3.841325630283625,0.09895600962877715,-0.06153775711117371,0.0544305410366439,0.02770203441781957,0.031136166432315544,11.0,8.724,0.491,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,252,BYU,4.296396314468618,4.080554707258198,3.792717312195045,0.2158416072104199,0.5036790022735729,0.13214631322797854,0.10828605977902045,0.0764806522018997,13.0,11.19,0.061,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2534,Sam Houston,5.4107237973178615,5.331441947521461,5.819485830170704,0.0792818497964003,-0.4087620328528425,0.21548061443275324,0.2092796979704457,0.24571626254016715,26.0,15.026,0.332,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,254,Utah,5.038729070216375,6.350325253348961,5.143234954909002,-1.3115961831325862,-0.10450588469262723,0.2326714238534008,0.379268863876399,0.2499093767674436,21.0,16.6875,1.36,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,256,James Madison,6.255318053261092,6.327875517460348,5.895435875285699,-0.07255746419925568,0.35988217797539335,0.38244093906944526,0.39246739312420464,0.3435074580743623,29.0,17.226,1.017,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2567,SMU,4.483725153419786,4.311893278996479,4.274988655166277,0.17183187442330716,0.2087364982535087,0.11385554220900589,0.07603825439935577,0.06225591393777061,20.0,16.61,0.513,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2572,Southern Miss,4.508510228548649,6.255237493273026,5.442596524292902,-1.7467272647243774,-0.9340862957442537,0.06320969809598738,0.20297074701767165,0.15321249536776885,52.0,33.817,1.033,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2579,South Carolina,5.5254469539918984,5.401940173950756,5.432358121481503,0.12350678004114268,0.09308883251039557,0.20454846169016772,0.19096857986456398,0.19460851710467356,18.0,15.886000000000001,0.41700000000000004,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,258,Virginia,4.712067450892221,5.5040057606841355,4.88344799668228,-0.7919383097919148,-0.17138054579005946,0.1632336674848227,0.2842217652647389,0.19209586656895075,31.0,25.766,0.95,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,259,Virginia Tech,4.552729558056796,4.6499062022783315,4.847521941023078,-0.09717664422153582,-0.29479238296628196,0.07399562071763964,0.09525247077435726,0.1336241449871973,30.0,24.456,0.749,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,26,UCLA,4.705752137441876,4.648200755340867,4.750698743264078,0.05755138210100874,-0.04494660582220167,0.08730609344836443,0.07845584302353799,0.09861391730246824,30.0,24.985,0.744,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2623,Missouri State,4.765918792499268,4.765918792499268,4.765918792499268,0.0,0.0,0.07989905575916216,0.07989905575916216,0.07989905575916216,,,,
C2_transfer_volume,frozen_through_2021,2025,fbs,2628,TCU,4.218050754877072,4.234373464342471,4.217245489935275,-0.016322709465399043,0.0008052649417971125,0.04629114488954145,0.0602837155452609,0.05225580833333403,11.0,9.165,0.216,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2633,Tennessee,4.504344465446065,4.407972591078706,4.616703245777782,0.09637187436735939,-0.11235878033171698,0.0660409594408864,0.05769246025181451,0.07468432265841758,7.0,6.398,0.298,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2636,UTSA,4.6911899849192915,4.708117695938455,4.779508401348071,-0.01692771101916346,-0.08831841642877958,0.07272650188908876,0.07550223308573334,0.08802537690713337,20.0,12.443,0.33699999999999997,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2638,UTEP,4.475160790608736,3.7656216385721875,3.6487478558674877,0.7095391520365482,0.8264129347412479,0.14999777941701548,0.09425723080987804,0.087184657840063,26.0,13.408999999999999,0.261,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,264,Washington,4.455897917694506,4.364532947449497,4.256476460079294,0.09136497024500922,0.19942145761521246,0.12849977320758374,0.11117959668515282,0.08797662587645225,18.0,11.572,0.062,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2641,Texas Tech,5.908858263589671,4.821985267567346,4.6230991482331305,1.0868729960223256,1.2857591153565409,0.2886969311152176,0.1917006847887566,0.17718265478117126,21.0,18.224,0.278,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,2649,Toledo,4.873549498110498,4.864530921161599,4.903673409139044,0.009018576948899515,-0.030123911028545614,0.12046763283312219,0.11828058591134921,0.12406904771067179,20.0,12.873,0.295,1.0
C2_transfer_volume,frozen_through_2021,2025,fbs,265,Washington State,5.092199038730204,5.13098543978329,4.805337778063349,-0.03878640105308584,0.28686126066685524,0.16014479092500006,0.16677161675980173,0.10301474133195831,34.0,21.148,0.551,1.0
