comparison,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,candidate_minus_reference_nll
E6_vs_E4,2023,fbs,2641,Texas Tech,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.486567275064952,4.485987539543781,0.0005797355211711874
E6_vs_E4,2023,fbs,2649,Toledo,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.737111625125633,4.748628051723251,-0.01151642659761798
E6_vs_E4,2023,fbs,265,Washington State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.698537826442711,4.674372974499623,0.024164851943087484
E6_vs_E4,2023,fbs,2653,Troy,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.242812689869591,5.26225455303531,-0.01944186316571983
E6_vs_E4,2023,fbs,2655,Tulane,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.655423917654059,4.660744449481356,-0.005320531827297081
E6_vs_E4,2023,fbs,2711,Western Michigan,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.2332723750953765,4.22580284135237,0.007469533743006629
E6_vs_E4,2023,fbs,275,Wisconsin,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.64394606766625,4.649445471121406,-0.005499403455155871
E6_vs_E4,2023,fbs,2751,Wyoming,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.592676636579272,5.55734496015796,0.035331676421312075
E6_vs_E4,2023,fbs,276,Marshall,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.546391413318455,4.545985519314977,0.00040589400347812443
E6_vs_E4,2023,fbs,277,West Virginia,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.616103122677426,4.616850652592908,-0.0007475299154817705
E6_vs_E4,2023,fbs,278,Fresno State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.886711195726291,4.858634593077043,0.028076602649248272
E6_vs_E4,2023,fbs,290,Georgia Southern,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.487132066059744,4.498394030140388,-0.01126196408064395
E6_vs_E4,2023,fbs,295,Old Dominion,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.795687082825074,4.902360090809473,-0.10667300798439872
E6_vs_E4,2023,fbs,30,USC,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.251569074598666,4.250789607795097,0.0007794668035687735
E6_vs_E4,2023,fbs,309,Louisiana,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.615680711252179,4.615526821673,0.00015388957917927826
E6_vs_E4,2023,fbs,324,Coastal Carolina,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.715122390002394,4.716191309307265,-0.0010689193048714074
E6_vs_E4,2023,fbs,326,Texas State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.256534403984088,5.2356323320347276,0.020902071949360668
E6_vs_E4,2023,fbs,328,Utah State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.504471926548679,4.507292566292862,-0.0028206397441827846
E6_vs_E4,2023,fbs,333,Alabama,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.8102308386382697,2.731591875154159,0.07863896348411092
E6_vs_E4,2023,fbs,344,Mississippi State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.1361074271081115,5.143251599536363,-0.007144172428251494
E6_vs_E4,2023,fbs,349,Army,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.653137768163289,4.647510827000228,0.005626941163060728
E6_vs_E4,2023,fbs,356,Illinois,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.807432074004913,4.84258259141541,-0.03515051741049735
E6_vs_E4,2023,fbs,36,Colorado State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.3292802506007195,4.327862409667004,0.0014178409337155529
E6_vs_E4,2023,fbs,38,Colorado,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.733890387571525,4.720865486056343,0.013024901515182208
E6_vs_E4,2023,fbs,41,UConn,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.292345954691317,4.310746980981571,-0.01840102629025342
E6_vs_E4,2023,fbs,5,UAB,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.272144256682418,4.2670719912441175,0.00507226543830086
E6_vs_E4,2023,fbs,52,Florida State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.469452209139551,3.4738969601463414,-0.004444751006790426
E6_vs_E4,2023,fbs,55,Jacksonville State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.2479151139319,5.2479151139319,0.0
E6_vs_E4,2023,fbs,57,Florida,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.852993070316669,4.857507934938869,-0.0045148646221999655
E6_vs_E4,2023,fbs,58,South Florida,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.774320122657849,4.769177914817712,0.005142207840136415
E6_vs_E4,2023,fbs,59,Georgia Tech,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.6179473723063165,4.608048043713237,0.009899328593079737
E6_vs_E4,2023,fbs,6,South Alabama,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.748557359529233,4.745977349608032,0.0025800099212007765
E6_vs_E4,2023,fbs,61,Georgia,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.014972037129946,2.014221267896387,0.000750769233559101
E6_vs_E4,2023,fbs,62,Hawai'i,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.210434814952091,4.21492603170375,-0.004491216751659088
E6_vs_E4,2023,fbs,66,Iowa State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.596123302332063,4.606596248395647,-0.010472946063583954
E6_vs_E4,2023,fbs,68,Boise State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.540996859675698,4.567266065213459,-0.026269205537760243
E6_vs_E4,2023,fbs,77,Northwestern,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.031801982530331,5.0009772938841905,0.030824688646140075
E6_vs_E4,2023,fbs,8,Arkansas,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.209207380999592,5.199177440221453,0.010029940778139235
E6_vs_E4,2023,fbs,84,Indiana,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.4757827531447605,4.476346113397317,-0.0005633602525563219
E6_vs_E4,2023,fbs,87,Notre Dame,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.6186217671829173,3.6124716561805736,0.006150111002343639
E6_vs_E4,2023,fbs,9,Arizona State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.836868759857666,4.857457297354013,-0.020588537496347037
E6_vs_E4,2023,fbs,96,Kentucky,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.565504299959824,4.572437448393741,-0.0069331484339167915
E6_vs_E4,2023,fbs,97,Louisville,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.120107511423575,4.105308670104461,0.014798841319113798
E6_vs_E4,2023,fbs,98,Western Kentucky,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.675008821888311,4.676427040470354,-0.0014182185820423854
E6_vs_E4,2023,fbs,99,LSU,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.4516767244157642,3.450505636550858,0.0011710878649062728
E6_vs_E4,2024,fbs,103,Boston College,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.56794562803947,4.562308137335802,0.0056374907036680355
E6_vs_E4,2024,fbs,113,Massachusetts,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.061249223718979,3.061428634953975,-0.00017941123499598532
E6_vs_E4,2024,fbs,12,Arizona,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.920792658375271,5.947081456031361,-0.026288797656089713
E6_vs_E4,2024,fbs,120,Maryland,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.930889157212859,5.058427556370932,-0.1275383991580732
E6_vs_E4,2024,fbs,127,Michigan State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.676526775029083,4.6804428554817505,-0.003916080452667892
E6_vs_E4,2024,fbs,130,Michigan,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.173765180012849,4.426477116504123,-0.25271193649127444
E6_vs_E4,2024,fbs,135,Minnesota,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.31166983460691,4.302006080421285,0.009663754185624818
E6_vs_E4,2024,fbs,142,Missouri,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.50989169626551,4.535197496117408,-0.02530579985189796
E6_vs_E4,2024,fbs,145,Ole Miss,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.353379545579553,3.350804401817383,0.0025751437621699402
E6_vs_E4,2024,fbs,150,Duke,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.551113285628625,4.54985772666175,0.0012555589668750144
E6_vs_E4,2024,fbs,151,East Carolina,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.3647737979288195,5.361271883904607,0.003501914024212738
E6_vs_E4,2024,fbs,152,NC State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.365450899336394,5.39167511750867,-0.026224218172275826
E6_vs_E4,2024,fbs,153,North Carolina,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.868841234695722,4.813044328554223,0.05579690614149957
E6_vs_E4,2024,fbs,154,Wake Forest,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.512311957169586,4.502458395772058,0.009853561397528132
E6_vs_E4,2024,fbs,158,Nebraska,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.483182169669055,4.485843733141785,-0.002661563472729611
E6_vs_E4,2024,fbs,164,Rutgers,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.570668930803766,4.570983043398406,-0.0003141125946397594
E6_vs_E4,2024,fbs,166,New Mexico State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.5612233298142693,3.561887895327036,-0.0006645655127668348
E6_vs_E4,2024,fbs,167,New Mexico,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.383873651111558,4.378473249489408,0.005400401622149609
E6_vs_E4,2024,fbs,183,Syracuse,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.007585155299081,4.99056695761194,0.017018197687140635
E6_vs_E4,2024,fbs,189,Bowling Green,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.71874410556683,4.721487940872715,-0.002743835305884623
E6_vs_E4,2024,fbs,193,Miami (OH),E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.682189610817934,4.686801907254554,-0.004612296436619978
E6_vs_E4,2024,fbs,194,Ohio State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.081818597492134,3.0437693087546083,0.03804928873752589
E6_vs_E4,2024,fbs,195,Ohio,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,6.016145347358069,6.013464912953452,0.0026804344046169604
E6_vs_E4,2024,fbs,197,Oklahoma State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,6.804996353750264,6.787031058017605,0.017965295732659037
E6_vs_E4,2024,fbs,2,Auburn,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.926008821537122,4.917730333213062,0.008278488324060085
E6_vs_E4,2024,fbs,2005,Air Force,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.338439537662544,4.344610272741697,-0.006170735079153111
E6_vs_E4,2024,fbs,2006,Akron,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.496722748901812,4.739460358005852,-0.24273760910404008
E6_vs_E4,2024,fbs,201,Oklahoma,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.31789609940866,5.4859959183357345,-0.16809981892707437
E6_vs_E4,2024,fbs,202,Tulsa,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.607322256352394,4.61817032179807,-0.010848065445675736
E6_vs_E4,2024,fbs,2026,App State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.6390882468708625,4.631262076140046,0.007826170730816706
E6_vs_E4,2024,fbs,2032,Arkansas State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.628688677439137,4.629619075076621,-0.0009303976374841483
E6_vs_E4,2024,fbs,204,Oregon State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.039236893633281,5.056136655194535,-0.016899761561253612
E6_vs_E4,2024,fbs,2050,Ball State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.6910061004678028,3.690893547538777,0.00011255292902578873
E6_vs_E4,2024,fbs,2084,Buffalo,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,6.243072332257582,6.22691460121159,0.016157731045992385
E6_vs_E4,2024,fbs,21,San Diego State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.442680164585131,4.4522128322194074,-0.009532667634276848
E6_vs_E4,2024,fbs,2116,UCF,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.781551563490129,4.802229247876442,-0.02067768438631301
E6_vs_E4,2024,fbs,2117,Central Michigan,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.755885197843357,3.733211708461222,0.02267348938213498
E6_vs_E4,2024,fbs,213,Penn State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.8700508471576587,2.94150233267328,-0.0714514855156212
E6_vs_E4,2024,fbs,2132,Cincinnati,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.689088917590826,4.6861317262925715,0.002957191298254891
E6_vs_E4,2024,fbs,218,Temple,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.5334081704988907,3.5337457765457807,-0.0003376060468900377
E6_vs_E4,2024,fbs,2199,Eastern Michigan,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.08439583605591,4.086798649975154,-0.002402813919244018
E6_vs_E4,2024,fbs,221,Pittsburgh,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.678108300288317,4.678912722664364,-0.0008044223760474978
E6_vs_E4,2024,fbs,2226,Florida Atlantic,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.536340370043161,3.5443853437856423,-0.008044973742481254
E6_vs_E4,2024,fbs,2229,Florida International,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.767218573595256,3.769366815778249,-0.002148242182993254
E6_vs_E4,2024,fbs,2247,Georgia State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.09042507864086,4.100765895573745,-0.010340816932885133
E6_vs_E4,2024,fbs,228,Clemson,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.011560319374177,4.013318801825916,-0.0017584824517387077
E6_vs_E4,2024,fbs,2294,Iowa,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.269887512504985,4.27413862885056,-0.004251116345574957
E6_vs_E4,2024,fbs,23,San José State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.537663217582265,4.537545335681684,0.0001178819005813736
E6_vs_E4,2024,fbs,2305,Kansas,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.555954413231652,4.555569026079339,0.00038538715231339893
E6_vs_E4,2024,fbs,2306,Kansas State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.216106369000561,4.215148711378325,0.0009576576222354305
E6_vs_E4,2024,fbs,2309,Kent State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.108217272157772,2.090267639909137,0.017949632248634995
E6_vs_E4,2024,fbs,2335,Liberty,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.154347062934222,5.152968756378993,0.0013783065552290807
E6_vs_E4,2024,fbs,2348,Louisiana Tech,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.9352032438184747,3.956710271217706,-0.02150702739923105
E6_vs_E4,2024,fbs,235,Memphis,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.4913102751529355,4.491883478693582,-0.0005732035406467162
E6_vs_E4,2024,fbs,238,Vanderbilt,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.964102813962891,4.921011002131861,0.04309181183103039
E6_vs_E4,2024,fbs,239,Baylor,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.698141265671246,4.688569905541243,0.009571360130002482
E6_vs_E4,2024,fbs,2390,Miami,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.8561207273037157,3.8464596128898187,0.009661114413896943
E6_vs_E4,2024,fbs,2393,Middle Tennessee,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.960139487844191,3.75348948549659,0.206650002347601
E6_vs_E4,2024,fbs,24,Stanford,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.69492313693976,4.6938564775664835,0.0010666593732766572
E6_vs_E4,2024,fbs,242,Rice,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.268452879657954,4.269286088815253,-0.0008332091572986755
E6_vs_E4,2024,fbs,2426,Navy,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,7.399539016253996,7.358476071689151,0.04106294456484516
E6_vs_E4,2024,fbs,2429,Charlotte,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.463993041121905,4.462865701918403,0.0011273392035020535
E6_vs_E4,2024,fbs,2433,UL Monroe,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.255596549712593,5.265301831612852,-0.009705281900258989
E6_vs_E4,2024,fbs,2439,UNLV,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.098453527832158,5.056068367702928,0.04238516012922933
E6_vs_E4,2024,fbs,2440,Nevada,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.9944916165627578,3.994664637859246,-0.0001730212964883293
E6_vs_E4,2024,fbs,245,Texas A&M,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.189145782081524,4.189572923647934,-0.0004271415664103273
E6_vs_E4,2024,fbs,2459,Northern Illinois,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.728481889056755,4.739969445435549,-0.011487556378794395
E6_vs_E4,2024,fbs,248,Houston,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.638138454925353,4.6404860322677095,-0.002347577342356466
E6_vs_E4,2024,fbs,2483,Oregon,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.66133518596843,2.6379910519053804,0.023344134063049804
E6_vs_E4,2024,fbs,249,North Texas,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.515648920335172,4.512100394332488,0.0035485260026844045
E6_vs_E4,2024,fbs,25,California,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.071110272507479,5.109669532669549,-0.0385592601620699
E6_vs_E4,2024,fbs,2509,Purdue,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.845090860062499,4.840871000980774,0.00421985908172573
E6_vs_E4,2024,fbs,251,Texas,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.8195595088652228,2.822411597213499,-0.002852088348276105
E6_vs_E4,2024,fbs,252,BYU,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.484684221829343,4.462189087929952,0.022495133899391284
E6_vs_E4,2024,fbs,2534,Sam Houston,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,6.01879361368836,6.011729819261737,0.007063794426622749
E6_vs_E4,2024,fbs,254,Utah,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.288880448229651,5.314266275257203,-0.025385827027551322
E6_vs_E4,2024,fbs,256,James Madison,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.718782864357183,4.7116085243948165,0.007174339962366716
E6_vs_E4,2024,fbs,2567,SMU,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.989405914867207,4.094781792103943,-0.1053758772367357
E6_vs_E4,2024,fbs,2572,Southern Miss,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.439564694267875,3.4349032803226076,0.004661413945267423
E6_vs_E4,2024,fbs,2579,South Carolina,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.31664001288808,4.288515089481634,0.028124923406446456
E6_vs_E4,2024,fbs,258,Virginia,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.629037396543022,4.629874635336139,-0.0008372387931174785
E6_vs_E4,2024,fbs,259,Virginia Tech,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.535431638764141,4.532523268751117,0.002908370013024353
E6_vs_E4,2024,fbs,26,UCLA,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.628215251185098,4.627908245460677,0.00030700572442032836
E6_vs_E4,2024,fbs,2628,TCU,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.409202127616737,4.407287613642156,0.0019145139745813111
E6_vs_E4,2024,fbs,2633,Tennessee,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.8714251844237006,3.7838928853858262,0.0875322990378744
E6_vs_E4,2024,fbs,2636,UTSA,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.6638185251350235,4.664162809463294,-0.00034428432827038336
E6_vs_E4,2024,fbs,2638,UTEP,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.4858852115772847,3.5039940614088785,-0.018108849831593776
E6_vs_E4,2024,fbs,264,Washington,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.918845682606081,4.950908468309632,-0.03206278570355092
E6_vs_E4,2024,fbs,2641,Texas Tech,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.549225873063285,4.548850401170749,0.0003754718925357281
E6_vs_E4,2024,fbs,2649,Toledo,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.715856275768455,4.669920868370759,0.04593540739769608
E6_vs_E4,2024,fbs,265,Washington State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.70665514298321,4.716044108062196,-0.009388965078986011
E6_vs_E4,2024,fbs,2653,Troy,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.590625895106134,4.584440255233101,0.006185639873033111
E6_vs_E4,2024,fbs,2655,Tulane,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.819607658464844,4.82208308761359,-0.002475429148746322
E6_vs_E4,2024,fbs,2711,Western Michigan,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.361931082124264,4.359852892247755,0.0020781898765092066
E6_vs_E4,2024,fbs,275,Wisconsin,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.779312435367545,4.787360158327995,-0.008047722960450088
E6_vs_E4,2024,fbs,2751,Wyoming,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.27321440376581,4.25686364688694,0.016350756878870776
E6_vs_E4,2024,fbs,276,Marshall,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.487396348063194,5.44766782334809,0.039728524715103575
E6_vs_E4,2024,fbs,277,West Virginia,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.7732945384911325,4.767600441890986,0.005694096600146636
E6_vs_E4,2024,fbs,278,Fresno State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.644157973456251,4.572303971978838,0.07185400147741294
E6_vs_E4,2024,fbs,290,Georgia Southern,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.093916146832733,5.102620438539588,-0.008704291706854939
E6_vs_E4,2024,fbs,295,Old Dominion,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.6973192700275845,4.698457475133342,-0.0011382051057573506
E6_vs_E4,2024,fbs,30,USC,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.170409436893508,4.191040311838904,-0.02063087494539584
E6_vs_E4,2024,fbs,309,Louisiana,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.0600386185314985,5.060695362932228,-0.0006567444007297141
E6_vs_E4,2024,fbs,324,Coastal Carolina,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.665256046654879,4.677490911413239,-0.012234864758359443
E6_vs_E4,2024,fbs,326,Texas State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.770532344730799,4.753191220788896,0.017341123941903014
E6_vs_E4,2024,fbs,328,Utah State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.311516214911115,4.3379337050194255,-0.026417490108310737
E6_vs_E4,2024,fbs,333,Alabama,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,3.633659670521268,3.6695050201869024,-0.03584534966563435
E6_vs_E4,2024,fbs,338,Kennesaw State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,2.967395485388066,2.967395485388066,0.0
E6_vs_E4,2024,fbs,344,Mississippi State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.224947565407426,5.079521186837442,0.14542637856998386
E6_vs_E4,2024,fbs,349,Army,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,6.58353855285645,6.553787420612782,0.029751132243668543
E6_vs_E4,2024,fbs,356,Illinois,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,5.227971628017993,5.051125427850152,0.1768462001678417
E6_vs_E4,2024,fbs,36,Colorado State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.5534849692913815,4.563564183015588,-0.010079213724206504
E6_vs_E4,2024,fbs,38,Colorado,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.740609958756624,4.731889510847858,0.00872044790876636
E6_vs_E4,2024,fbs,41,UConn,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,6.005580131788654,5.996138642215259,0.009441489573394968
E6_vs_E4,2024,fbs,5,UAB,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.119480301860976,4.1129427111623995,0.006537590698576068
E6_vs_E4,2024,fbs,52,Florida State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,7.677774932643474,7.728467495073466,-0.050692562429992094
E6_vs_E4,2024,fbs,55,Jacksonville State,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.859251426987796,4.844581869747109,0.01466955724068697
E6_vs_E4,2024,fbs,57,Florida,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.115258305809343,4.114157388921369,0.0011009168879736464
E6_vs_E4,2024,fbs,58,South Florida,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.604651102437676,4.60939958988506,-0.004748487447383987
E6_vs_E4,2024,fbs,59,Georgia Tech,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.523781003599235,4.522235282304091,0.0015457212951437427
E6_vs_E4,2024,fbs,6,South Alabama,E6_D5_plus_experience_plus_impact,E4_D5_plus_defensive_experience,4.726694370710243,4.729058799466431,-0.0023644287561879196
