team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,4.904025249246775,3.0,1.0,10.0,0.7015891009633722,0.9022380489540833,0.9937196618598875,1
2483,Oregon,fbs,,,,8.425530769489756,6.0,2.0,18.0,0.46046322619849844,0.735445404375206,0.9601337243851809,2
61,Georgia,fbs,,,,9.95898123068652,7.0,2.0,21.0,0.39716459041526775,0.6657347432185396,0.9337906906173655,3
333,Alabama,fbs,,,,12.324120047970567,9.0,3.0,26.0,0.27402814379555873,0.5498404539434265,0.8998323139515184,4
30,USC,fbs,,,,14.325558912495168,11.0,4.0,29.0,0.19488558357323663,0.4654529742971372,0.8630433646853355,5
2633,Tennessee,fbs,,,,16.071314736924673,12.0,4.0,33.0,0.1617113731732243,0.41291227622828797,0.830383578449396,6
213,Penn State,fbs,,,,16.86110760999617,13.0,4.0,36.0,0.18619157563070415,0.4142370771683517,0.7959104131094116,7
251,Texas,fbs,,,,16.933880973295445,13.0,4.0,37.0,0.19657426635164618,0.4235588667826148,0.7961936665098084,8
87,Notre Dame,fbs,,,,18.234046031372884,14.0,4.0,38.0,0.16586712806581294,0.3723136775941373,0.7655271210313969,9
356,Illinois,fbs,,,,18.351422534750963,14.0,5.0,38.0,0.12784765518071514,0.3488311455536287,0.7718219312972806,10
201,Oklahoma,fbs,,,,18.571108602158045,15.0,5.0,37.0,0.11266121777911123,0.3281196491699804,0.7660523498447455,11
84,Indiana,fbs,,,,19.154384177964722,15.0,5.0,40.0,0.10361262215815556,0.3218138561137625,0.7592281888372882,12
99,LSU,fbs,,,,21.18031873008946,17.0,6.0,42.0,0.08401227496815851,0.2627703245206296,0.6994898116470243,13
2390,Miami,fbs,,,,21.195035202974967,17.0,6.0,42.0,0.08455503788989292,0.2685678254360318,0.7047497938732421,14
238,Vanderbilt,fbs,,,,21.565308363768988,17.0,6.0,43.0,0.08278196015672645,0.26469757479823874,0.6937865260139916,15
142,Missouri,fbs,,,,23.471033091087314,19.0,7.0,47.0,0.0680052063574447,0.2285274045305637,0.6500045053307584,16
145,Ole Miss,fbs,,,,24.699006019970064,21.0,7.0,48.0,0.054958491804941924,0.1919738994088817,0.6106708034292696,17
245,Texas A&M,fbs,,,,24.865372294651007,21.0,7.0,49.0,0.05826850951440875,0.20119567047194858,0.612821311345784,18
252,BYU,fbs,,,,25.011716469499525,19.0,6.0,52.0,0.07698024471130957,0.23846755262246422,0.6246152974986865,19
158,Nebraska,fbs,,,,25.685146001659653,21.0,8.0,49.0,0.04448732030632495,0.17566199319577402,0.5932508646147793,20
2641,Texas Tech,fbs,,,,26.46013919429188,22.0,7.0,52.0,0.053945482033310635,0.18656770127940697,0.5778010070542401,21
52,Florida State,fbs,,,,27.9722866714187,21.0,7.0,59.0,0.05253250589389233,0.2074662724792284,0.5858068534604213,22
130,Michigan,fbs,,,,28.189812742413903,24.0,8.0,55.0,0.05404797078896742,0.16831826551119808,0.5368818728957517,23
2628,TCU,fbs,,,,30.33710180229052,25.0,8.0,61.0,0.05326448666890893,0.1629301960370017,0.5030745871669173,24
228,Clemson,fbs,,,,31.98104791846925,28.0,10.0,60.0,0.03660287310598545,0.11795898779016373,0.4484736806827665,25
