season,tier,candidate_minus_h_nll
2018,middle_fbs,-0.13575050252698428
2018,middle_fbs,-0.17858741551381652
2018,middle_fbs,-1.0999279053867719
2018,expected_top25,-0.04905821899977303
2018,middle_fbs,-0.1310490388090848
2018,middle_fbs,-0.02039957198092246
2018,lower_fbs,0.6691712985233647
2018,middle_fbs,-0.01614614118979052
2018,middle_fbs,-0.052741584460127555
2018,lower_fbs,0.35304176581863
2018,lower_fbs,0.03934506460340703
2018,expected_top25,-0.40984889614962583
2018,middle_fbs,-0.08815807597117153
2018,lower_fbs,0.18585133846955637
2018,lower_fbs,-0.0692089122114945
2018,middle_fbs,0.01434119275889767
2018,lower_fbs,0.35065913297912354
2018,middle_fbs,0.022295751473706993
2018,middle_fbs,-0.1006380136118965
2018,middle_fbs,0.038121056208781035
2018,middle_fbs,-0.15769057978676315
2018,middle_fbs,0.14937194933151066
2018,lower_fbs,-0.11391476847327908
2018,middle_fbs,0.060060260474140925
2018,lower_fbs,-0.10957812538636125
2018,middle_fbs,0.11498832234128908
2018,lower_fbs,-0.6711064786409286
2018,lower_fbs,-0.09001130632826904
2018,lower_fbs,0.014243879729442632
2018,lower_fbs,-0.06522483144486113
2018,middle_fbs,0.15530532531033003
2018,middle_fbs,-0.025919739294638866
2018,middle_fbs,-0.1871104597497908
2018,middle_fbs,0.024144545245536442
2018,lower_fbs,-0.12588285044536907
2018,middle_fbs,0.07210298521615854
2018,middle_fbs,-0.019538688280562155
2018,middle_fbs,0.03336837156733008
2018,middle_fbs,-0.11857082523788165
2018,middle_fbs,0.10130687178435238
2018,lower_fbs,-0.06269465877579172
2018,middle_fbs,-0.06402901884813872
2018,middle_fbs,0.10932091585198478
2018,middle_fbs,0.16841199732155143
2018,middle_fbs,0.2307065139765223
2018,middle_fbs,-0.26137255774732804
2018,expected_top25,-0.26297868003683345
2018,middle_fbs,-0.03965635030464831
2018,lower_fbs,-0.7221478773321381
2018,lower_fbs,-0.4851024433448421
2018,middle_fbs,-0.24257218428191907
2018,middle_fbs,-0.024614476179846356
2018,middle_fbs,0.0388416061329071
2018,middle_fbs,0.01901199650264207
2018,middle_fbs,0.022337837618943368
2018,lower_fbs,-0.15408707439356295
2018,middle_fbs,0.05116602093524314
2018,expected_top25,0.7143602458211253
2018,middle_fbs,-0.035161092803774
2018,middle_fbs,0.08300995107122766
2018,middle_fbs,-0.07068324839712492
2018,middle_fbs,-0.31641597906057584
2018,lower_fbs,0.15384227011559393
2018,lower_fbs,0.08844373263161964
2018,expected_top25,-0.5716734157083652
2018,lower_fbs,-0.13609253946890654
2018,lower_fbs,0.18325888973824345
2018,lower_fbs,0.04885075220680779
2018,lower_fbs,-0.14586902094853027
2018,expected_top25,-0.19686458724822997
2018,middle_fbs,-0.19493844225857337
2018,middle_fbs,-0.07177990732402595
2018,lower_fbs,0.01673379058869795
2018,middle_fbs,-0.39748672621292336
2018,middle_fbs,-0.07916022118872146
2018,lower_fbs,-0.2284980579383209
2018,lower_fbs,-0.3764766544249438
2018,middle_fbs,0.15556360099834432
2018,middle_fbs,-0.1834955406189085
2018,middle_fbs,-0.2795628068764815
2018,middle_fbs,-0.042088016205152456
2018,lower_fbs,0.1040560602357612
2018,expected_top25,-0.06533054385080117
2018,lower_fbs,0.34364260611991515
2018,middle_fbs,0.04287514123759184
2018,middle_fbs,0.00679612156733711
2018,middle_fbs,-0.047220230860764545
2018,middle_fbs,0.2913717284733899
2018,middle_fbs,0.0581911816506393
2018,middle_fbs,-0.18665356797263266
2018,middle_fbs,0.16115463631610272
2018,middle_fbs,0.7297965722676762
2018,middle_fbs,0.0602730426096354
2018,lower_fbs,-0.26012838767085666
2018,expected_top25,0.5418357864119545
2019,middle_fbs,0.04719524594983415
2019,lower_fbs,-0.49009149337356606
2019,middle_fbs,-0.09262092356435314
2019,middle_fbs,0.1820896474622975
2019,middle_fbs,0.11920703558986645
2019,middle_fbs,-0.021652992790317516
2019,middle_fbs,-0.4933657998247112
2019,middle_fbs,-0.13776207956566378
2019,middle_fbs,-0.04218552329326819
2019,middle_fbs,-0.13519785326977818
2019,lower_fbs,0.09446200016955197
2019,middle_fbs,-0.7454856827248824
2019,middle_fbs,0.11450581306189633
2019,middle_fbs,-0.056824571212753305
2019,middle_fbs,0.007811785225233514
2019,lower_fbs,-0.35682575588787824
2019,lower_fbs,0.0012266236631490735
2019,lower_fbs,0.11905128060086989
2019,middle_fbs,-0.1998808403334733
2019,lower_fbs,-0.4195998106125147
2019,lower_fbs,0.0474907338571775
2019,expected_top25,0.5516795694561991
2019,middle_fbs,-0.0881450988205108
2019,middle_fbs,-0.02436533154903664
2019,middle_fbs,0.1274688256374108
2019,middle_fbs,0.1910291086728897
2019,lower_fbs,1.1257107551937526
2019,expected_top25,-0.02423708030483862
2019,lower_fbs,-0.04727310918398331
2019,middle_fbs,-0.18849746606692408
2019,middle_fbs,-0.002753130031771356
2019,lower_fbs,-0.060673778384852994
2019,lower_fbs,0.05092303152425881
2019,lower_fbs,0.7212460677160397
2019,middle_fbs,0.01835887582881668
2019,middle_fbs,-0.1648323083621026
2019,lower_fbs,0.8212672213618522
2019,middle_fbs,0.16115723499985934
2019,middle_fbs,-0.1410862213207773
2019,middle_fbs,-0.050332858373132616
2019,lower_fbs,-0.07143189549145124
2019,middle_fbs,-0.03745166250834053
2019,lower_fbs,0.2435030535705911
2019,lower_fbs,0.06549033806038018
2019,lower_fbs,-0.11070326218038584
2019,expected_top25,-0.09803428356388366
2019,middle_fbs,-9.697021654098137e-06
2019,lower_fbs,0.09663847266634829
2019,lower_fbs,-0.1089524962322761
2019,middle_fbs,0.07633727760448306
2019,lower_fbs,-0.3532019107664448
2019,lower_fbs,-0.0972149194374321
2019,middle_fbs,-0.07874800067729826
2019,middle_fbs,-0.21015518394967003
2019,middle_fbs,0.1468543725640279
2019,middle_fbs,-0.15544446435424497
2019,middle_fbs,-0.07598841489004382
2019,middle_fbs,-0.17081137835515392
2019,middle_fbs,-0.09814343040138063
2019,lower_fbs,0.10591988126842056
2019,middle_fbs,0.2137495484926326
2019,lower_fbs,-0.07687356536064094
2019,lower_fbs,-0.028475346735570284
2019,lower_fbs,0.09797965054083502
2019,middle_fbs,-0.049782660544105184
2019,middle_fbs,-0.00012183359265360849
2019,middle_fbs,-0.14125029227157704
2019,middle_fbs,0.17801987104731865
2019,middle_fbs,-0.119828554189509
2019,lower_fbs,0.3543388618131198
2019,middle_fbs,0.0501934209286139
2019,middle_fbs,-0.09537177260011198
2019,middle_fbs,0.008422813383814898
2019,middle_fbs,0.030137611529832853
2019,middle_fbs,-0.2143533994293163
2019,lower_fbs,-0.30587114782739544
2019,middle_fbs,0.0838968098192554
2019,middle_fbs,0.10286858430244816
2019,middle_fbs,-0.04451070834051496
2019,middle_fbs,-0.019076080005519636
2019,middle_fbs,-0.037243275935763265
2019,middle_fbs,0.08172125426732801
2019,middle_fbs,-0.09426258984108049
2019,lower_fbs,-0.1391391741656518
2019,lower_fbs,-0.2040614671484864
2019,middle_fbs,-0.07318434495205839
2019,middle_fbs,-0.0911046681851424
2019,middle_fbs,-0.13850005358850748
2019,middle_fbs,-0.07716796055240938
2019,middle_fbs,-0.18602444220026104
2019,lower_fbs,-0.007996206538291695
2019,middle_fbs,-0.06303100279258711
2019,middle_fbs,-0.2665951634247312
2019,middle_fbs,0.05981293004011423
2019,middle_fbs,-0.04062181306758372
2019,middle_fbs,-0.47105532934660577
2019,middle_fbs,-0.5496672707067587
2019,middle_fbs,0.005196672901091937
2019,lower_fbs,-0.5544570877705239
2019,middle_fbs,-0.02138559791897965
2019,lower_fbs,-0.03375953903284579
2019,lower_fbs,-0.022617157834759816
2019,lower_fbs,0.047664757756609166
2019,middle_fbs,-0.07124025471771489
2019,expected_top25,0.1385584971919056
2019,middle_fbs,-0.011905621268809341
2019,middle_fbs,0.15505405363071567
2019,lower_fbs,-0.030944052003524014
2019,lower_fbs,-0.07410004624548083
2019,middle_fbs,-0.05950521283770982
2019,lower_fbs,-0.20983938008164982
2019,middle_fbs,-0.06315609958299007
2019,middle_fbs,-0.05755879742716896
2019,expected_top25,-0.1137083346581611
2019,middle_fbs,0.06332734729382761
2019,middle_fbs,-0.3541103961755452
2019,lower_fbs,-0.24651131975846718
2019,expected_top25,0.06070081740221722
2019,lower_fbs,-0.010996114813182523
2019,middle_fbs,-0.03231635408567257
2019,middle_fbs,0.05194395371839633
2019,middle_fbs,-0.2570206840315059
2019,middle_fbs,-0.31323982694400687
2019,middle_fbs,-0.20347188303107355
2019,expected_top25,-0.07807062652953789
2019,middle_fbs,0.09540906641602387
2019,middle_fbs,-0.03665798379067198
2019,middle_fbs,-0.19311255426337492
2019,lower_fbs,-0.1449327419885238
2019,expected_top25,-0.7340496990464946
2020,middle_fbs,-0.044106621483297914
2020,lower_fbs,-0.025790030539416975
2020,middle_fbs,0.20421981182881677
2020,middle_fbs,-0.05003421698741661
2020,middle_fbs,-0.5008590895098868
2020,middle_fbs,-0.2742664909188166
2020,middle_fbs,0.1297577463347972
2020,middle_fbs,-0.0409451843032711
2020,middle_fbs,-0.12754257483761666
2020,middle_fbs,-0.17594137701431478
2020,lower_fbs,-0.024659793940061014
2020,middle_fbs,-0.08269386265965384
2020,middle_fbs,-0.2297374729956818
2020,middle_fbs,-0.0629711736352867
2020,middle_fbs,-0.04256714187167887
2020,lower_fbs,-0.07492901876757063
2020,lower_fbs,-0.024817247553055033
2020,middle_fbs,0.003223462479651218
2020,lower_fbs,0.6980163904560808
2020,middle_fbs,-0.15861951231447158
2020,expected_top25,-0.028433405767374742
2020,middle_fbs,-0.04475235212024753
2020,middle_fbs,-0.1735093795288596
2020,expected_top25,0.08011182658161697
2020,middle_fbs,-0.11759617028752611
2020,lower_fbs,0.12845852386020384
2020,expected_top25,0.3704076644111227
2020,middle_fbs,-0.2759744397981061
2020,middle_fbs,0.08923258766494246
2020,middle_fbs,-0.04761280944297841
2020,middle_fbs,-0.17780541293113483
2020,lower_fbs,-0.33176829879667125
2020,middle_fbs,-0.6515750038127175
2020,middle_fbs,-0.01468688358233905
2020,middle_fbs,-0.03162110207636015
2020,middle_fbs,-0.03763435066643428
2020,expected_top25,0.32122740880054756
2020,middle_fbs,-0.09739489724404482
2020,middle_fbs,0.5792023212069566
2020,lower_fbs,0.08019607860984035
2020,middle_fbs,-0.021915937259730178
2020,middle_fbs,-0.23295659218771547
2020,lower_fbs,-0.5206483275445857
2020,lower_fbs,0.11394228316022925
2020,expected_top25,-0.08621807046640484
2020,middle_fbs,-0.07765634156741186
2020,lower_fbs,0.037915612300327695
2020,lower_fbs,-0.1250442709323316
2020,middle_fbs,0.09893105507819744
2020,lower_fbs,-0.10802814194039012
2020,lower_fbs,0.7519030338585218
2020,middle_fbs,-0.08128355401244836
2020,middle_fbs,0.016327674679483373
2020,lower_fbs,-0.5142610226935327
2020,middle_fbs,0.37228230652857075
2020,middle_fbs,0.020593289190236064
2020,lower_fbs,0.16480884266884033
2020,middle_fbs,-0.05387589290741879
2020,lower_fbs,-0.12217421868936729
2020,middle_fbs,-0.011506334893974568
2020,lower_fbs,0.094489477164732
2020,lower_fbs,-0.21474175733150425
2020,lower_fbs,0.7827968453888223
2020,lower_fbs,-0.19107936004799964
2020,middle_fbs,-0.4647328822182777
2020,lower_fbs,0.010435527321992488
2020,middle_fbs,0.06845091936491787
2020,expected_top25,-0.09467639039980025
2020,lower_fbs,-0.05755825126238534
2020,middle_fbs,0.492674688346872
2020,middle_fbs,0.055403344007682875
2020,middle_fbs,-0.04232054884934877
2020,middle_fbs,0.048143168198694575
2020,middle_fbs,-0.075874173212509
2020,middle_fbs,-0.05291666520512628
2020,middle_fbs,-0.17286798678263882
2020,middle_fbs,-0.31894568463040507
2020,middle_fbs,-0.07836518975145257
2020,middle_fbs,-0.040456637714214594
2020,middle_fbs,-0.022171622357313403
2020,middle_fbs,-0.06458790069436393
2020,middle_fbs,-0.167942890831962
2020,lower_fbs,-0.17098102283736338
2020,lower_fbs,0.254337268910771
2020,middle_fbs,0.013164052836740936
2020,middle_fbs,-0.03408531278131566
2020,middle_fbs,-0.029624471214050097
2020,middle_fbs,-0.06260218221475267
2020,lower_fbs,-0.046177518035143805
2020,middle_fbs,-0.024874166641028594
2020,middle_fbs,0.11444289331710955
2020,expected_top25,0.0351929344180828
2020,middle_fbs,0.0420043701553352
2020,middle_fbs,0.004736802088717518
2020,middle_fbs,-0.12086483505859924
2020,middle_fbs,-0.058179491092941404
2020,middle_fbs,-0.074926838778965
2020,middle_fbs,0.0322822168503909
2020,middle_fbs,-0.13414186781872672
2020,lower_fbs,-0.3152147692902041
2020,lower_fbs,-0.023647440149040744
2020,middle_fbs,-0.3673412518871233
2020,expected_top25,0.3524356340569792
2020,middle_fbs,-0.06272670858417051
2020,lower_fbs,-0.16790104186866905
2020,middle_fbs,0.2146231593052672
2020,lower_fbs,0.06827797347212616
2020,middle_fbs,0.37677661227460835
2020,lower_fbs,-0.2662758941664567
2020,middle_fbs,0.0035828739224657014
2020,expected_top25,-0.013957744847985953
2020,middle_fbs,0.10604057901446318
2020,middle_fbs,0.3988112832189099
2020,lower_fbs,-0.05041034546896128
2020,expected_top25,0.043987742770112526
2020,middle_fbs,-0.02682976739981413
2020,middle_fbs,-0.18130317456601563
2020,middle_fbs,0.05575273494492361
2020,middle_fbs,-0.38490110093461194
2020,middle_fbs,-0.04921073193572134
2020,middle_fbs,-0.03375032830118041
2020,expected_top25,-0.028650065460590124
2020,middle_fbs,-0.02550026921485582
2020,middle_fbs,-0.03903516217226688
2020,middle_fbs,0.3740875588936241
2020,middle_fbs,-0.22305156996555375
2020,expected_top25,-0.8657631715513663
2021,middle_fbs,0.21758784827319566
2021,lower_fbs,0.2211522716772949
2021,lower_fbs,-0.13504150212233856
2021,middle_fbs,-0.0334818813533575
2021,middle_fbs,0.036120446927394134
2021,middle_fbs,0.27310964348036837
2021,middle_fbs,-0.21799538352539916
2021,middle_fbs,0.07961629946862292
2021,middle_fbs,-0.26582837676498805
2021,lower_fbs,0.09167715580217006
2021,lower_fbs,-0.24242977610186767
2021,middle_fbs,-0.0497542063059937
2021,middle_fbs,-0.09128103062373505
2021,middle_fbs,-0.4859534795553939
2021,middle_fbs,-0.026176838079956966
2021,middle_fbs,0.062084382279499195
2021,lower_fbs,0.25366048548177345
2021,lower_fbs,-0.10866215610986263
2021,lower_fbs,0.28584073161057244
2021,middle_fbs,0.10733432009017285
2021,expected_top25,-0.03411411617431126
2021,middle_fbs,0.6389263865405477
2021,middle_fbs,0.3427767125298775
2021,middle_fbs,-0.07580503918008219
2021,middle_fbs,-0.17112241626137958
2021,lower_fbs,-0.12217966863489416
2021,expected_top25,0.027386421362738833
2021,middle_fbs,0.08913759946866939
2021,middle_fbs,-0.0229742199980274
2021,lower_fbs,0.1696672657271039
2021,middle_fbs,-0.0991480932026878
2021,middle_fbs,0.24432265790890018
2021,middle_fbs,-0.2229602971361837
2021,middle_fbs,-0.3451818880937294
2021,middle_fbs,-0.05753784530992867
2021,lower_fbs,-0.13268900685166152
2021,middle_fbs,-0.07998721986156276
2021,middle_fbs,-0.40889358209754434
2021,lower_fbs,-0.07871932197569587
2021,lower_fbs,-0.08495218901727064
2021,middle_fbs,-0.3522911396731665
2021,lower_fbs,0.2637889688181012
2021,lower_fbs,2.26000238311117
2021,lower_fbs,-0.21747487453594427
2021,expected_top25,-0.12054312857254468
2021,middle_fbs,-0.037505186664532175
2021,middle_fbs,0.1283485922964651
2021,lower_fbs,0.050695460698692685
2021,middle_fbs,-0.22207021733562726
2021,lower_fbs,0.06774616291227797
2021,middle_fbs,0.10289004625913734
2021,lower_fbs,0.14911511424759016
2021,middle_fbs,-0.09413552831791794
2021,lower_fbs,0.3527161571527415
2021,middle_fbs,-0.1816723457363798
2021,middle_fbs,0.11467741677790766
2021,lower_fbs,-0.05073808196076257
2021,middle_fbs,-0.450065254297356
2021,lower_fbs,-0.11217849888688525
2021,middle_fbs,-0.03452858726693364
2021,lower_fbs,0.03874799539185636
2021,lower_fbs,-0.20898981130425476
2021,lower_fbs,-0.05859765940331574
2021,middle_fbs,0.021112837442732513
2021,expected_top25,0.06817393211436862
2021,lower_fbs,0.046396049152754415
2021,middle_fbs,0.02357823410200144
2021,middle_fbs,-0.028897687539837236
2021,lower_fbs,0.09128779256996822
2021,middle_fbs,0.28787233914164023
2021,middle_fbs,-0.4562391457370438
2021,expected_top25,-0.1828837808660735
2021,middle_fbs,-0.03471071776320933
2021,middle_fbs,0.16416525467803833
2021,middle_fbs,0.0021513908868513454
2021,lower_fbs,-0.09892037104690132
2021,middle_fbs,-0.028673518420620603
2021,middle_fbs,0.04390589345806273
2021,middle_fbs,0.05331590755002935
2021,middle_fbs,-0.14276865644073045
2021,middle_fbs,0.47084217292419606
2021,middle_fbs,0.2594238506561162
2021,lower_fbs,-0.517706030067866
2021,lower_fbs,-0.35919918374650717
2021,middle_fbs,0.3588896861938444
2021,middle_fbs,-0.006311665628863317
2021,middle_fbs,0.0638713500894923
2021,middle_fbs,-0.04381236984805792
2021,middle_fbs,-0.11080302770544037
2021,middle_fbs,0.2883492233911671
2021,middle_fbs,-0.056817400247368255
2021,middle_fbs,-0.1666522610754293
2021,lower_fbs,-0.05726214912320948
2021,middle_fbs,-0.0005674121360961237
2021,middle_fbs,0.26445770711553873
2021,middle_fbs,-0.3381975473693233
2021,middle_fbs,-0.23178492987217236
2021,middle_fbs,0.18525180993683854
2021,middle_fbs,-0.1632452252222647
2021,middle_fbs,0.018298129453739875
2021,lower_fbs,-0.001800234474056861
2021,lower_fbs,-0.4278224590492856
2021,expected_top25,0.25079959656963324
2021,middle_fbs,-0.038630550695265775
2021,middle_fbs,-0.18794501480010162
2021,lower_fbs,-0.18698884183735132
2021,lower_fbs,-0.022002977101836407
2021,middle_fbs,0.30737482454654774
2021,middle_fbs,-0.022829816518239454
2021,middle_fbs,0.09498717934639345
2021,expected_top25,-0.47377554631629515
2021,lower_fbs,0.2445222887722549
2021,middle_fbs,0.1178372770448286
2021,lower_fbs,-0.02242940543918337
2021,expected_top25,-0.9826578905434036
2021,middle_fbs,0.030344508314841256
2021,middle_fbs,0.01961049018879102
2021,middle_fbs,0.21858416410264692
2021,middle_fbs,-1.0303094174899234
2021,middle_fbs,0.1745318054065912
2021,middle_fbs,0.6883072039786517
2021,expected_top25,0.19681886940141746
2021,middle_fbs,0.14493251108225458
2021,middle_fbs,0.22536793971868896
2021,middle_fbs,-0.030622507149838718
2021,lower_fbs,0.05459380202633479
2021,middle_fbs,0.09386663754639546
2022,middle_fbs,0.04344559075396681
2022,lower_fbs,0.193492752463027
2022,lower_fbs,0.16696812892799695
2022,middle_fbs,-0.05352942680363526
2022,middle_fbs,0.13153129847261802
2022,expected_top25,-0.31293280488370767
2022,middle_fbs,-0.10876347176045886
2022,middle_fbs,0.02042866545454558
2022,middle_fbs,0.2994523167238423
2022,lower_fbs,0.5127368052871395
2022,middle_fbs,-0.055284258442474865
2022,middle_fbs,-0.0266664420269489
2022,middle_fbs,-0.003379057209394354
2022,middle_fbs,-0.04796213416207973
2022,middle_fbs,-0.11774719623274965
2022,middle_fbs,-0.0375891763668621
2022,lower_fbs,0.5013929587377488
2022,lower_fbs,-0.3968892520335845
2022,middle_fbs,-0.0020670561758642236
2022,lower_fbs,0.04481591773371019
2022,lower_fbs,-0.019551559826970433
2022,expected_top25,-0.0994284763111537
2022,lower_fbs,0.36031120298241337
2022,expected_top25,0.8066218766187294
2022,middle_fbs,-0.1096328356936791
2022,middle_fbs,-0.02791290179207717
2022,lower_fbs,-0.07675553665422585
2022,expected_top25,-0.3633900063615574
2022,middle_fbs,-0.1217319912925161
2022,middle_fbs,-0.24375252823154892
2022,lower_fbs,-0.1678885089644293
2022,middle_fbs,0.011810904545355605
2022,lower_fbs,-0.09832499474273426
2022,lower_fbs,0.05338279326051776
2022,middle_fbs,-0.19079672331730713
2022,middle_fbs,-0.03437084621507758
2022,middle_fbs,0.04348511209521355
2022,middle_fbs,-0.11433364887932562
2022,middle_fbs,-0.1890456692122804
2022,lower_fbs,0.003928075555415411
2022,lower_fbs,-0.041506288976605354
2022,middle_fbs,0.060740584300996936
2022,lower_fbs,-0.024886303978851387
2022,lower_fbs,-0.05694612884320005
2022,lower_fbs,0.03594056962664016
2022,expected_top25,-0.029262274820587297
2022,middle_fbs,0.09126343575632401
2022,lower_fbs,-0.049245031223764
2022,lower_fbs,0.01102459925844812
2022,middle_fbs,0.05663683501553063
2022,lower_fbs,-0.0334350490207056
2022,middle_fbs,-0.06926093154906532
2022,lower_fbs,-0.22821521974778047
2022,middle_fbs,-0.06055606348165554
2022,lower_fbs,0.13579578151918437
2022,middle_fbs,-0.3260126918470885
2022,middle_fbs,0.03825025771786095
2022,lower_fbs,-0.018777246463717923
2022,middle_fbs,0.23992207280418842
2022,lower_fbs,-0.049920511847751925
2022,middle_fbs,-0.12066941871366055
2022,lower_fbs,0.17121775179457321
2022,lower_fbs,0.03395970013083449
2022,lower_fbs,0.026003690992927098
2022,middle_fbs,-1.3741953337856199
2022,middle_fbs,-0.08551408855881526
2022,middle_fbs,0.3299901954445099
2022,middle_fbs,0.0296433560143603
2022,middle_fbs,0.455004703333139
2022,lower_fbs,-0.07873776672106736
2022,middle_fbs,-0.07743207063803403
2022,middle_fbs,-0.029130650780392564
