population,candidate,season,subdivision,team_id,team_name,h_nll,candidate_nll,candidate_minus_h_nll,h_crps,candidate_crps,candidate_minus_h_crps
single_coach,single_coach,2007,fbs,197,Oklahoma State,4.49519549502215,4.502175801610888,0.006980306588737939,0.07477458802986393,0.07619624272132522,0.0014216546914612854
single_coach,single_coach,2007,fbs,2,Auburn,4.1337550850864,4.139762044707405,0.006006959621005059,0.050864018396620914,0.05111646827192254,0.00025244987530162466
single_coach,single_coach,2007,fbs,2005,Air Force,4.71096159332324,4.731379228188447,0.020417634865207646,0.128022052909333,0.1320784535534145,0.004056400644081498
single_coach,single_coach,2007,fbs,2006,Akron,4.2520227840689,4.253472380272078,0.001449596203178416,0.11378769333606215,0.1139720644991335,0.0001843711630713507
single_coach,single_coach,2007,fbs,201,Oklahoma,3.336284931044935,3.3387848875548443,0.002499956509909307,0.04794060946485765,0.047726150595950236,-0.000214458868907412
single_coach,single_coach,2007,fbs,202,Tulsa,4.4782185481003305,4.49481662051925,0.016598072418919863,0.08463324550343176,0.08733968482735131,0.002706439323919549
single_coach,single_coach,2007,fbs,2032,Arkansas State,4.12204768027151,4.12349581066768,0.0014481303961701997,0.05622447166333216,0.05694837002944651,0.0007238983661143547
single_coach,single_coach,2007,fbs,204,Oregon State,4.1029366005689205,4.114762937666394,0.011826337097473605,0.07718849425600577,0.07927522789288231,0.002086733636876545
single_coach,single_coach,2007,fbs,2050,Ball State,4.422811419625205,4.4231205548499615,0.0003091352247563961,0.07134553600151261,0.07115682905449766,-0.0001887069470149494
single_coach,single_coach,2007,fbs,2084,Buffalo,4.362793180218637,4.359330525758117,-0.003462654460520298,0.06928801704763357,0.0691292057895382,-0.00015881125809537322
single_coach,single_coach,2007,fbs,21,San Diego State,4.350617610088636,4.351389618574575,0.0007720084859386134,0.06962405742171354,0.06920515827760379,-0.00041889914410975226
single_coach,single_coach,2007,fbs,2116,UCF,6.468294264257423,6.451192792599249,-0.017101471658174106,0.3315592963602562,0.330923332898222,-0.0006359634620342058
single_coach,single_coach,2007,fbs,2117,Central Michigan,4.367921851145094,4.367771516875758,-0.00015033426933630523,0.06659108364985923,0.06567998358853881,-0.000911100061320419
single_coach,single_coach,2007,fbs,213,Penn State,4.118495286761492,4.078443818366828,-0.04005146839466445,0.06367357570105987,0.0496340894984935,-0.01403948620256637
single_coach,single_coach,2007,fbs,2132,Cincinnati,4.512281116034383,4.552666816432542,0.040385700398159585,0.16926247072481565,0.17639271159240924,0.00713024086759359
single_coach,single_coach,2007,fbs,218,Temple,3.7101231252580114,3.7069048577357395,-0.0032182675222718338,0.03893788918460305,0.03900355826061733,6.566907601427557e-05
single_coach,single_coach,2007,fbs,2199,Eastern Michigan,3.8864140314266162,3.8795241602818495,-0.0068898711447666905,0.03844315281526936,0.03834721572257977,-9.593709268958944e-05
single_coach,single_coach,2007,fbs,221,Pittsburgh,4.683568899924015,4.679059634526459,-0.004509265397556028,0.09508042422203203,0.09351625856324323,-0.0015641656587887937
single_coach,single_coach,2007,fbs,2226,Florida Atlantic,5.139090759729618,5.132456016413217,-0.006634743316401348,0.1630784641284513,0.16303120862070722,-4.725550774409282e-05
single_coach,single_coach,2007,fbs,2229,Florida International,2.3840663395274366,2.388123871570212,0.004057532042775591,0.02865509551846082,0.02871705533097804,6.195981251721702e-05
single_coach,single_coach,2007,fbs,228,Clemson,4.120806819664457,4.119135700937274,-0.00167111872718273,0.07386668710148159,0.07257192596789602,-0.0012947611335855647
single_coach,single_coach,2007,fbs,2294,Iowa,5.002648453694822,5.025070735152254,0.02242228145743219,0.1610122605146905,0.1651440090803987,0.004131748565708193
single_coach,single_coach,2007,fbs,23,San José State,4.281330335190298,4.267137037230875,-0.014193297959423035,0.08519939907990194,0.08264292232215072,-0.002556476757751225
single_coach,single_coach,2007,fbs,2305,Kansas,5.999326195696702,5.956032008043157,-0.043294187653545535,0.29800897566559753,0.2967344771016048,-0.0012744985639927542
single_coach,single_coach,2007,fbs,2306,Kansas State,4.6180279728706415,4.610379004622705,-0.007648968247936594,0.09620358608746343,0.0940353902244146,-0.0021681958630488385
single_coach,single_coach,2007,fbs,2309,Kent State,3.940877823477887,3.9477105256420937,0.0068327021642065056,0.1124649666977927,0.11306958524777339,0.0006046185499806872
single_coach,single_coach,2007,fbs,2348,Louisiana Tech,4.286825534601475,4.287280924211296,0.00045538960982050014,0.06580064587771668,0.06558889988847168,-0.00021174598924500465
single_coach,single_coach,2007,fbs,235,Memphis,4.39393269818186,4.402498331882918,0.008565633701057784,0.0767872778882266,0.07905306904040292,0.0022657911521763163
single_coach,single_coach,2007,fbs,238,Vanderbilt,4.5266592123886715,4.527620501897245,0.0009612895085737705,0.07972477889839355,0.079550438806796,-0.00017434009159754404
single_coach,single_coach,2007,fbs,2390,Miami,5.2038474884395525,5.169342339495614,-0.0345051489439383,0.20814421450196563,0.20131846718632898,-0.006825747315636649
single_coach,single_coach,2007,fbs,2393,Middle Tennessee,4.375488291279044,4.367718268574126,-0.0077700227049186665,0.08018120826610071,0.07821539027003571,-0.001965817996065003
single_coach,single_coach,2007,fbs,24,Stanford,4.548863296637896,4.5500880703776,0.001224773739703977,0.07598144636874674,0.0756644062259536,-0.0003170401427931291
single_coach,single_coach,2007,fbs,242,Rice,4.64890196419752,4.595826856166604,-0.05307510803091642,0.18611287801953263,0.18006255763882167,-0.006050320380710961
single_coach,single_coach,2007,fbs,2433,UL Monroe,4.6188232254011625,4.613926084026311,-0.004897141374851088,0.08772204325473625,0.08712547965179385,-0.0005965636029423987
single_coach,single_coach,2007,fbs,2439,UNLV,3.89154386525506,3.8960921261744055,0.004548260919345459,0.06936027019736228,0.07009725128764499,0.0007369810902827095
single_coach,single_coach,2007,fbs,2440,Nevada,4.549275286993168,4.539490834106724,-0.009784452886443695,0.11780368942499657,0.11552281199366816,-0.002280877431328404
single_coach,single_coach,2007,fbs,2483,Oregon,4.218938427220935,4.161262621470686,-0.05767580575024844,0.127570742432245,0.11983561418173508,-0.007735128250509926
single_coach,single_coach,2007,fbs,249,North Texas,3.8702012783494735,3.874472958993388,0.004271680643914699,0.11466315378344276,0.11440739357293303,-0.0002557602105097284
single_coach,single_coach,2007,fbs,25,California,4.761374126978121,4.754345317426749,-0.007028809551372639,0.09793917932016478,0.09655236369326675,-0.001386815626898033
single_coach,single_coach,2007,fbs,2509,Purdue,4.618842200456382,4.632472144353048,0.013629943896665608,0.07620577103440497,0.07785334670182714,0.0016475756674221714
single_coach,single_coach,2007,fbs,251,Texas,3.863864322104744,3.8766237987911163,0.012759476686372118,0.03946859017067852,0.039659868265806704,0.00019127809512818617
single_coach,single_coach,2007,fbs,252,BYU,4.035025695024832,4.070846940860765,0.03582124583593238,0.10038337549182375,0.1061851362343165,0.005801760742492751
single_coach,single_coach,2007,fbs,254,Utah,4.5120646276972,4.517213482567868,0.005148854870668629,0.07434203048634831,0.07519745480259445,0.0008554243162461339
single_coach,single_coach,2007,fbs,2579,South Carolina,4.4614530782718465,4.46338164566922,0.0019285673973739037,0.0729280455365553,0.07308569222224678,0.0001576466856914871
single_coach,single_coach,2007,fbs,258,Virginia,4.511608506321105,4.510239148074722,-0.0013693582463831788,0.09461577526013833,0.09328674617962966,-0.0013290290805086646
single_coach,single_coach,2007,fbs,259,Virginia Tech,3.586265037668113,3.5312402627110853,-0.055024774957027844,0.0733236207920167,0.0644895633470416,-0.00883405744497509
single_coach,single_coach,2007,fbs,2628,TCU,4.540433418368025,4.547829409056374,0.007395990688348952,0.08223759459683709,0.08264580793308804,0.00040821333625094824
single_coach,single_coach,2007,fbs,2633,Tennessee,3.8818216161288546,3.860493168055861,-0.02132844807299339,0.06845729575141002,0.0634697550421481,-0.004987540709261926
single_coach,single_coach,2007,fbs,2638,UTEP,4.275961275391413,4.273407438694008,-0.002553836697405387,0.11752590550655156,0.1169380665232959,-0.0005878389832556646
single_coach,single_coach,2007,fbs,264,Washington,4.4474652209537195,4.448926243036679,0.0014610220829593956,0.0786706907823596,0.07851094538407506,-0.00015974539828453316
single_coach,single_coach,2007,fbs,2641,Texas Tech,4.346637108225672,4.351650738066803,0.005013629841130296,0.06925238386054285,0.06897622736570701,-0.0002761564948358386
single_coach,single_coach,2007,fbs,2649,Toledo,4.444309670472092,4.465537771410337,0.02122810093824512,0.12451303126693805,0.12863909506607407,0.0041260637991360205
single_coach,single_coach,2007,fbs,2653,Troy,4.755743353649116,4.7458991250313565,-0.009844228617759576,0.12695347390285414,0.12486848172512768,-0.0020849921777264524
single_coach,single_coach,2007,fbs,2655,Tulane,4.085139849424075,4.069489326628932,-0.015650522795143118,0.10433254913739268,0.101765819385139,-0.0025667297522536797
single_coach,single_coach,2007,fbs,2711,Western Michigan,4.14973981119727,4.1414534236110745,-0.008286387586195154,0.07009938043258784,0.06821821690429467,-0.0018811635282931782
single_coach,single_coach,2007,fbs,275,Wisconsin,4.406857891393847,4.394348773679308,-0.012509117714539109,0.06299420743403343,0.0615781277935954,-0.0014160796404380296
single_coach,single_coach,2007,fbs,2751,Wyoming,4.565715189057734,4.566742858028917,0.0010276689711830045,0.09370980108420562,0.0935896541998772,-0.00012014688432841758
single_coach,single_coach,2007,fbs,276,Marshall,4.4059989719810035,4.3987033461168465,-0.007295625864156996,0.1341563472006622,0.13280683301171026,-0.0013495141889519335
single_coach,single_coach,2007,fbs,278,Fresno State,4.680323027855845,4.670733582188518,-0.009589445667327112,0.09359515058082789,0.09031022131097872,-0.0032849292698491628
single_coach,single_coach,2007,fbs,30,USC,2.7827671310129842,2.792042670313329,0.00927553930034497,0.019864628206137477,0.020504030567929994,0.0006394023617925168
single_coach,single_coach,2007,fbs,309,Louisiana,4.064737968504387,4.0824584561150985,0.017720487610711544,0.11526550560277736,0.11759514270153111,0.0023296370987537507
single_coach,single_coach,2007,fbs,328,Utah State,3.295456032977661,3.303699929723272,0.00824389674561088,0.042504584172960096,0.04354658024028287,0.0010419960673227757
single_coach,single_coach,2007,fbs,333,Alabama,4.4571452151886515,4.469989262340122,0.012844047151470583,0.0719905127554576,0.07422547264886288,0.002234959893405275
single_coach,single_coach,2007,fbs,344,Mississippi State,5.121578716552358,5.12712687683703,0.005548160284671866,0.21890349833967743,0.21985515505229827,0.0009516567126208464
single_coach,single_coach,2007,fbs,349,Army,3.670821718218604,3.6630213032952685,-0.007800414923335275,0.05131637056215135,0.05008090618854948,-0.0012354643736018703
single_coach,single_coach,2007,fbs,356,Illinois,5.966054692661223,5.976730721905331,0.01067602924410771,0.3713491799529843,0.37270211109883106,0.0013529311458467808
single_coach,single_coach,2007,fbs,38,Colorado,4.68558346827704,4.6911193458308444,0.005535877553804802,0.0837198315628652,0.08453113116044997,0.0008112995975847748
single_coach,single_coach,2007,fbs,41,UConn,4.6380563022879135,4.623349117643255,-0.014707184644658255,0.1297752002865742,0.12614852739106716,-0.003626672895507027
single_coach,single_coach,2007,fbs,5,UAB,4.391945634502318,4.3598505611901075,-0.03209507331221051,0.1784580078223127,0.17533037734606652,-0.0031276304762461737
single_coach,single_coach,2007,fbs,52,Florida State,4.633533857977469,4.7278180505807645,0.09428419260329512,0.08069869299012651,0.0938933315282199,0.013194638538093384
single_coach,single_coach,2007,fbs,57,Florida,3.5082902270307184,3.493311985575821,-0.014978241454897567,0.027674905438691354,0.0276625556351601,-1.2349803531253728e-05
single_coach,single_coach,2007,fbs,58,South Florida,4.455926817114452,4.445353861188046,-0.01057295592640628,0.14532056214162223,0.14373824044819078,-0.0015823216934314488
single_coach,single_coach,2007,fbs,61,Georgia,3.5314122914689348,3.5238773404979793,-0.007534950970955467,0.0914718239118876,0.09180642506535451,0.00033460115346690966
single_coach,single_coach,2007,fbs,66,Iowa State,4.523589724401212,4.51461061644774,-0.00897910795347201,0.10366371750041675,0.10120664015760933,-0.0024570773428074233
single_coach,single_coach,2007,fbs,68,Boise State,4.933473914304876,4.888053371963053,-0.04542054234182302,0.12764763295628254,0.12219608832086218,-0.005451544635420358
single_coach,single_coach,2007,fbs,77,Northwestern,4.580665228778064,4.578815422022765,-0.0018498067552989994,0.08633640735151596,0.0849488198904152,-0.0013875874611007644
single_coach,single_coach,2007,fbs,84,Indiana,4.559506895763187,4.5719444192134935,0.012437523450306465,0.07555037914017942,0.07752898335802226,0.001978604217842836
single_coach,single_coach,2007,fbs,87,Notre Dame,5.74369550076782,5.666840427921946,-0.07685507284587345,0.31555626479877624,0.3057560856017277,-0.009800179197048564
single_coach,single_coach,2007,fbs,9,Arizona State,4.241850666838882,4.2750452101297975,0.03319454329091531,0.13122129380379696,0.1377026816244878,0.006481387820690826
single_coach,single_coach,2007,fbs,96,Kentucky,4.615505300845924,4.631481776717215,0.01597647587129103,0.1533635496632684,0.156087583196939,0.0027240335336705945
single_coach,single_coach,2007,fbs,97,Louisville,5.5371715129064025,5.449250475164857,-0.08792103774154558,0.2104727219241541,0.19956592841373463,-0.010906793510419455
single_coach,single_coach,2007,fbs,99,LSU,2.969443899424949,3.032015793444535,0.06257189401958607,0.044700929884259444,0.04774063426771893,0.0030397043834594836
single_coach,single_coach,2008,fbs,12,Arizona,4.5562655974803175,4.562353604754621,0.006088007274303919,0.11646504385241604,0.11767199402717579,0.0012069501747597466
single_coach,single_coach,2008,fbs,120,Maryland,4.452429297519275,4.452134372448709,-0.00029492507056616546,0.07460832468593129,0.07390540627830945,-0.0007029184076218359
single_coach,single_coach,2008,fbs,127,Michigan State,4.458020224078259,4.484733777677641,0.026713553599381434,0.11182368991875401,0.11744079582136978,0.005617105902615771
single_coach,single_coach,2008,fbs,130,Michigan,6.569578835394222,6.399089950141311,-0.17048888525291073,0.41985706672183204,0.40258830451906225,-0.017268762202769794
single_coach,single_coach,2008,fbs,135,Minnesota,4.71423249371229,4.718381337527562,0.004148843815272585,0.08932191850663188,0.09050902559084568,0.0011871070842138093
single_coach,single_coach,2008,fbs,142,Missouri,3.9019319425776606,3.9033414461823264,0.0014095036046657405,0.039902936271203095,0.04000610210675626,0.00010316583555316367
single_coach,single_coach,2008,fbs,145,Ole Miss,5.393727942214309,5.4695250042538515,0.07579706203954206,0.2823499599143294,0.2923196798869417,0.009969719972612312
single_coach,single_coach,2008,fbs,150,Duke,4.955539629878619,4.971712951206264,0.016173321327644707,0.14452831921101827,0.1466617479921129,0.002133428781094626
single_coach,single_coach,2008,fbs,151,East Carolina,4.666464918512473,4.672493265207989,0.00602834669551644,0.10279447232803753,0.10432606493718555,0.001531592609148022
single_coach,single_coach,2008,fbs,152,NC State,4.609244323390958,4.616714877133773,0.0074705537428148006,0.08653497606639729,0.08833653704657217,0.0018015609801748794
single_coach,single_coach,2008,fbs,153,North Carolina,4.883574116626356,4.9125050265437045,0.02893090991734848,0.1864291376662899,0.191982032847174,0.005552895180884088
single_coach,single_coach,2008,fbs,154,Wake Forest,4.294536253848424,4.2940506641871155,-0.00048558966130851644,0.06735427500396989,0.06669894228344268,-0.0006553327205272019
single_coach,single_coach,2008,fbs,158,Nebraska,4.409541892550356,4.450511173650712,0.040969281100355914,0.12125485007196977,0.12979447506130332,0.008539624989333541
single_coach,single_coach,2008,fbs,164,Rutgers,4.402900556720658,4.4012109553875565,-0.0016896013331013648,0.07303718497683562,0.07229203901979306,-0.0007451459570425589
single_coach,single_coach,2008,fbs,194,Ohio State,3.566353515740432,3.566831792783379,0.00047827704294700624,0.03035858814923407,0.030612824031970912,0.0002542358827368439
single_coach,single_coach,2008,fbs,195,Ohio,4.183274101073262,4.1796595821968365,-0.0036145188764251657,0.09382035774205524,0.09321104193126009,-0.0006093158107951524
single_coach,single_coach,2008,fbs,197,Oklahoma State,4.229390168375244,4.252109870155143,0.02271970177989946,0.1079074495549126,0.11166517728043444,0.0037577277255218394
single_coach,single_coach,2008,fbs,2005,Air Force,4.485989190769178,4.492995091545081,0.007005900775903129,0.07031629844468665,0.07183235150386778,0.0015160530591811355
single_coach,single_coach,2008,fbs,2006,Akron,4.268443697176329,4.269733355079497,0.001289657903168262,0.06855769424980805,0.06930775086106919,0.0007500566112611379
single_coach,single_coach,2008,fbs,201,Oklahoma,2.8942670004475297,2.872144023941049,-0.02212297650648054,0.04718472374618049,0.046002322720840635,-0.0011824010253398548
single_coach,single_coach,2008,fbs,202,Tulsa,4.551166755695517,4.56948586762062,0.018319111925102938,0.1023535478305424,0.10674342330027826,0.004389875469735863
single_coach,single_coach,2008,fbs,2032,Arkansas State,4.328313432936542,4.326459829023505,-0.0018536039130374604,0.06755372965650462,0.06818170452343127,0.000627974866926645
single_coach,single_coach,2008,fbs,204,Oregon State,3.873994982097725,3.8847200629229337,0.010725080825208622,0.06604650202848672,0.06755408879315963,0.0015075867646729135
single_coach,single_coach,2008,fbs,2084,Buffalo,5.220671277188038,5.222519882953114,0.0018486057650761722,0.18223626739246632,0.18246019179233777,0.00022392439987145574
single_coach,single_coach,2008,fbs,2116,UCF,4.520043080004662,4.517160490148258,-0.0028825898564042163,0.14773760488788237,0.14731118793296344,-0.0004264169549189345
single_coach,single_coach,2008,fbs,2117,Central Michigan,4.595009380856099,4.593982404480168,-0.0010269763759307438,0.0837479422705869,0.0835441761696767,-0.00020376610091020486
single_coach,single_coach,2008,fbs,213,Penn State,3.921335597541686,3.5801113483791736,-0.34122424916251237,0.13380432524672828,0.0825205123862276,-0.05128381286050068
single_coach,single_coach,2008,fbs,2132,Cincinnati,4.109355043530646,4.136007872044155,0.026652828513509697,0.07961366369995648,0.08411772303062591,0.004504059330669427
single_coach,single_coach,2008,fbs,218,Temple,4.502528140789404,4.496648215962699,-0.005879924826705185,0.07896570824820608,0.07841151928958068,-0.0005541889586253984
single_coach,single_coach,2008,fbs,221,Pittsburgh,4.566079765807447,4.583171525722464,0.01709175991501688,0.15427790987339066,0.15735789809558343,0.00307998822219277
single_coach,single_coach,2008,fbs,2226,Florida Atlantic,4.371001346358461,4.373462625369262,0.002461279010801398,0.07273083635534293,0.07302180855882172,0.0002909722034787898
single_coach,single_coach,2008,fbs,2229,Florida International,4.835191700286582,4.817842030446566,-0.017349669840015736,0.09490914726494717,0.09397703735833275,-0.0009321099066144228
single_coach,single_coach,2008,fbs,2294,Iowa,4.469302228159684,4.429511796480847,-0.03979043167883667,0.12544583176201818,0.11773899437147542,-0.007706837390542759
single_coach,single_coach,2008,fbs,23,San José State,4.382938142016951,4.381318249729757,-0.001619892287194169,0.06962093537576178,0.06949418511550708,-0.0001267502602547016
single_coach,single_coach,2008,fbs,2305,Kansas,4.491373163711765,4.486558821304463,-0.0048143424073021635,0.07226500909150209,0.07176902976558751,-0.0004959793259145806
single_coach,single_coach,2008,fbs,2309,Kent State,3.7334776143637707,3.741106682622148,0.007629068258377281,0.048774670737708845,0.05015270091573581,0.0013780301780269635
single_coach,single_coach,2008,fbs,2348,Louisiana Tech,4.668200639708876,4.673724086444074,0.005523446735198334,0.09463138564306235,0.09572008939159035,0.001088703748528
single_coach,single_coach,2008,fbs,235,Memphis,4.396438907351205,4.409059028534138,0.012620121182933097,0.07741129271440937,0.08092730469336944,0.0035160119789600652
single_coach,single_coach,2008,fbs,238,Vanderbilt,4.670465092990033,4.659135323254243,-0.011329769735789696,0.11189120534745035,0.10951515928667875,-0.0023760460607716027
single_coach,single_coach,2008,fbs,239,Baylor,4.724095218480275,4.736447870938518,0.012352652458242908,0.10915896853468457,0.11149202378101222,0.0023330552463276533
single_coach,single_coach,2008,fbs,2390,Miami,4.523476338322101,4.529722878135596,0.006246539813495211,0.07487670332969076,0.07659884845671996,0.001722145127029201
single_coach,single_coach,2008,fbs,2393,Middle Tennessee,4.2787489544310855,4.267684086619559,-0.011064867811526824,0.09982329420128615,0.09769364674056265,-0.0021296474607234994
single_coach,single_coach,2008,fbs,24,Stanford,4.641047266139353,4.647843821658119,0.006796555518766567,0.08924462301115192,0.0907537406411426,0.001509117629990675
single_coach,single_coach,2008,fbs,242,Rice,5.905281041343122,5.934470598980296,0.029189557637173458,0.321810720254626,0.3252461041507919,0.0034353838961659333
single_coach,single_coach,2008,fbs,2426,Navy,4.5396794391502775,4.548505024127779,0.008825584977501855,0.07685088474803549,0.07895164350370718,0.002100758755671686
single_coach,single_coach,2008,fbs,2433,UL Monroe,4.136897827072681,4.158803868991262,0.021906041918581032,0.124519899588364,0.12768793433654615,0.0031680347481821552
single_coach,single_coach,2008,fbs,2439,UNLV,4.474418069800117,4.469201723513415,-0.005216346286701423,0.07198190606911607,0.07137595772607272,-0.0006059483430433527
single_coach,single_coach,2008,fbs,2440,Nevada,4.644327351141667,4.642677366239178,-0.0016499849024897983,0.08309379183596653,0.08294303537138907,-0.00015075646457746172
single_coach,single_coach,2008,fbs,245,Texas A&M,5.127118532056774,5.054460288775037,-0.07265824328173665,0.22017154873098002,0.20767203662146663,-0.012499512109513389
single_coach,single_coach,2008,fbs,2459,Northern Illinois,4.566097854992054,4.5725458058380095,0.006447950845955397,0.07987266888683983,0.08080200933004071,0.0009293404432008795
single_coach,single_coach,2008,fbs,248,Houston,4.587839331909253,4.605615816660186,0.017776484750933186,0.08587242828452757,0.0896831978066012,0.003810769522073626
single_coach,single_coach,2008,fbs,249,North Texas,3.7426615751723213,3.758815749582382,0.01615417441006084,0.06977521194445485,0.07021849320011134,0.0004432812556564858
single_coach,single_coach,2008,fbs,25,California,4.061953490831675,4.064007930793111,0.002054439961436394,0.06904495284857695,0.06910368936351177,5.873651493482068e-05
single_coach,single_coach,2008,fbs,251,Texas,3.1411012434823005,3.101094236656508,-0.0400070068257925,0.08111190368032031,0.07762704749127891,-0.003484856189041402
single_coach,single_coach,2008,fbs,252,BYU,4.231969494918597,4.23138622197686,-0.0005832729417374338,0.05487871518497045,0.05559777325771903,0.0007190580727485796
single_coach,single_coach,2008,fbs,254,Utah,4.796466294989743,4.814315707013045,0.017849412023301703,0.15789569585497767,0.16049193162232395,0.002596235767346272
single_coach,single_coach,2008,fbs,2567,SMU,3.03060163292085,3.0210450609039703,-0.009556572016879539,0.0466016698926059,0.04565768106995558,-0.0009439888226503157
single_coach,single_coach,2008,fbs,2572,Southern Miss,4.563757681473191,4.560653164894435,-0.003104516578755323,0.07950050276849549,0.07853205508937673,-0.0009684476791187585
single_coach,single_coach,2008,fbs,2579,South Carolina,4.496607781008018,4.496521380140283,-8.640086773503697e-05,0.06845268947814427,0.06885065618055403,0.00039796670240975496
single_coach,single_coach,2008,fbs,258,Virginia,4.678440753570273,4.690770926616738,0.012330173046464665,0.09773533461283204,0.09969393515821634,0.001958600545384298
single_coach,single_coach,2008,fbs,259,Virginia Tech,4.010918743811742,4.04188934492282,0.03097060111107819,0.04941460339637399,0.04923386637862459,-0.00018073701774939943
single_coach,single_coach,2008,fbs,26,UCLA,4.99470501728224,4.943918615404859,-0.05078640187738159,0.183651111785053,0.17350864584381323,-0.01014246594123977
single_coach,single_coach,2008,fbs,2628,TCU,4.307744851798825,4.270330795005448,-0.03741405679337717,0.17698119630564532,0.1716526151485889,-0.005328581157056422
single_coach,single_coach,2008,fbs,2638,UTEP,4.454269766044469,4.4491633636528105,-0.005106402391658271,0.06385009091472353,0.06363313856043783,-0.00021695235428570436
single_coach,single_coach,2008,fbs,2641,Texas Tech,3.9980752121612215,3.9674523343485335,-0.03062287781268802,0.1265004442170945,0.12238336590702543,-0.004117078310069064
single_coach,single_coach,2008,fbs,265,Washington State,6.333015121464619,6.189362952177744,-0.14365216928687552,0.3427498031548505,0.3298087128733109,-0.012941090281539558
single_coach,single_coach,2008,fbs,2653,Troy,4.50332857566772,4.5091437854167,0.0058152097489792,0.07915156341254925,0.08000028151114111,0.0008487180985918552
single_coach,single_coach,2008,fbs,2655,Tulane,4.0232085766734125,3.998830362308664,-0.02437821436474863,0.11928328464532852,0.11702571403729707,-0.002257570608031445
single_coach,single_coach,2008,fbs,2711,Western Michigan,4.808418560837317,4.810484345934703,0.002065785097386197,0.12475906965980806,0.125380363780585,0.0006212941207769523
single_coach,single_coach,2008,fbs,275,Wisconsin,4.852674987248932,4.8219059690802215,-0.03076901816871036,0.11868662568422596,0.11334434482406976,-0.005342280860156201
single_coach,single_coach,2008,fbs,276,Marshall,4.235967865875709,4.2371262268658665,0.0011583609901570924,0.07074784587935731,0.07088982307570464,0.00014197719634732875
single_coach,single_coach,2008,fbs,277,West Virginia,4.670747398009974,4.604749851819671,-0.06599754619030307,0.08407469723282926,0.07816984447500809,-0.005904852757821169
single_coach,single_coach,2008,fbs,278,Fresno State,4.678164545542624,4.721348527802098,0.04318398225947373,0.10850662538342104,0.11745057497391498,0.008943949590493938
single_coach,single_coach,2008,fbs,30,USC,2.3889558797252337,2.40060938878693,0.011653509061696266,0.020323695618140774,0.020950599141865773,0.000626903523724999
single_coach,single_coach,2008,fbs,309,Louisiana,4.39218233038123,4.378966155751731,-0.0132161746294992,0.06729629009086584,0.06639227320843377,-0.0009040168824320655
