population,candidate,season,subdivision,team_id,team_name,h_nll,candidate_nll,candidate_minus_h_nll,h_crps,candidate_crps,candidate_minus_h_crps
same_all_context,same_full_c,2025,fbs,2050,Ball State,3.8812329578660285,3.4694882830469336,-0.41174467481909494,0.08860443802964611,0.04378083731741674,-0.04482360071222937
same_all_context,same_full_c,2025,fbs,2084,Buffalo,4.351101697784941,4.479094609424353,0.12799291163941184,0.10774735603635918,0.13194724755387113,0.02419989151751195
same_all_context,same_full_c,2025,fbs,21,San Diego State,5.318811159872808,5.9690420030986875,0.6502308432258799,0.20498123885299008,0.29115502112790953,0.08617378227491945
same_all_context,same_full_c,2025,fbs,2116,UCF,4.733147831692698,4.609613453752401,-0.1235343779402962,0.08894470091326015,0.06856492343582565,-0.020379777477434496
same_all_context,same_full_c,2025,fbs,2117,Central Michigan,4.489684685392827,4.705962358365265,0.2162776729724376,0.06139068766649534,0.0841158794969508,0.022725191830455467
same_all_context,same_full_c,2025,fbs,2132,Cincinnati,4.59233508340826,4.574965867599672,-0.0173692158085883,0.06707321894455191,0.07347744775770375,0.0064042288131518355
same_all_context,same_full_c,2025,fbs,218,Temple,4.7238777036146935,4.938991802311487,0.21511409869679365,0.08428665390825577,0.10987180709269698,0.02558515318444121
same_all_context,same_full_c,2025,fbs,2199,Eastern Michigan,3.948488200686989,3.929133069136086,-0.01935513155090307,0.057033311605017935,0.06120435444752161,0.004171042842503678
same_all_context,same_full_c,2025,fbs,221,Pittsburgh,4.499284901778072,4.41906285127369,-0.08022205050438203,0.07646800181048358,0.06795386520761208,-0.008514136602871494
same_all_context,same_full_c,2025,fbs,2226,Florida Atlantic,4.294081290656062,4.320348408528439,0.026267117872376566,0.04988793759377063,0.05123918390217061,0.0013512463083999796
same_all_context,same_full_c,2025,fbs,2229,Florida International,4.851099375453883,4.748223269026121,-0.1028761064277619,0.09823885668632446,0.0878502025123865,-0.010388654173937958
same_all_context,same_full_c,2025,fbs,2247,Georgia State,4.0103354235448245,4.143535280371036,0.13319985682621116,0.12166839689738235,0.1224320526201091,0.0007636557227267554
same_all_context,same_full_c,2025,fbs,228,Clemson,5.143602950845063,6.203300919180053,1.0596979683349907,0.14136797647150623,0.21716614170797985,0.07579816523647362
same_all_context,same_full_c,2025,fbs,2294,Iowa,3.960788279889414,3.7453329626435097,-0.21545531724590417,0.07028682172489435,0.03863092443849692,-0.03165589728639743
same_all_context,same_full_c,2025,fbs,23,San José State,4.357065065315061,4.080442611942299,-0.27662245337276214,0.1372882057827638,0.09305013722096661,-0.044238068561797184
same_all_context,same_full_c,2025,fbs,2305,Kansas,4.736680519615865,4.6726881705648395,-0.06399234905102524,0.08018456369018243,0.07728300253200146,-0.0029015611581809653
same_all_context,same_full_c,2025,fbs,2335,Liberty,4.743648712999639,4.428177589887464,-0.3154711231121752,0.16236881225710423,0.10432629668298932,-0.05804251557411491
same_all_context,same_full_c,2025,fbs,2348,Louisiana Tech,4.79464137000492,4.868834696000007,0.07419332599508621,0.09641795224763546,0.10767821792695602,0.011260265679320564
same_all_context,same_full_c,2025,fbs,238,Vanderbilt,4.943022745461626,4.261864870620302,-0.6811578748413236,0.22305733971059769,0.11958866430889575,-0.10346867540170193
same_all_context,same_full_c,2025,fbs,239,Baylor,4.834464504615151,5.0339985496844175,0.19953404506926642,0.10853649772845946,0.1442067519966748,0.03567025426821534
same_all_context,same_full_c,2025,fbs,2390,Miami,4.112784711020889,4.465974713888379,0.3531900028674899,0.1207118291324076,0.144386428633798,0.023674599501390392
same_all_context,same_full_c,2025,fbs,2393,Middle Tennessee,3.605597579343214,3.47279994319921,-0.13279763614400375,0.06732040374063367,0.05275001395241718,-0.014570389788216488
same_all_context,same_full_c,2025,fbs,242,Rice,4.254154222655211,4.155955811203698,-0.09819841145151376,0.07464703497061723,0.05659110909833655,-0.01805592587228068
same_all_context,same_full_c,2025,fbs,2429,Charlotte,3.6460765122926455,3.1360794251908293,-0.5099970871018162,0.09363214413147469,0.05449811230838075,-0.03913403182309394
same_all_context,same_full_c,2025,fbs,2433,UL Monroe,3.9072558614346966,3.8005935601816367,-0.10666230125305987,0.10780147463394281,0.09374392356348486,-0.014057551070457946
same_all_context,same_full_c,2025,fbs,2439,UNLV,4.768032615504779,4.967998464360215,0.19996584885543545,0.0883407118318696,0.13393565728858903,0.045594945456719424
same_all_context,same_full_c,2025,fbs,2440,Nevada,4.102429523144538,3.872486019753294,-0.22994350339124425,0.0857678502566197,0.046040356405153866,-0.03972749385146584
same_all_context,same_full_c,2025,fbs,245,Texas A&M,3.923686065704944,3.583637827322367,-0.34004823838257714,0.09535229830421381,0.054154762579562456,-0.04119753572465135
same_all_context,same_full_c,2025,fbs,248,Houston,4.781038939153702,4.660401016754757,-0.12063792239894511,0.14935421638494595,0.1286611976477234,-0.02069301873722254
same_all_context,same_full_c,2025,fbs,2483,Oregon,2.465496426202218,2.776106710534864,0.3106102843326459,0.028385690848652667,0.0389873077639507,0.010601616915298033
same_all_context,same_full_c,2025,fbs,2509,Purdue,4.5449717740481805,4.480121099148987,-0.06485067489919327,0.0789548440913759,0.0712346729022473,-0.0077201711891285996
same_all_context,same_full_c,2025,fbs,251,Texas,3.700719801541243,3.6805447105962044,-0.020175090945038665,0.027284392972115226,0.027124240792379555,-0.000160152179735671
same_all_context,same_full_c,2025,fbs,252,BYU,3.842894778893831,4.152113960050914,0.30921918115708324,0.081785708169152,0.11283402450241166,0.031048316333259662
same_all_context,same_full_c,2025,fbs,2534,Sam Houston,5.541110517115752,5.696169246783552,0.15505872966780032,0.2509059147421341,0.25075963638582166,-0.0001462783563124237
same_all_context,same_full_c,2025,fbs,2567,SMU,4.427278704355469,4.442146035623504,0.014867331268034967,0.09909501753943477,0.10822603210955314,0.009131014570118376
same_all_context,same_full_c,2025,fbs,2579,South Carolina,5.115359429785029,5.348798957933661,0.2334395281486321,0.1553664801445123,0.18420241842636617,0.02883593828185388
same_all_context,same_full_c,2025,fbs,258,Virginia,4.975774487613601,5.398793977254826,0.4230194896412245,0.2070303470737994,0.26788394601510174,0.06085359894130235
same_all_context,same_full_c,2025,fbs,2628,TCU,4.2040040108069014,4.172513948960693,-0.03149006184620884,0.04992052006357522,0.06085884930306675,0.010938329239491534
same_all_context,same_full_c,2025,fbs,2633,Tennessee,4.442104458605218,4.315333680941313,-0.12677077766390532,0.060081411408232394,0.05458726844411519,-0.005494142964117203
same_all_context,same_full_c,2025,fbs,2636,UTSA,4.785907644705435,4.643187238132572,-0.1427204065728631,0.08857746330088823,0.07008574749878266,-0.01849171580210557
same_all_context,same_full_c,2025,fbs,2638,UTEP,3.2738758180352905,3.7534376880133404,0.47956186997804995,0.060602752832937264,0.09232222491586531,0.031719472082928045
same_all_context,same_full_c,2025,fbs,264,Washington,4.265810082666743,4.48822580899073,0.22241572632398743,0.09232532521353919,0.13456741317793627,0.04224208796439709
same_all_context,same_full_c,2025,fbs,2641,Texas Tech,4.710414374466033,4.843697710257272,0.13328333579123885,0.18277185567408155,0.17825312478735333,-0.004518730886728217
same_all_context,same_full_c,2025,fbs,2653,Troy,4.654704158854069,4.722708322003839,0.06800416314976943,0.07297941527883237,0.08618499368635284,0.013205578407520471
same_all_context,same_full_c,2025,fbs,2711,Western Michigan,5.002951435178006,5.288289319271968,0.28533788409396177,0.1455280748741561,0.19238972895975479,0.0468616540855987
same_all_context,same_full_c,2025,fbs,275,Wisconsin,4.890452037569891,4.7110443219865035,-0.17940771558338753,0.11834204121500927,0.09300574336561442,-0.025336297849394854
same_all_context,same_full_c,2025,fbs,2751,Wyoming,4.2760360731605855,4.322002782961414,0.04596670980082873,0.08030558793668707,0.09457839617867835,0.014272808241991272
same_all_context,same_full_c,2025,fbs,276,Marshall,4.952961811369285,4.435777606393498,-0.5171842049757869,0.17041034634393692,0.065825342040944,-0.10458500430299293
same_all_context,same_full_c,2025,fbs,277,West Virginia,5.027673902555947,4.63192780086083,-0.39574610169511715,0.1578970660833701,0.08445635725476981,-0.07344070882860028
same_all_context,same_full_c,2025,fbs,278,Fresno State,4.697487043918619,4.893095325410819,0.19560828149220022,0.07674831060666751,0.11845617539192849,0.04170786478526098
same_all_context,same_full_c,2025,fbs,290,Georgia Southern,4.655334039503049,4.613106604799435,-0.04222743470361401,0.0943641703367631,0.08996885925947591,-0.0043953110772871895
same_all_context,same_full_c,2025,fbs,295,Old Dominion,5.369061760567128,5.7377662026794205,0.3687044421122927,0.24159568730736,0.29503591868103307,0.05344023137367307
same_all_context,same_full_c,2025,fbs,30,USC,3.7534097158462436,3.8383078324674704,0.08489811662122682,0.03771384100968763,0.05862172157882312,0.020907880569135492
same_all_context,same_full_c,2025,fbs,309,Louisiana,4.718516829990484,4.378845603846424,-0.33967122614406,0.13934985245978793,0.07115095019712483,-0.06819890226266309
same_all_context,same_full_c,2025,fbs,326,Texas State,4.744849006741063,4.836879319307901,0.09203031256683758,0.08040316995698299,0.09863271012128053,0.018229540164297536
same_all_context,same_full_c,2025,fbs,328,Utah State,4.713194734125933,4.931021977893784,0.217827243767851,0.07700787730278971,0.11156521613134047,0.03455733882855076
same_all_context,same_full_c,2025,fbs,333,Alabama,3.5017227587235955,3.4580441276302785,-0.043678631093317044,0.022150185195177564,0.021587750675466564,-0.0005624345197110005
same_all_context,same_full_c,2025,fbs,344,Mississippi State,4.706272976176168,4.623326620485833,-0.0829463556903347,0.07557473126764581,0.07130223287058546,-0.004272498397060356
same_all_context,same_full_c,2025,fbs,349,Army,4.735278966864027,5.034686124684157,0.29940715782012983,0.07447305702689316,0.13727525602461865,0.06280219899772549
same_all_context,same_full_c,2025,fbs,356,Illinois,4.391768261366477,4.34902234925237,-0.04274591211410694,0.10626338897933134,0.10424390662752368,-0.0020194823518076555
same_all_context,same_full_c,2025,fbs,38,Colorado,4.916716914496346,4.68943355873057,-0.22728335576577585,0.14631077687715854,0.10058392381797561,-0.045726853059182934
same_all_context,same_full_c,2025,fbs,52,Florida State,4.6604278115787485,4.609969101600519,-0.050458709978229876,0.083666373633449,0.08407801388576132,0.0004116402523123147
same_all_context,same_full_c,2025,fbs,55,Jacksonville State,4.786433418315972,4.663562512578272,-0.12287090573769976,0.11347090184976603,0.08132635467827369,-0.032144547171492344
same_all_context,same_full_c,2025,fbs,59,Georgia Tech,4.461576799084091,4.387224244719329,-0.07435255436476229,0.07971568573555429,0.06649988994426055,-0.013215795791293741
same_all_context,same_full_c,2025,fbs,6,South Alabama,4.48900003313289,4.210523331330726,-0.27847670180216433,0.1210771339299398,0.07166043665577065,-0.04941669727416914
same_all_context,same_full_c,2025,fbs,61,Georgia,2.9230642942758505,2.7953914205785173,-0.12767287369733316,0.017655305582271033,0.012440254457460229,-0.005215051124810804
same_all_context,same_full_c,2025,fbs,62,Hawai'i,5.0110427653784475,5.231946897147821,0.22090413176937318,0.1383518452545066,0.172518474320033,0.034166629065526394
same_all_context,same_full_c,2025,fbs,68,Boise State,5.062201858746282,4.697973281257356,-0.3642285774889258,0.1311088913853833,0.08586726342172656,-0.04524162796365676
same_all_context,same_full_c,2025,fbs,77,Northwestern,4.687690463542766,4.855922642273318,0.16823217873055185,0.09405097006553186,0.12897975235059458,0.03492878228506273
same_all_context,same_full_c,2025,fbs,84,Indiana,6.871657277638186,8.375913087915022,1.5042558102768355,0.18323471049576948,0.23471938200154346,0.05148467150577399
same_all_context,same_full_c,2025,fbs,87,Notre Dame,2.951498734370616,2.9300380977199727,-0.021460636650643128,0.024010725775892666,0.02385282743344358,-0.00015789834244908652
same_all_context,same_full_c,2025,fbs,9,Arizona State,4.45322585728918,4.4137273141215365,-0.03949854316764334,0.0580506728503195,0.05609552567390464,-0.0019551471764148592
same_all_context,same_full_c,2025,fbs,97,Louisville,4.274712063041776,4.296609464130859,0.02189740108908289,0.0496822381806212,0.07100186092687484,0.02131962274625364
same_all_context,same_full_c,2025,fbs,98,Western Kentucky,4.731243730227691,4.919149013632834,0.18790528340514356,0.08427109402564807,0.12099951280149536,0.03672841877584729
