team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,10.283295618530284,6.0,2.0,24.0,0.46916813625146925,0.6933410380636934,0.9087290206589088,1
2483,Oregon,fbs,,,,12.789136869720208,8.0,2.0,31.0,0.39063246969060933,0.6147269465713853,0.8646176017461353,2
61,Georgia,fbs,,,,15.13065732314,9.0,2.0,36.0,0.315236668732,0.539753650907,0.823374655917,3
84,Indiana,fbs,,,,16.85712345495672,10.0,2.0,41.0,0.29121579746358245,0.5043788605340087,0.7907587312985814,4
333,Alabama,fbs,,,,17.268252034654004,11.0,3.0,40.0,0.24503559199800004,0.4681899395500001,0.784857026724,5
87,Notre Dame,fbs,,,,20.71426692556956,13.0,3.0,50.0,0.22192494549255612,0.4171690900171656,0.7202632843625594,6
201,Oklahoma,fbs,,,,22.92571209887578,16.0,4.0,52.0,0.15417591860346253,0.3409754638310229,0.6758469094740276,7
2390,Miami,fbs,,,,23.141691111062286,16.0,4.0,54.0,0.1731914677393464,0.35704964056371413,0.6746920120893494,8
251,Texas,fbs,,,,25.67755356397239,18.0,4.0,59.0,0.14599566262372998,0.3147835990085739,0.6297235388561486,9
2641,Texas Tech,fbs,,,,25.970211338585035,18.0,4.0,60.0,0.14155371306785847,0.3083587107546917,0.6239466111473762,10
145,Ole Miss,fbs,,,,26.484248242051034,18.0,4.0,62.0,0.14919006563670162,0.313489347760373,0.6188352467507623,11
30,USC,fbs,,,,27.293466641920126,20.0,5.0,61.0,0.11182482616466452,0.2693715722441919,0.5956103230752131,12
254,Utah,fbs,,,,27.57086559423443,20.0,5.0,62.0,0.11549731966088453,0.2718259646187282,0.5924690030884076,13
130,Michigan,fbs,,,,28.45711679690437,20.0,5.0,65.0,0.12387572245637164,0.27711505478383136,0.5835624075887508,14
245,Texas A&M,fbs,,,,30.522029330257137,23.0,6.0,68.0,0.09639644607157836,0.23600548862641604,0.5439351072782637,15
252,BYU,fbs,,,,32.924025080892626,25.0,6.0,74.0,0.09025463603945127,0.21875648997909378,0.5100883219725506,16
2294,Iowa,fbs,,,,33.62216980135737,26.0,6.0,74.0,0.07870840779592131,0.20194941310579811,0.49534559798350475,17
99,LSU,fbs,,,,34.10766489106311,27.0,7.0,74.0,0.0674971809700675,0.18472764472718473,0.480973055575481,18
213,Penn State,fbs,,,,36.190478187202196,28.0,7.0,80.0,0.07522268113607522,0.18873276936918873,0.4633443037224633,19
264,Washington,fbs,,,,36.957514916086986,29.0,7.0,81.0,0.07070653215,0.18047752012799997,0.451879455835,20
