variant,season,subdivision,team_id,team_name,nll,crps,predictive_scale,interval_80_width
C0_current_location,2022,fbs,2429,Charlotte,3.627516853438643,0.0793572153176557,1.2739863594887726,63.0
C0_current_location,2022,fbs,2433,UL Monroe,4.0693948636205235,0.06438556140078118,1.2013901245106393,71.0
C0_current_location,2022,fbs,2439,UNLV,4.20949894042262,0.047391224166644784,1.2131310426322366,52.0
C0_current_location,2022,fbs,2440,Nevada,4.331381739930514,0.14468899826970683,1.2336132660609624,75.0
C0_current_location,2022,fbs,245,Texas A&M,5.356946733235266,0.18921745718685873,1.2493347735424964,60.0
C0_current_location,2022,fbs,2459,Northern Illinois,5.550675259955081,0.27551867373573957,1.174787064409557,86.0
C0_current_location,2022,fbs,248,Houston,4.722357679599876,0.08714846895894135,1.196717532887995,76.0
C0_current_location,2022,fbs,2483,Oregon,4.109550270284367,0.11221870810203532,1.1956929482084757,75.0
C0_current_location,2022,fbs,249,North Texas,4.652931803558531,0.07879871189800766,1.233965405219181,70.0
C0_current_location,2022,fbs,25,California,4.569921556792319,0.07201146998661845,1.198638831142145,85.0
C0_current_location,2022,fbs,2509,Purdue,4.524680788068238,0.07297903512828369,1.2100098103569459,84.0
C0_current_location,2022,fbs,251,Texas,3.9578965543007683,0.07678929888484576,1.205553186131026,69.0
C0_current_location,2022,fbs,252,BYU,4.726264328415432,0.08762902882231954,1.2380133663459594,79.0
C0_current_location,2022,fbs,254,Utah,3.5586159355970635,0.03338305281441749,1.2088789406603992,45.0
C0_current_location,2022,fbs,256,James Madison,5.152706036514329,0.17860250933785332,,97.0
C0_current_location,2022,fbs,2567,SMU,4.667879511338096,0.07316812219423269,1.290156519188946,90.0
C0_current_location,2022,fbs,2572,Southern Miss,4.701395907420387,0.08955892367147016,1.2080934763049398,71.0
C0_current_location,2022,fbs,2579,South Carolina,4.307350390693899,0.07369222556461894,1.168971826457192,77.0
C0_current_location,2022,fbs,258,Virginia,5.0283616051886,0.19445886913418134,1.2349466531668212,85.0
C0_current_location,2022,fbs,259,Virginia Tech,4.627677430200536,0.14295551539861986,1.1801065352890816,84.0
C0_current_location,2022,fbs,26,UCLA,4.399159363593787,0.10549723606722335,1.199115131920431,82.0
C0_current_location,2022,fbs,2628,TCU,5.037338101551324,0.19896048766214916,1.188743939411318,81.0
C0_current_location,2022,fbs,2633,Tennessee,4.2278437083748255,0.13464010041743615,1.1973931679019592,69.0
C0_current_location,2022,fbs,2636,UTSA,4.511998291250314,0.08753954993235859,1.2271563653825326,86.0
C0_current_location,2022,fbs,2638,UTEP,4.058196089199838,0.048130271570571745,1.205388802973401,64.0
C0_current_location,2022,fbs,264,Washington,5.059154752436971,0.24798301192037303,1.2394132552881267,89.0
C0_current_location,2022,fbs,2641,Texas Tech,4.508789650558654,0.1236751966557321,1.1821208526954312,84.0
C0_current_location,2022,fbs,2649,Toledo,4.648769219428066,0.07681576469783331,1.21894408925027,84.0
C0_current_location,2022,fbs,265,Washington State,4.809766676277957,0.12924735257751027,1.2174299740720669,86.0
C0_current_location,2022,fbs,2653,Troy,6.0867041986581,0.3462592386132387,1.2190502238339591,75.0
C0_current_location,2022,fbs,2655,Tulane,5.493695222940511,0.3069497669747546,1.2903931890517604,90.0
C0_current_location,2022,fbs,2711,Western Michigan,4.162820495358391,0.061843666676281966,1.2488709757817613,72.0
C0_current_location,2022,fbs,275,Wisconsin,4.577147067397582,0.07677294029713683,1.2030312709718338,74.0
C0_current_location,2022,fbs,2751,Wyoming,4.528067387367849,0.06797555423978006,1.240096646390296,78.0
C0_current_location,2022,fbs,276,Marshall,4.744452897174046,0.10521151401723412,1.2475228043624873,87.0
C0_current_location,2022,fbs,277,West Virginia,4.5984881083342435,0.07209052115521174,1.187316192965091,86.0
C0_current_location,2022,fbs,278,Fresno State,4.482338127820414,0.07661639612143474,1.1989788915787705,83.0
C0_current_location,2022,fbs,290,Georgia Southern,4.4643720525076995,0.0600725011686037,1.2426245661776476,77.0
C0_current_location,2022,fbs,295,Old Dominion,4.1997763883823644,0.09911123121556781,1.2501594779264371,80.0
C0_current_location,2022,fbs,30,USC,5.84315561351614,0.3289983424622838,1.173674127374221,84.0
C0_current_location,2022,fbs,309,Louisiana,4.766359217325782,0.10112974189798098,1.3088391370923167,92.0
C0_current_location,2022,fbs,324,Coastal Carolina,4.749726443645179,0.1071134047647133,1.264854495038293,87.0
C0_current_location,2022,fbs,326,Texas State,3.786350672304444,0.0328804760955608,1.2507007630255011,43.0
C0_current_location,2022,fbs,328,Utah State,4.630970032795034,0.12541995105308296,1.216295331610827,87.0
C0_current_location,2022,fbs,333,Alabama,2.38302153575529,0.011635646743100966,1.2210375410520946,17.0
C0_current_location,2022,fbs,344,Mississippi State,4.860571905692661,0.21290238312171486,1.2119911332044966,87.0
C0_current_location,2022,fbs,349,Army,4.612065366242478,0.07451739840034925,1.2709461800696449,88.0
C0_current_location,2022,fbs,356,Illinois,4.877786232472008,0.1796373620501904,1.2273229790321474,88.0
C0_current_location,2022,fbs,36,Colorado State,3.93475071413566,0.09118410422397315,1.2114882765316055,70.0
C0_current_location,2022,fbs,38,Colorado,4.613704483889255,0.16465792256984157,1.246921558060752,84.0
C0_current_location,2022,fbs,41,UConn,4.725183988823548,0.09199890415284749,1.2314249424998363,41.0
C0_current_location,2022,fbs,5,UAB,4.635537074818481,0.07060071798035379,1.2671839240729734,88.0
C0_current_location,2022,fbs,52,Florida State,4.226618720387315,0.12302873192079601,1.1432949456074304,76.0
C0_current_location,2022,fbs,57,Florida,4.488866907979118,0.07172650848425646,1.210797710316179,81.0
C0_current_location,2022,fbs,58,South Florida,3.891351834349084,0.07764374390530476,1.1707927920533663,59.0
C0_current_location,2022,fbs,59,Georgia Tech,4.576090184036898,0.0748306444076645,1.1597373183867112,78.0
C0_current_location,2022,fbs,6,South Alabama,5.924246426443252,0.2932105161664196,1.2290826892771147,62.0
C0_current_location,2022,fbs,61,Georgia,1.431044183689069,0.010955726689634722,1.2157664541998785,11.0
C0_current_location,2022,fbs,62,Hawai'i,3.7579210575228266,0.09828440167708083,1.2526138625506393,66.0
C0_current_location,2022,fbs,66,Iowa State,4.814847113768535,0.11024171195047777,1.2832442996730486,85.0
C0_current_location,2022,fbs,68,Boise State,4.525888173929567,0.06943973162623576,1.1883104432920346,80.0
C0_current_location,2022,fbs,77,Northwestern,4.370447707560029,0.11798508188759418,1.2305681054105824,80.0
C0_current_location,2022,fbs,8,Arkansas,4.338394154050128,0.055521543995950634,1.16813224721688,70.0
C0_current_location,2022,fbs,84,Indiana,4.628506567311084,0.07297305116091671,1.289900346683179,85.0
C0_current_location,2022,fbs,87,Notre Dame,3.957438338028946,0.03633055383802249,1.2363614320733347,49.0
C0_current_location,2022,fbs,9,Arizona State,4.447757168905798,0.07347264648205702,1.213994237563484,80.0
C0_current_location,2022,fbs,96,Kentucky,4.494880017835619,0.0630881705134854,1.2405060547950773,70.0
C0_current_location,2022,fbs,97,Louisville,4.8183872989607375,0.18300844217055753,1.1916840696787026,86.0
C0_current_location,2022,fbs,98,Western Kentucky,4.755487377723636,0.0994231184994759,1.2427261572868726,87.0
C0_current_location,2022,fbs,99,LSU,3.7692243967572407,0.07924523979696142,1.1961288349182582,65.0
C0_current_location,2023,fbs,103,Boston College,4.995547962161251,0.13387772214892713,1.2011213545639472,73.0
C0_current_location,2023,fbs,113,Massachusetts,3.6326519588509005,0.03262379660714695,1.2186921533662183,17.0
C0_current_location,2023,fbs,12,Arizona,5.539278832746058,0.28775234651916026,1.1560549472149997,85.0
C0_current_location,2023,fbs,120,Maryland,4.32799087066996,0.05737043198547191,1.22409997155132,75.0
C0_current_location,2023,fbs,127,Michigan State,4.582619534522589,0.07179278930353415,1.2167403678401687,87.0
C0_current_location,2023,fbs,130,Michigan,3.910508231914691,0.06483102427133725,1.2191862746491766,42.0
C0_current_location,2023,fbs,135,Minnesota,4.887296583852726,0.11601942887183037,1.234496736709335,81.0
C0_current_location,2023,fbs,142,Missouri,4.67438425757075,0.18937413913482726,1.1819965895180296,82.0
C0_current_location,2023,fbs,145,Ole Miss,3.976388884987945,0.1026155419093072,1.2469285224757245,75.0
C0_current_location,2023,fbs,150,Duke,4.493055705986242,0.10696152823614749,1.1847787371205156,85.0
C0_current_location,2023,fbs,151,East Carolina,4.583324527016242,0.15291085789538092,1.2390327675064943,84.0
C0_current_location,2023,fbs,152,NC State,4.399375118763428,0.0920880439589244,1.2405146987402542,85.0
C0_current_location,2023,fbs,153,North Carolina,4.5226137397206445,0.06306073800404505,1.2255410042130306,74.0
C0_current_location,2023,fbs,154,Wake Forest,5.075203265802067,0.18060548378673183,1.2490360024327547,85.0
C0_current_location,2023,fbs,158,Nebraska,4.663883048255379,0.07833704947016389,1.1899386809611667,86.0
C0_current_location,2023,fbs,164,Rutgers,5.029719976824331,0.1703716703225597,1.216184621994714,84.0
C0_current_location,2023,fbs,166,New Mexico State,5.211521254180175,0.16523093205606712,1.2755047916546656,67.0
C0_current_location,2023,fbs,167,New Mexico,4.58400900022136,0.06896938932418006,1.220153176620349,21.0
C0_current_location,2023,fbs,183,Syracuse,4.595780818436495,0.07712043476546082,1.2043630967552672,88.0
C0_current_location,2023,fbs,189,Bowling Green,5.106918258254874,0.14204524336442315,1.1767740356337844,59.0
C0_current_location,2023,fbs,193,Miami (OH),5.169597884771767,0.18654703137138326,1.2692547558410792,82.0
C0_current_location,2023,fbs,194,Ohio State,2.855500578092017,0.013833769901982835,1.204829258901974,19.0
C0_current_location,2023,fbs,195,Ohio,4.65061065078898,0.08383187723040962,1.2044692156229595,88.0
C0_current_location,2023,fbs,197,Oklahoma State,4.379807687106095,0.09982922836994858,1.247592178885125,84.0
C0_current_location,2023,fbs,2,Auburn,4.723895955191537,0.09419900071169729,1.1799903823887283,74.0
C0_current_location,2023,fbs,2005,Air Force,4.744758125910299,0.10670340243279734,1.2438930588363808,89.0
C0_current_location,2023,fbs,2006,Akron,3.290428443875724,0.06675420841326178,1.2082712321599567,47.0
C0_current_location,2023,fbs,201,Oklahoma,3.81687631458105,0.0728028960602655,1.1996395225765328,68.0
C0_current_location,2023,fbs,202,Tulsa,3.961627029905679,0.058952747904274544,1.242755370275753,68.0
C0_current_location,2023,fbs,2026,App State,4.697146519822152,0.09401447317812898,1.2222326703616486,88.0
C0_current_location,2023,fbs,2032,Arkansas State,4.741198656609661,0.09037039834862193,1.1949863384295385,52.0
C0_current_location,2023,fbs,204,Oregon State,4.4973933895782,0.13080736542289023,1.2036907282920566,85.0
C0_current_location,2023,fbs,2050,Ball State,4.049480832271345,0.06318073154573242,1.2782807017803561,72.0
C0_current_location,2023,fbs,2084,Buffalo,4.411150013023061,0.15400147085551877,1.2718532710380939,84.0
C0_current_location,2023,fbs,21,San Diego State,4.418765404183326,0.09708038780386921,1.2573664994472775,85.0
C0_current_location,2023,fbs,2116,UCF,4.684503285744767,0.08500484498330843,1.2431574594695332,85.0
C0_current_location,2023,fbs,2117,Central Michigan,4.068083359377701,0.05228149027818552,1.2603353202241947,67.0
C0_current_location,2023,fbs,213,Penn State,3.3627812139773923,0.0375152468059121,1.1910064959420177,46.0
C0_current_location,2023,fbs,2132,Cincinnati,4.66631595050173,0.12535021267921093,1.2832114128503724,91.0
C0_current_location,2023,fbs,218,Temple,4.037144691052161,0.12069134460453607,1.1830357543859205,69.0
C0_current_location,2023,fbs,2199,Eastern Michigan,4.33500582183265,0.12484768616164652,1.285035861050085,85.0
C0_current_location,2023,fbs,221,Pittsburgh,5.2431846983825805,0.22131635414017947,1.2373877026089477,85.0
C0_current_location,2023,fbs,2226,Florida Atlantic,4.203252279357787,0.07209824673686951,1.2436694068042091,77.0
C0_current_location,2023,fbs,2229,Florida International,3.2711852018388017,0.04300858639450827,1.181745111605878,48.0
C0_current_location,2023,fbs,2247,Georgia State,4.7298536451643765,0.08469726204711911,1.292951016241904,82.0
C0_current_location,2023,fbs,228,Clemson,4.25363380804295,0.04892988894548046,1.2080427707688206,38.0
C0_current_location,2023,fbs,2294,Iowa,4.277720080307928,0.06078125771048886,1.2240315334794016,70.0
C0_current_location,2023,fbs,23,San José State,5.169477071421183,0.1666224736214429,1.2743604673242215,75.0
C0_current_location,2023,fbs,2305,Kansas,4.439762152062789,0.12347126718133668,1.189726276818532,83.0
C0_current_location,2023,fbs,2306,Kansas State,3.900571934674087,0.07067507744438482,1.2100225338144128,68.0
C0_current_location,2023,fbs,2309,Kent State,4.5823613547574995,0.09443700731539632,1.2737116940293853,56.0
C0_current_location,2023,fbs,2335,Liberty,5.949469892045752,0.33460623904025066,1.2472752189483642,82.0
C0_current_location,2023,fbs,2348,Louisiana Tech,3.5786855952464407,0.06414258529959047,1.198201230481112,57.0
C0_current_location,2023,fbs,235,Memphis,4.778414999904877,0.1395066465178686,1.2407492036879453,90.0
C0_current_location,2023,fbs,238,Vanderbilt,4.898442623742895,0.19117764483621075,1.1697095131048119,86.0
C0_current_location,2023,fbs,239,Baylor,5.392244617841874,0.2548236848192756,1.2540615352888336,86.0
C0_current_location,2023,fbs,2390,Miami,4.493935545383178,0.06493406780320966,1.2125892414525135,80.0
C0_current_location,2023,fbs,2393,Middle Tennessee,4.17600422193173,0.04568006259799478,1.2233730370022415,58.0
C0_current_location,2023,fbs,24,Stanford,4.546355243275047,0.09813431491379379,1.1671178696356925,85.0
C0_current_location,2023,fbs,242,Rice,4.536687223373375,0.06582232124610428,1.2382270404042162,68.0
C0_current_location,2023,fbs,2426,Navy,4.248527344630166,0.06091560743264175,1.1872347097461842,75.0
C0_current_location,2023,fbs,2429,Charlotte,3.1482676538514878,0.02072376705218637,1.2634431241530362,32.0
C0_current_location,2023,fbs,2433,UL Monroe,2.9302557380961516,0.03278232055873207,1.210025604310835,37.0
C0_current_location,2023,fbs,2439,UNLV,5.792514347368256,0.2688475270007886,1.223322489082382,62.0
C0_current_location,2023,fbs,2440,Nevada,3.0189274008962164,0.029171938046970304,1.2552681305454203,36.0
C0_current_location,2023,fbs,245,Texas A&M,4.44902444688028,0.07658603191875078,1.2425531301673565,82.0
C0_current_location,2023,fbs,2459,Northern Illinois,4.615557107698932,0.07633211364711315,1.2074153848979718,61.0
C0_current_location,2023,fbs,248,Houston,4.626297217121154,0.09236242980344024,1.235826957199707,89.0
C0_current_location,2023,fbs,2483,Oregon,3.0963765378747397,0.04485077077349832,1.1760591096573116,42.0
C0_current_location,2023,fbs,249,North Texas,4.290324037041435,0.05900662958020905,1.2515904213132796,77.0
C0_current_location,2023,fbs,25,California,4.665236275575133,0.088713669759314,1.1852717247044182,87.0
C0_current_location,2023,fbs,2509,Purdue,4.663813935860045,0.07953248255088934,1.2505010449269482,90.0
C0_current_location,2023,fbs,251,Texas,3.1418153404017906,0.04873107166775494,1.183602851300514,45.0
C0_current_location,2023,fbs,252,BYU,4.684972808523996,0.08150157014540192,1.2457527023298716,89.0
C0_current_location,2023,fbs,2534,Sam Houston,3.7465049735338756,0.06309041404902362,,76.0
C0_current_location,2023,fbs,254,Utah,4.47292519638804,0.06419549408860317,1.2140442445524628,47.0
C0_current_location,2023,fbs,256,James Madison,7.414373337397405,0.4947970601035089,1.2039621494486246,59.0
C0_current_location,2023,fbs,2567,SMU,5.010845172104201,0.20003542654819073,1.2808828349586954,91.0
C0_current_location,2023,fbs,2572,Southern Miss,4.424819319149015,0.1453794059666289,1.1769049455420093,82.0
C0_current_location,2023,fbs,2579,South Carolina,4.749354760728607,0.09741958620834393,1.177239851891756,77.0
C0_current_location,2023,fbs,258,Virginia,4.507227566318066,0.06696936086304191,1.2251063187005604,82.0
C0_current_location,2023,fbs,259,Virginia Tech,4.726111973005421,0.11015365301857294,1.1707358265935477,86.0
C0_current_location,2023,fbs,26,UCLA,4.609446623359105,0.10791730355594777,1.217993982477219,88.0
C0_current_location,2023,fbs,2628,TCU,4.92262263285951,0.12782843702727015,1.1698913747020778,67.0
C0_current_location,2023,fbs,2633,Tennessee,3.894143293529673,0.03407574325404486,1.1977832068624947,48.0
C0_current_location,2023,fbs,2636,UTSA,4.675871444594858,0.07594733800976712,1.2762498104565467,87.0
C0_current_location,2023,fbs,2638,UTEP,3.598829458571821,0.029240432956553694,1.2552534354621652,45.0
C0_current_location,2023,fbs,264,Washington,4.411269644395147,0.12435396478020373,1.1961577892290798,68.0
C0_current_location,2023,fbs,2641,Texas Tech,4.510632151493142,0.0654186427521107,1.1990458799716968,70.0
C0_current_location,2023,fbs,2649,Toledo,4.697653135639055,0.10706803928862409,1.225248306226653,89.0
C0_current_location,2023,fbs,265,Washington State,4.636606882995093,0.08018581899764582,1.2193675151384178,88.0
C0_current_location,2023,fbs,2653,Troy,5.2362838851756965,0.2476380619037546,1.2124413121918058,88.0
C0_current_location,2023,fbs,2655,Tulane,4.660497531319256,0.10828164995213893,1.2514217294583305,91.0
C0_current_location,2023,fbs,2711,Western Michigan,4.088428575767885,0.0661814582588748,1.2564661213830648,74.0
C0_current_location,2023,fbs,275,Wisconsin,4.58342354168323,0.06867124765762485,1.2061135686457631,79.0
C0_current_location,2023,fbs,2751,Wyoming,5.445945654118745,0.23621418298962085,1.2335445788340111,76.0
C0_current_location,2023,fbs,276,Marshall,4.5501023297682215,0.07066823842192842,1.2382943486559401,86.0
C0_current_location,2023,fbs,277,West Virginia,4.750281784048039,0.1524943663150464,1.1923200423659404,87.0
C0_current_location,2023,fbs,278,Fresno State,4.955801679534544,0.13542309137044678,1.2332055355656568,82.0
C0_current_location,2023,fbs,290,Georgia Southern,4.422445199330158,0.06335937874722303,1.2079528617832727,79.0
C0_current_location,2023,fbs,295,Old Dominion,4.878912523631059,0.10527744372920891,1.2646244583793853,57.0
C0_current_location,2023,fbs,30,USC,4.203978414136518,0.04908397236973319,1.1373045585796728,42.0
C0_current_location,2023,fbs,309,Louisiana,4.591999168508902,0.08830390677998694,1.3125605081198135,91.0
C0_current_location,2023,fbs,324,Coastal Carolina,4.710723755936417,0.08020175330068904,1.2815802546300308,93.0
C0_current_location,2023,fbs,326,Texas State,5.571120354335817,0.1988510265738659,1.2555153437782731,50.0
C0_current_location,2023,fbs,328,Utah State,4.497059588676727,0.06292199082820658,1.2489017285396722,70.0
C0_current_location,2023,fbs,333,Alabama,2.8272668613106005,0.02662689601610203,1.228015464427504,34.0
C0_current_location,2023,fbs,344,Mississippi State,4.920407145741219,0.13047288667217216,1.2149973102640488,81.0
C0_current_location,2023,fbs,349,Army,4.577108991078212,0.06779174389281942,1.2947317136364431,86.0
C0_current_location,2023,fbs,356,Illinois,4.755182700918858,0.09409922617525666,1.2318266465874232,87.0
C0_current_location,2023,fbs,36,Colorado State,4.338210827281458,0.06239336446381338,1.2180230694344885,79.0
C0_current_location,2023,fbs,38,Colorado,5.1508207004197875,0.15120552008504573,1.2296509021108646,63.0
C0_current_location,2023,fbs,41,UConn,4.017042978943377,0.09548570926936746,1.189192772916477,74.0
C0_current_location,2023,fbs,5,UAB,4.328517910985402,0.10410631151271924,1.2790709391815664,85.0
C0_current_location,2023,fbs,52,Florida State,3.5224936428283016,0.06232995069669789,1.1440397837663931,53.0
C0_current_location,2023,fbs,55,Jacksonville State,5.2479151139319,0.16462013375153542,,86.0
C0_current_location,2023,fbs,57,Florida,4.770526236063172,0.103415271693847,1.1699165312077202,75.0
C0_current_location,2023,fbs,58,South Florida,4.928456626740672,0.1129342478546986,1.1704585458420436,59.0
C0_current_location,2023,fbs,59,Georgia Tech,4.883016933077037,0.1406282251151971,1.170280681300573,84.0
C0_current_location,2023,fbs,6,South Alabama,4.745641926736091,0.09452530587298816,1.2380147986923717,88.0
C0_current_location,2023,fbs,61,Georgia,1.9352420902541212,0.00881939443366697,1.2524624226028853,14.0
C0_current_location,2023,fbs,62,Hawai'i,4.190171301972552,0.05258424844043953,1.2372755531005892,50.0
C0_current_location,2023,fbs,66,Iowa State,4.555465034759424,0.08980452969149404,1.2810399606778335,90.0
C0_current_location,2023,fbs,68,Boise State,4.526752941223202,0.06578410594132016,1.1845924449226028,84.0
C0_current_location,2023,fbs,77,Northwestern,5.102693946710813,0.18650120169566267,1.2122927845116558,86.0
C0_current_location,2023,fbs,8,Arkansas,5.107950410117605,0.17656679224623054,1.225624706102533,81.0
C0_current_location,2023,fbs,84,Indiana,4.473472387969842,0.06977222826276094,1.2478842722576002,81.0
C0_current_location,2023,fbs,87,Notre Dame,3.7647461904446473,0.06933296555814839,1.2400685962032427,66.0
C0_current_location,2023,fbs,9,Arizona State,4.626304047636722,0.0979877133787253,1.2117300026521145,89.0
C0_current_location,2023,fbs,96,Kentucky,4.518900324325729,0.06591260361132859,1.2552855930046984,79.0
C0_current_location,2023,fbs,97,Louisville,4.471359090095464,0.13339843762326523,1.1892548603717952,84.0
C0_current_location,2023,fbs,98,Western Kentucky,4.767751321297064,0.09474803878561337,1.25617685719563,84.0
C0_current_location,2023,fbs,99,LSU,3.446518607013816,0.022512259778814082,1.1355279196742372,34.0
C0_current_location,2024,fbs,103,Boston College,4.564806842948821,0.0675883853943553,1.1772129884349811,86.0
C0_current_location,2024,fbs,113,Massachusetts,3.0719053094852486,0.018326521421496614,1.1951261652796683,23.0
C0_current_location,2024,fbs,12,Arizona,5.526776367294791,0.2533842088589688,1.186365166544588,76.0
C0_current_location,2024,fbs,120,Maryland,4.975744310016191,0.1437451292010149,1.2447509760851267,84.0
