team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,rated,eligible_games,eligible_evidence_count,games_played,expected_rank,median_rank,mode_rank,rank_1_probability,interval_50_low,interval_50_high,interval_50_width,interval_80_low,interval_80_high,interval_80_width,interval_95_low,interval_95_high,interval_95_width,top5_probability,top10_probability,top25_probability,display_rank
66,Iowa State,fbs,,,,True,3,3,3,35.18305060354032,30,20,0.01220889457705919,16,50,35,8,70,63,2,93,92,0.06762740356814517,0.14827150805088907,0.41741504593501144,28
68,Boise State,fbs,,,,True,2,2,2,35.64705177043776,29,12,0.013297572599836847,15,52,38,7,74,68,2,97,96,0.0768604926343362,0.17120026233729904,0.4418844796445649,29
248,Houston,fbs,,,,True,3,3,3,35.834545551527995,32,14,0.010808205595374092,16,52,37,8,71,64,3,92,90,0.06512368038076922,0.15274574881575706,0.4204963174190943,30
2567,SMU,fbs,,,,True,2,2,2,38.96543442776441,34,13,0.012191565249863793,17,57,41,8,78,71,2,101,100,0.06746036451443699,0.1469786129670159,0.3868705110615821,31
142,Missouri,fbs,,,,True,2,2,2,39.80192631356861,34,12,0.014289502654246517,17,58,42,7,81,75,2,104,103,0.07385126057392226,0.15126022061061278,0.3815582518238123,32
2294,Iowa,fbs,,,,True,2,2,2,39.87323628487827,35,18,0.009297545004022186,19,57,39,9,78,70,3,101,99,0.05357635195436091,0.12222617328404256,0.35922559056601616,33
150,Duke,fbs,,,,True,2,2,2,40.899523236155204,36,18,0.00799504620425093,19,58,40,10,80,71,3,101,99,0.04827440453709389,0.11397681751509464,0.3448982074923938,34
252,BYU,fbs,,,,True,2,2,2,42.388396603219995,38,15,0.010933002614998659,19,62,44,8,84,77,3,106,104,0.06002364182185808,0.1300266953720596,0.34729515494595975,35
2132,Cincinnati,fbs,,,,True,2,2,2,42.523902858109864,39,14,0.012014623647092928,18,62,45,8,83,76,3,105,103,0.06356538719873148,0.1337899152323662,0.3438055623928544,36
239,Baylor,fbs,,,,True,2,2,2,44.651410083384086,41,19,0.007373255542163983,22,64,43,11,85,75,4,107,104,0.04294885047293251,0.09963021802029715,0.3049913463879565,37
97,Louisville,fbs,,,,True,2,2,2,44.90434489512076,41,18,0.007936700987949193,21,64,44,10,86,77,3,108,106,0.04567863551018042,0.10440332463827352,0.3091277827930541,38
130,Michigan,fbs,,,,True,2,2,2,46.10661595586673,42,19,0.005919063437404076,22,66,45,11,88,78,4,110,107,0.03707284807171084,0.09111025637348255,0.2917695588779669,39
2711,Western Michigan,fbs,,,,True,2,2,2,46.23016958951914,42,23,0.008771315035201788,22,67,46,10,90,81,3,112,110,0.048529310097965205,0.1064869166325722,0.30324412639492054,40
2449,North Dakota State,fbs,,,,True,3,3,3,46.99111804488655,44,28,0.005671870739276798,25,66,42,13,86,74,4,105,102,0.032579444298384316,0.07536979471127801,0.25431660748651,41
127,Michigan State,fbs,,,,True,2,2,2,47.48786911938444,44,29,0.006273255368946894,24,67,44,12,89,78,4,109,106,0.03653360712640254,0.0846344346319467,0.2659307188643972,42
145,Ole Miss,fbs,,,,True,2,2,2,47.648632950521915,44,28,0.006091119096871432,24,68,45,12,89,78,4,109,106,0.03581729895295126,0.08379827916693647,0.2658920620122891,43
2483,Oregon,fbs,,,,True,3,3,3,47.659039686267064,46,45,0.005199487954500677,25,67,43,12,86,75,5,105,101,0.03277934542467048,0.08170881091617063,0.2588056664908493,44
349,Army,fbs,,,,True,2,2,2,47.85010615804709,45,43,0.006013019541904877,24,67,44,12,89,78,4,110,107,0.035878757974976416,0.0856469392821881,0.2677464516275931,45
2026,App State,fbs,,,,True,2,2,2,47.87155541254128,45,18,0.007655839031022841,23,68,46,11,90,80,4,110,107,0.04277923518091495,0.09539775553755754,0.2749090244085426,46
2247,Georgia State,fbs,,,,True,2,2,2,48.87897376423745,45,23,0.00864499910175531,24,71,48,11,93,83,3,113,111,0.04605779424561619,0.09810187149920768,0.273995765684984,47
256,James Madison,fbs,,,,True,2,2,2,50.22362515746216,48,13,0.008843876827668089,24,72,49,10,94,85,3,114,112,0.048100642256969556,0.10371256702394592,0.26845631014715743,48
152,NC State,fbs,,,,True,3,3,3,51.575756585823626,50,45,0.0016043463315182117,31,69,39,17,88,72,8,107,100,0.01227436236395359,0.03853807084425266,0.18842311248582908,49
9,Arizona State,fbs,,,,True,3,3,3,51.887261662691756,49,42,0.0016367409599759846,31,70,40,18,90,73,8,108,101,0.012112393537723665,0.036921105247328855,0.1853977754295279,50
135,Minnesota,fbs,,,,True,3,3,3,53.06515503773424,51,42,0.0019073873111081804,32,72,41,19,91,73,8,109,102,0.012884057200488477,0.03625506007307248,0.17562819544907923,51
238,Vanderbilt,fbs,,,,True,3,3,3,53.382970941729766,51,45,0.0015897975975568241,33,72,40,20,90,71,9,107,99,0.011055245993832508,0.03160803645930085,0.15982141963848331,52
113,Massachusetts,fbs,,,,True,2,2,2,54.459852642713095,51,28,0.005747007554442936,29,78,50,14,99,86,5,118,114,0.030957369851559346,0.06733705302106899,0.21184688922931602,53
356,Illinois,fbs,,,,True,3,3,3,54.912484264500264,53,48,0.0016643236187524758,34,74,41,20,92,73,9,109,101,0.011295292593704435,0.03166801894417365,0.15311703805189048,54
154,Wake Forest,fbs,,,,True,3,3,3,57.3259025452642,56,53,0.0009178446562815843,36,77,42,22,95,74,11,112,102,0.007066395052030602,0.022547089320736263,0.13316172700681447,55
2641,Texas Tech,fbs,,,,True,3,3,3,57.94501115570639,56,55,0.0015953338886560285,35,79,45,21,97,77,10,114,105,0.010544702477654964,0.028612341450019906,0.1402173184167689,56
58,South Florida,fbs,,,,True,2,2,2,58.00161002887691,56,47,0.002685202676411746,34,80,47,18,100,83,7,118,112,0.01688619846351771,0.0426849093890894,0.16345600853969164,57
277,West Virginia,fbs,,,,True,2,2,2,58.167746652210134,57,49,0.0036534411368167393,34,81,48,17,101,85,6,119,114,0.021092150377097628,0.049394659822147705,0.1703703438721141,58
275,Wisconsin,fbs,,,,True,3,3,3,58.38025157820797,56,29,0.0011326610782934365,34,80,47,22,100,79,11,117,107,0.007725145434506454,0.02235023395912666,0.1353447430064696,59
2348,Louisiana Tech,fbs,,,,True,2,2,2,59.53742248457662,58,44,0.002004076480908155,36,82,47,19,103,85,8,121,114,0.01327532661235381,0.036199144611277725,0.1555594935443788,60
153,North Carolina,fbs,,,,True,3,3,3,59.75283342444656,58,55,0.001009493844273788,37,81,45,23,99,77,11,116,106,0.007248815416299939,0.021587790070324873,0.12193278821357202,61
12,Arizona,fbs,,,,True,2,2,2,59.78552106488216,58,53,0.0025290670305437965,35,83,49,19,103,85,8,121,114,0.015600224731835054,0.039204946179864,0.15689695089154485,62
2628,TCU,fbs,,,,True,2,2,2,59.89058929804543,59,49,0.003114086982120818,36,83,48,18,103,86,7,121,115,0.018675468319806404,0.045401514152678804,0.1603839093447513,63
183,Syracuse,fbs,,,,True,3,3,3,60.47356931351927,59,62,0.000810789744613668,40,80,41,24,98,75,12,115,104,0.006174504128021846,0.019648651538411915,0.11114675656259888,64
36,Colorado State,fbs,,,,True,2,2,2,60.538640343828334,60,57,0.003567143262753962,36,84,49,19,104,86,7,120,114,0.019685266049718257,0.04438590729437046,0.1529849140391409,65
38,Colorado,fbs,,,,True,2,2,2,60.66928842899,59,55,0.0024912256908202045,36,84,49,20,103,84,8,121,114,0.014939844216275576,0.036584464063223576,0.14481945341200828,66
278,Fresno State,fbs,,,,True,2,2,2,62.362087344508495,60,37,0.0013650794962279025,37,87,51,22,107,86,10,122,113,0.00905011670310146,0.025147119453959556,0.13013774043261564,67
197,Oklahoma State,fbs,,,,True,2,2,2,62.42357469152936,61,54,0.003705598377887517,36,88,53,17,109,93,6,126,121,0.022135857359640597,0.052325858658113816,0.16546840976745816,68
309,Louisiana,fbs,,,,True,2,2,2,62.95581124873925,62,57,0.001529522027124396,38,86,49,22,106,85,10,123,114,0.009984102371926026,0.02697646489267768,0.12762350013324733,69
202,Tulsa,fbs,,,,True,2,2,2,63.61418575547573,63,63,0.0023010375672799866,39,87,49,21,106,86,8,122,115,0.013990570198360938,0.03437888559162462,0.13036568401732618,70
235,Memphis,fbs,,,,True,3,3,3,64.23858241099542,64,62,0.0004684790486976804,43,85,43,28,102,75,15,117,103,0.0036800041255215512,0.012176413056458781,0.08379894788596487,71
2649,Toledo,fbs,,,,True,2,2,2,64.26466901356066,63,64,0.001961113386048132,40,88,49,22,107,86,9,124,116,0.012211038043853914,0.031139367876246212,0.12613615670614028,72
2636,UTSA,fbs,,,,True,2,2,2,64.88912400215533,64,67,0.00233073354973479,39,89,51,22,108,87,9,124,116,0.013577375964696548,0.03234001865740708,0.12512141750184877,73
77,Northwestern,fbs,,,,True,1,1,1,65.39470031928103,65,66,0.004375082578337476,37,93,57,19,114,96,6,130,125,0.022896984882796647,0.04880284304075421,0.15121567851080142,74
48,Delaware,fbs,,,,True,3,3,3,65.81436158518676,66,66,0.0005165572591324611,44,87,44,28,104,77,15,119,105,0.0038137487292447285,0.011918007201539599,0.07898994276919191,75
52,Florida State,fbs,,,,True,2,2,2,67.44496315556121,67,68,0.0011879796802915059,44,91,48,26,109,84,12,124,113,0.007877284887793302,0.021441193644363355,0.09917534877781779,76
96,Kentucky,fbs,,,,True,2,2,2,67.50670587135414,67,67,0.0007869729878683081,42,92,51,26,111,86,13,127,115,0.005476109673054714,0.016188646496487283,0.09543519904538808,77
204,Oregon State,fbs,,,,True,2,2,2,69.96482809519358,70,68,0.00039019404909967925,47,93,47,29,111,83,15,126,112,0.003160557160802345,0.010833579971137848,0.07605739052907001,78
264,Washington,fbs,,,,True,2,2,2,70.46381827859675,71,77,0.001159086079462256,47,94,48,28,112,85,12,126,115,0.007410526514946523,0.019383604728187082,0.08579452851721803,79
324,Coastal Carolina,fbs,,,,True,3,3,3,70.73442876618,71,72,0.00028338509754965904,50,92,43,33,108,76,18,122,105,0.0021965776810127773,0.007312833220408198,0.0549199118763233,80
2655,Tulane,fbs,,,,True,3,3,3,71.17927230078516,71,72,0.0001322797618573811,50,92,43,34,108,75,20,122,103,0.0012419488136963808,0.005063376813441012,0.04966418882833079,81
249,North Texas,fbs,,,,True,3,3,3,72.51406240576716,73,78,0.0002449826625829839,49,95,47,32,112,81,19,125,107,0.0019252527766109393,0.0066231495213833185,0.05630179471652137,82
2440,Nevada,fbs,,,,True,2,2,2,73.2486359287127,77,83,0.002306661141136278,47,100,54,26,116,91,10,128,119,0.012180127097109819,0.02642567754304303,0.09525799447700103,83
2509,Purdue,fbs,,,,True,2,2,2,73.58721988127604,75,81,0.0007119087441469525,50,98,49,31,114,84,15,128,114,0.004622320460478373,0.012593539971315624,0.06751530985941917,84
6,South Alabama,fbs,,,,True,2,2,2,73.80078884044649,75,83,0.0008624397616387413,50,98,49,30,115,86,15,129,115,0.005438576912486872,0.014295741835468032,0.07150231069786095,85
2305,Kansas,fbs,,,,True,3,3,3,75.13006430659001,76,76,0.00011867631583559714,54,97,44,36,112,77,21,126,106,0.0010348595615912906,0.00399658848515098,0.040441699100210005,86
228,Clemson,fbs,,,,True,3,3,3,75.41177897234209,77,83,8.957921693157214e-05,54,97,44,36,112,77,22,125,104,0.0008200392926070202,0.0033294051263704277,0.03805154251196572,87
290,Georgia Southern,fbs,,,,True,2,2,2,75.788404722309,77,79,0.0005308097295035155,53,100,48,33,116,84,17,130,114,0.0035538995679939584,0.010078587758990273,0.058438653640563054,88
218,Temple,fbs,,,,True,2,2,2,77.29800694160086,79,88,0.00040314498979782603,54,102,49,33,118,86,18,131,114,0.002808337872430322,0.008364230833739416,0.0547972913834149,89
41,UConn,fbs,,,,True,2,2,2,77.59290613620564,79,95,0.0005334946503669342,54,103,50,33,120,88,17,132,116,0.003634039751054706,0.010494302283084844,0.05911353708944195,90
59,Georgia Tech,fbs,,,,True,3,3,3,78.25806294133416,80,90,8.746456045368027e-05,58,100,43,39,115,77,24,127,104,0.0007535766162188988,0.0029031609953982414,0.03150454869092781,91
2005,Air Force,fbs,,,,True,2,2,2,78.75243372744542,81,84,0.0006739832275043176,54,105,52,32,121,90,16,133,118,0.004374507013459875,0.011872387322813949,0.0627512663994272,92
25,California,fbs,,,,True,2,2,2,79.2871263355227,81,89,0.0002174914443900226,57,103,47,37,119,83,20,131,112,0.0016974157040643796,0.005675281386768451,0.042494650645891544,93
2229,Florida International,fbs,,,,True,2,2,2,79.87306506679867,82,89,0.00038346038857181314,58,104,47,38,119,82,19,130,112,0.0026633282563061854,0.007765412857185867,0.04447964785298357,94
2572,Southern Miss,fbs,,,,True,2,2,2,83.8147467612317,87,100,0.0003245378154251053,61,109,49,39,124,86,20,134,115,0.002240028065748049,0.006622152321060642,0.041013497049889575,95
23,San José State,fbs,,,,True,3,3,3,85.90714592204557,89,97,0.00011944308694340697,67,108,42,45,121,77,26,131,106,0.0008838772020603937,0.0028380044437021695,0.023944406857424824,96
55,Jacksonville State,fbs,,,,True,3,3,3,85.92442821065887,89,99,6.461989331604016e-05,66,108,43,47,121,75,28,131,104,0.0005273568740693214,0.0019160587158418016,0.0194928571398057,97
326,Texas State,fbs,,,,True,3,3,3,86.22983692280935,89,100,2.3299180146169176e-05,66,109,44,45,122,78,28,132,105,0.00023708749010115278,0.0011140735435843912,0.018228563089717695,98
2032,Arkansas State,fbs,,,,True,2,2,2,87.47515817737371,91,104,0.00030702342307910784,66,112,47,43,125,83,23,134,112,0.001987722712928565,0.00546760869521954,0.03126829351897088,99
2534,Sam Houston,fbs,,,,True,2,2,2,87.61018775101408,91,103,0.0001445310236538522,67,111,45,46,124,79,26,133,108,0.001066381628350467,0.0033688282572854247,0.02382649876412141,100
21,San Diego State,fbs,,,,True,2,2,2,87.6142574444318,92,110,0.0002521762458946183,66,113,48,42,126,85,23,135,113,0.0017240841084981335,0.0050427576689396625,0.03343893082137411,101
265,Washington State,fbs,,,,True,2,2,2,88.02046567812152,91,105,6.082192128240047e-05,67,112,46,46,125,80,27,134,108,0.0005375642794537493,0.0021107295267411225,0.02234388873767548,102
328,Utah State,fbs,,,,True,2,2,2,89.3181644542654,94,111,0.0004280423845611094,69,114,46,42,127,86,22,135,114,0.0026487433498218462,0.006821402264668198,0.0353423459593457,103
2393,Middle Tennessee,fbs,,,,True,2,2,2,90.44784143130676,95,111,0.00033813946870832784,70,115,46,45,127,83,24,135,112,0.0020711473213800204,0.005348497073499593,0.028822122876691045,104
195,Ohio,fbs,,,,True,2,2,2,91.30196964974577,95,110,5.7769339513809985e-05,72,114,43,50,126,77,29,134,106,0.0004748614770635535,0.0017254400272972343,0.01683414097728212,105
151,East Carolina,fbs,,,,True,2,2,2,91.83466984550653,96,111,4.109711872099286e-05,72,115,44,49,127,79,29,135,107,0.00036482270264604177,0.0014608843938823078,0.017381556181700276,106
2335,Liberty,fbs,,,,True,2,2,2,91.97651147154806,97,111,0.00025757230537508657,72,116,45,46,128,83,25,135,111,0.0016688518482789057,0.0045586989201459715,0.027284793414050504,107
2623,Missouri State,fbs,,,,True,2,2,2,92.35793947696325,98,119,0.00010801386811460022,71,118,48,46,129,84,26,136,111,0.0007915777324831797,0.0025714878562197226,0.02299511678127293,108
2426,Navy,fbs,,,,True,2,2,2,92.47914078352663,97,116,0.0002709533882652372,73,116,44,49,128,80,26,135,110,0.001664280534706127,0.004326635975565837,0.023534809863152487,109
338,Kennesaw State,fbs,,,,True,2,2,2,92.63887403504222,98,119,0.0002898892906484635,72,117,46,48,129,82,25,136,112,0.0018096773904488941,0.004777631939173322,0.025118997916567815,110
24,Stanford,fbs,,,,True,2,2,2,94.84322219877468,100,116,4.6479029187703497e-05,76,118,43,52,128,77,31,135,105,0.0003760103636913356,0.0013625073543899616,0.01458396283458081,111
2050,Ball State,fbs,,,,True,2,2,2,95.3788341431213,101,122,7.384073941563354e-05,76,120,45,49,131,83,28,136,109,0.000549209875152247,0.001830666446309293,0.01839107906574362,112
242,Rice,fbs,,,,True,2,2,2,95.72214217056451,102,124,8.362225192790834e-05,76,121,46,49,131,83,28,136,109,0.0006162152603904379,0.002021962521237992,0.01901186608065194,113
5,UAB,fbs,,,,True,2,2,2,96.73633314377811,102,119,6.321743519451418e-05,79,119,41,57,129,73,34,136,103,0.00047428743551578733,0.0015442797743441424,0.012190610119114454,114
166,New Mexico State,fbs,,,,True,3,3,3,97.43917616944775,102,114,2.202649760650242e-05,81,118,38,60,128,69,37,135,99,0.00017845433260320605,0.0006513985342782018,0.0076247639723134465,115
2226,Florida Atlantic,fbs,,,,True,2,2,2,97.81956172848844,103,121,3.594944606149874e-05,80,120,41,57,130,74,33,136,104,0.000295857125045426,0.001087790751006838,0.011665832070227863,116
2653,Troy,fbs,,,,True,2,2,2,97.96377130985671,104,123,0.00019544477946687792,80,121,42,56,131,76,30,136,107,0.0011845308100728283,0.0030404011283002826,0.016681099226914842,117
295,Old Dominion,fbs,,,,True,2,2,2,98.17558048467498,104,123,8.086446949343025e-05,80,121,42,56,131,76,31,137,107,0.0005731701906673954,0.0017745371396393954,0.014506317330482327,118
2439,UNLV,fbs,,,,True,3,3,3,98.19983368261514,103,115,1.768740435602087e-05,82,118,37,62,128,67,40,135,96,0.00014526950818233628,0.0005345587183090361,0.005951594198681735,119
2638,UTEP,fbs,,,,True,2,2,2,100.59030479259374,107,130,6.451673745302191e-05,83,124,42,57,133,77,32,137,106,0.00047025455971337675,0.0015199932570033106,0.013664177002108925,120
2006,Akron,fbs,,,,True,3,3,3,102.357597289955,107,120,4.328499647837956e-06,87,122,36,67,131,65,45,136,92,4.120686287177232e-05,0.0001877146154494639,0.003496069145563177,121
8,Arkansas,fbs,,,,True,3,3,3,102.46959938249417,107,120,2.935988979210832e-06,88,122,35,67,131,65,41,136,96,3.119870415574947e-05,0.0001641509618016563,0.004545305066994062,122
193,Miami (OH),fbs,,,,True,2,2,2,104.9559386176692,112,132,3.790681769497718e-05,90,126,37,66,134,69,38,137,100,0.0002744476260819868,0.00088328150473525,0.008103168647881525,123
103,Boston College,fbs,,,,True,3,3,3,105.4291143902652,111,122,8.786731549371112e-06,92,124,33,72,131,60,46,136,91,7.229618877058337e-05,0.00027044714525692736,0.0037457583365487278,124
2117,Central Michigan,fbs,,,,True,3,3,3,109.20505601417975,114,123,2.643900309766046e-06,98,125,28,80,132,53,57,137,81,2.1578420333224945e-05,8.256516959814291e-05,0.0013830280501700221,125
62,Hawai'i,fbs,,,,True,3,3,3,109.95247255851507,115,126,2.990947102970474e-06,98,126,29,80,133,54,57,137,81,2.4728082192040955e-05,9.32716708268821e-05,0.001214568660817191,126
2433,UL Monroe,fbs,,,,True,2,2,2,109.96166047602037,116,132,6.75178035509553e-06,98,128,31,76,134,59,49,137,89,5.773730176407732e-05,0.00022697871534717719,0.003086557825683348,127
2459,Northern Illinois,fbs,,,,True,2,2,2,111.01282171221501,117,133,6.872997854162443e-06,100,128,29,80,134,55,53,137,85,5.303603384709939e-05,0.00018800386197910106,0.0025733382853892553,128
276,Marshall,fbs,,,,True,2,2,2,111.44546102215598,118,133,6.596178920494851e-06,100,129,30,79,135,57,52,138,87,5.488411175975744e-05,0.00020879991292989888,0.002674654985048724,129
2084,Buffalo,fbs,,,,True,3,3,3,116.34690326794377,121,133,3.439705592745308e-07,107,130,24,91,135,45,69,138,70,3.349322281523795e-06,1.6210056836522504e-05,0.0004733318914852902,130
2429,Charlotte,fbs,,,,True,2,2,2,116.9503536018555,123,138,8.10880878257727e-06,109,132,24,88,136,49,59,138,80,6.0383006769621465e-05,0.00020216708531116512,0.0023196513132046643,131
16,Sacramento State,fbs,,,,True,3,3,3,119.02133647657479,124,138,2.189921483982987e-06,112,132,21,94,136,43,70,138,69,1.6130948186185753e-05,5.366962610020766e-05,0.000573297095796023,132
2309,Kent State,fbs,,,,True,3,3,3,119.2766168360615,125,138,2.0317177638378012e-07,112,133,22,95,136,42,70,138,69,2.2218700823731883e-06,1.2707118367955227e-05,0.0005206092796167672,133
164,Rutgers,fbs,,,,True,2,2,2,120.94334496499036,127,138,1.0824381259511073e-05,115,134,20,95,137,43,68,138,71,7.114867710049345e-05,0.00019991216809424336,0.001270962530407422,134
2751,Wyoming,fbs,,,,True,3,3,3,121.7154563666362,126,137,2.545897305008816e-07,115,133,19,101,136,36,81,138,58,2.0658232221788145e-06,7.944373551043258e-06,0.0001505546896282915,135
2199,Eastern Michigan,fbs,,,,True,4,4,4,121.75750945847491,125,133,4.359721036689313e-09,115,132,18,103,136,34,85,138,54,5.6040047784610605e-08,3.9163621817958207e-07,2.3062392633822628e-05,136
98,Western Kentucky,fbs,,,,True,2,2,2,125.81244020810459,131,138,5.204890794099195e-07,122,135,14,108,137,30,85,138,54,4.441054950667452e-06,1.776007125128503e-05,0.0002843113332662572,137
189,Bowling Green,fbs,,,,True,3,3,3,128.5733071053949,132,138,2.17290425781808e-09,125,136,12,116,137,22,101,138,38,2.439289840568269e-08,1.485360669346856e-07,9.17237842859523e-06,138
