team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,4.458936331943172,3.0,1.0,10.0,0.748075036093365,0.9158193344230179,0.9929731200145495,1
2483,Oregon,fbs,,,,7.306243783477551,5.0,1.0,16.0,0.5538217168585137,0.7926662484250436,0.9663408283793457,2
61,Georgia,fbs,,,,11.970581516540994,8.0,2.0,28.0,0.38056093717848616,0.6105529150925983,0.8817970138975121,3
251,Texas,fbs,,,,12.22709336841654,9.0,2.0,26.0,0.32185343518834303,0.5862001189864514,0.892653881592809,4
30,USC,fbs,,,,13.451205335082392,10.0,3.0,28.0,0.24778326965545255,0.5219467200277303,0.8741125678632161,5
213,Penn State,fbs,,,,13.460572062939569,9.0,2.0,30.0,0.3101426285031076,0.5503961048177071,0.858400790265577,6
333,Alabama,fbs,,,,14.356406724992208,11.0,3.0,31.0,0.2576552164717789,0.4992237934687343,0.847532222623553,7
2633,Tennessee,fbs,,,,15.294020868421496,11.0,3.0,34.0,0.2381139703201868,0.4873498172558961,0.832368733333516,8
145,Ole Miss,fbs,,,,16.465872937824198,12.0,4.0,35.0,0.20289095785568595,0.43594586584626244,0.8033720802128839,9
87,Notre Dame,fbs,,,,16.655819158634483,11.0,3.0,38.0,0.250571977105882,0.46707866672395165,0.7933146879041645,10
254,Utah,fbs,,,,20.032607844239767,15.0,5.0,43.0,0.11958918834379437,0.33301122063406563,0.7381485133933394,11
2628,TCU,fbs,,,,20.945488277299827,15.0,4.0,46.0,0.14158927599398158,0.3430132477666393,0.712861718065086,12
252,BYU,fbs,,,,21.96008908082852,16.0,5.0,48.0,0.1179768977613738,0.30924346111067813,0.691220387811262,13
99,LSU,fbs,,,,22.295973327113753,17.0,5.0,47.0,0.12134802790592424,0.29948131870556083,0.6742196363237921,14
52,Florida State,fbs,,,,23.16523550212249,16.0,6.0,51.0,0.09282675902738324,0.293852682970727,0.6837643403142347,15
356,Illinois,fbs,,,,23.672036312331763,18.0,5.0,51.0,0.11114412704993337,0.28646489014435617,0.654965638238936,16
142,Missouri,fbs,,,,24.08390464247336,18.0,6.0,51.0,0.0891115277090391,0.2591577320183314,0.6462693397893228,17
84,Indiana,fbs,,,,24.952552793544626,20.0,6.0,51.0,0.08405640232390037,0.23683415445717906,0.6148163664444461,18
8,Arkansas,fbs,,,,27.079016317309698,22.0,7.0,55.0,0.0654913511368502,0.20495316334209504,0.5766162869131711,19
2,Auburn,fbs,,,,28.346205052528454,24.0,8.0,56.0,0.047482454214733946,0.1692676756630183,0.5405721655877896,20
2641,Texas Tech,fbs,,,,28.511195929544765,23.0,7.0,59.0,0.06231781969070589,0.194778247798426,0.5511310580573698,21
158,Nebraska,fbs,,,,29.395793703858114,25.0,9.0,57.0,0.03812591653560211,0.146498999295545,0.5156079598593253,22
57,Florida,fbs,,,,29.474473577536465,24.0,8.0,59.0,0.05152305023573796,0.17018820222880504,0.5271618489793174,23
201,Oklahoma,fbs,,,,29.680190163077267,25.0,8.0,59.0,0.051283027415330376,0.16763477438717705,0.5183167319241564,24
135,Minnesota,fbs,,,,29.84545040152241,23.0,7.0,62.0,0.06339634397739397,0.19368605300337735,0.533197951550343,25
2390,Miami,fbs,,,,29.97837484996445,24.0,7.0,61.0,0.05582192315265201,0.17610660624545996,0.5231247330435126,26
97,Louisville,fbs,,,,32.560343854024524,27.0,8.0,66.0,0.052691240637790605,0.15515197457913066,0.4694153716810126,27
264,Washington,fbs,,,,33.55125022452903,28.0,8.0,68.0,0.05574718010006219,0.16495172640377176,0.46836147338705797,28
238,Vanderbilt,fbs,,,,34.02248540106665,29.0,9.0,67.0,0.032513119969545624,0.12270521629510141,0.4410547885111832,29
245,Texas A&M,fbs,,,,35.554419201856525,31.0,10.0,69.0,0.03229165537836241,0.11212888879903132,0.4055991550832524,30
