season,cutoff_label,prior_family,population_view,candidate,n_teams,nll,crps,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability
2022,q7_2022-12-10,history,full,y2_all_pairings_original,131,3.8762561281651546,0.022886286708524144,0.7667617033017566,28.6793893129771,3.708801129463615,0.05034186437799081
2022,q7_2022-12-10,history,full,y2_supported,131,3.833147976891481,0.02070110469879563,0.7812931113768049,28.69465648854962,3.7147261131946463,0.04999117544511662
2022,q7_2022-12-10,history,full,naive_independent_diagnostic,131,4.044378495739991,0.02582964836992175,0.6791134001655477,23.427480916030536,3.5323829030436884,0.05836504136417182
2022,q7_2022-12-10,history,supported_ypp_observed,v1,131,3.7899658807725203,0.018356759743506465,0.8109077531500046,29.870229007633586,3.751394394660689,0.047981857410423996
2022,q7_2022-12-10,history,supported_ypp_observed,y1,131,3.7899658807725203,0.018356759743506465,0.8109077531500046,29.870229007633586,3.751394394660689,0.047981857410423996
2022,q7_2022-12-10,history,supported_ypp_observed,y2_all_pairings_original,131,3.8171393229343655,0.01993029653476263,0.7903062632208223,29.17557251908397,3.7290332951706735,0.049081784276391885
2022,q7_2022-12-10,history,supported_ypp_observed,y2_supported,131,3.81713411841498,0.019930108781533076,0.7903062632208223,29.17557251908397,3.7290321773782638,0.04908193325449551
2023,q1_2023-08-26,context,full,v1,133,4.477871770003612,0.07302493075063918,0.8589717537085958,70.23308270676692,4.47146422065899,0.026179981572394
2023,q1_2023-08-26,context,full,y1,133,4.477871770003612,0.07302493075063918,0.8589717537085958,70.23308270676692,4.47146422065899,0.026179981572394
2023,q1_2023-08-26,context,full,y2_all_pairings_original,133,4.47706668783129,0.07296264226556048,0.8580573054257264,70.14285714285714,4.470070526670962,0.026227970298692657
2023,q1_2023-08-26,context,full,y2_supported,133,4.477066899961695,0.0729626543506974,0.8580573054257264,70.14285714285714,4.470071022703684,0.026227952255129968
2023,q1_2023-08-26,history,full,v1,133,4.492460046542658,0.07424111050814802,0.8651696809591547,75.97744360902256,4.556909074082049,0.022878862167797952
2023,q1_2023-08-26,history,full,y1,133,4.492460046542658,0.07424111050814802,0.8651696809591547,75.97744360902256,4.556909074082049,0.022878862167797952
2023,q1_2023-08-26,history,full,y2_all_pairings_original,133,4.491668388504095,0.07420342502556036,0.8647632595001016,75.90225563909775,4.555614086142597,0.022924608272634435
2023,q1_2023-08-26,history,full,y2_supported,133,4.491668598864715,0.0742034262129855,0.8647632595001016,75.90225563909775,4.55561454421762,0.02292459168628055
2023,q2_2023-09-16,context,full,v1,133,4.336519754770231,0.05860467809506928,0.792115423694371,50.06015037593985,4.18631396445701,0.03297234474411041
2023,q2_2023-09-16,context,full,y1,133,4.336519754770231,0.05860467809506928,0.792115423694371,50.06015037593985,4.18631396445701,0.03297234474411041
2023,q2_2023-09-16,context,full,y2_all_pairings_original,133,4.338702078555559,0.05867081922314052,0.7789067262751473,49.255639097744364,4.170924443832444,0.03353741249241941
2023,q2_2023-09-16,context,full,y2_supported,133,4.3360033864521,0.058624647493018545,0.7797195691932535,49.285714285714285,4.172779323374482,0.03340197090640185
2023,q2_2023-09-16,history,full,v1,133,4.302395824390112,0.05623306642295577,0.8137573663889455,52.45112781954887,4.237013253541979,0.030740218538666816
2023,q2_2023-09-16,history,full,y1,133,4.302395824390112,0.05623306642295577,0.8137573663889455,52.45112781954887,4.237013253541979,0.030740218538666816
2023,q2_2023-09-16,history,full,y2_all_pairings_original,133,4.2983993752132506,0.055787486817769065,0.8091851249745987,51.714285714285715,4.222773815330843,0.031240129161391756
2023,q2_2023-09-16,history,full,y2_supported,133,4.299177368458697,0.055991125250096564,0.8078642552326764,51.721804511278194,4.223694901373466,0.031149414376720825
2023,q3_2023-10-05,context,full,v1,133,4.300604537202877,0.05479992041540376,0.725462304409673,41.766917293233085,4.030926252851246,0.03707706435395763
2023,q3_2023-10-05,context,full,y1,133,4.300604537202877,0.05479992041540376,0.725462304409673,41.766917293233085,4.030926252851246,0.03707706435395763
