season,cutoff_label,cutoff,cutoff_index,is_final_cutoff,prior_family,population_view,candidate,game_count,ypp_observed_game_count,game_key_sha256,team_key_sha256,matched_fbs_teams,nll,crps,expected_rank_mae,median_rank_mae,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability,top5_brier,top10_brier,top25_brier,posterior_converged,posterior_iterations,posterior_max_message_delta
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,context,supported_ypp_observed,v1,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.941348555571826,0.02745464537011312,9.304603493998176,9.894736842105264,0.7419223735013208,29.0,3.7057423889647723,0.04924156608301655,0.007450852644624069,0.012579145217630861,0.01886088335108337,True,37,8.483479559395768e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,context,supported_ypp_observed,y1,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.941348555571826,0.02745464537011312,9.304603493998176,9.894736842105264,0.7419223735013208,29.0,3.7057423889647723,0.04924156608301655,0.007450852644624069,0.012579145217630861,0.01886088335108337,True,37,8.483479559395768e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,context,supported_ypp_observed,y2_all_pairings_original,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.9418539089869067,0.026970809267471803,8.98146298833339,9.578947368421053,0.7389758179231863,28.51127819548872,3.6867970462073165,0.05020200201257386,0.007582230311307609,0.012362438466320163,0.01692183667596016,True,39,8.823327361240363e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,context,supported_ypp_observed,y2_supported,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.941847990357623,0.026970682474142523,8.981510834480046,9.578947368421053,0.7389758179231863,28.51127819548872,3.6868015954512816,0.05020188751522602,0.007582130899457361,0.01236240247545656,0.016922098709881317,True,39,8.822163327509847e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,full,v1,1498,1482,42cf2c9fd8842d08c9c5a96f70b02174a60788fd061348ecf37d4cd38bd0b2b0,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.835745524002297,0.02153838957614467,8.058586663152708,8.481203007518797,0.7943507417191629,29.330827067669173,3.720874140018494,0.04870592343361252,0.007433739372366696,0.013417627749325357,0.016305368955274527,True,65,9.840518122583575e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,full,y1,1498,1482,42cf2c9fd8842d08c9c5a96f70b02174a60788fd061348ecf37d4cd38bd0b2b0,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.835745524002297,0.02153838957614467,8.058586663152708,8.481203007518797,0.7943507417191629,29.330827067669173,3.720874140018494,0.04870592343361252,0.007433739372366696,0.013417627749325357,0.016305368955274527,True,65,9.840518122583575e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,full,y2_all_pairings_original,1498,1482,42cf2c9fd8842d08c9c5a96f70b02174a60788fd061348ecf37d4cd38bd0b2b0,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.905257461623112,0.025363509976498933,8.64073039043293,9.1203007518797,0.7675269254216623,28.639097744360903,3.690113069020719,0.05013561510088005,0.006844006929171927,0.012484681585696647,0.01577323371119137,True,57,9.524938602428756e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,full,y2_supported,1498,1482,42cf2c9fd8842d08c9c5a96f70b02174a60788fd061348ecf37d4cd38bd0b2b0,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.84872493922156,0.022056734439599983,8.09447243903749,8.481203007518797,0.7838853891485471,28.781954887218046,3.6997175548487276,0.0497904390184048,0.0074627736425513964,0.013290445872577926,0.015394073020077175,True,65,9.775002606238203e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,full,naive_independent_diagnostic,1498,1482,42cf2c9fd8842d08c9c5a96f70b02174a60788fd061348ecf37d4cd38bd0b2b0,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,4.071474005346215,0.027363819059052205,8.812750720335996,9.142857142857142,0.6791302580776265,23.39097744360902,3.5217939905493774,0.057421033180521955,0.00870443335520061,0.014477877536900257,0.01614701908922637,True,68,9.716244790958228e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,supported_ypp_observed,v1,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.820458416783301,0.02029353301694825,7.789528993271734,8.090225563909774,0.8017679333468807,29.962406015037594,3.7425804938114138,0.04733701210542299,0.007295536739809816,0.013466980833696659,0.016074621852673887,True,35,9.235274014696149e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,supported_ypp_observed,y1,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.820458416783301,0.02029353301694825,7.789528993271734,8.090225563909774,0.8017679333468807,29.962406015037594,3.7425804938114138,0.04733701210542299,0.007295536739809816,0.013466980833696659,0.016074621852673887,True,35,9.235274014696149e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,supported_ypp_observed,y2_all_pairings_original,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.834513723092348,0.021013022125701445,7.875041353590073,8.180451127819548,0.7824629140418615,29.195488721804512,3.7204073469416783,0.04847489219294872,0.007334572218007601,0.013315690734127052,0.014721422550802821,True,30,9.353168946846235e-07
2023,q7_2023-12-09,2023-12-09T23:59:59+00:00,6,True,history,supported_ypp_observed,y2_supported,868,868,8a29e36b0e10d9511bb9f12f86f78eb1bbfcbaf17a94f69c4c0984440bbfd843,c4df6c6bdb8b5752b8ebdd7f46d60afd00a024734abd9f61bfbff251bd9d870f,133,3.834502553115847,0.021012486884195505,7.874885854544672,8.180451127819548,0.7824629140418615,29.195488721804512,3.7204125296046744,0.04847466549922621,0.007334484745024499,0.013315662703595958,0.014721562446719186,True,30,9.357815865806973e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,full,v1,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8795247560141255,0.020864154422811004,7.818275492086364,7.880597014925373,0.7917412935323384,28.66417910447761,3.6893826022670018,0.050964848920808326,0.011810742738381067,0.010226712900437352,0.017608662200064882,True,57,9.715733152726447e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,full,y1,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8795247560141255,0.020864154422811004,7.818275492086364,7.880597014925373,0.7917412935323384,28.66417910447761,3.6893826022670018,0.050964848920808326,0.011810742738381067,0.010226712900437352,0.017608662200064882,True,57,9.715733152726447e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,full,y2_all_pairings_original,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.945829683159302,0.023649915562670747,8.40031566176856,8.574626865671641,0.7739303482587063,28.30597014925373,3.6685583830760793,0.052406777932962306,0.011095805990535043,0.009579946865426724,0.019095115047517923,True,49,9.61698316648274e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,full,y2_supported,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.904896691412243,0.021695795595038814,8.047664167513709,8.111940298507463,0.7845771144278606,28.365671641791046,3.6735333499653064,0.05190266313654168,0.010926280266838636,0.00985701102229525,0.019109500873926134,True,58,9.920003641444852e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,full,naive_independent_diagnostic,1562,1556,d0620109139a61f08da575ba16b4c26a3e87cffd75d7b37c78689e41a987adb3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,4.141788693969683,0.02556908324733383,8.692093310802413,8.686567164179104,0.692636815920398,23.291044776119403,3.5068981831668036,0.05976283064810685,0.010765802357798572,0.010595922663089008,0.025415745372942628,True,49,9.27833434596903e-07
2024,q7_2024-12-14,2024-12-14T23:59:59+00:00,6,True,context,supported_ypp_observed,v1,873,873,78785f27ee728e59cb4322564e0ccb5493e83f2ecc8a1a0cbd063ffd05a4e5c3,41dd55d63b669671241a885461d657ea0b84317dfb0465a176b2444a9f8b8707,134,3.8621647314094436,0.020210449349567665,7.606707412387742,7.686567164179104,0.791641791044776,29.08955223880597,3.700380987432329,0.05053796087278373,0.011466423059026934,0.010197105349854085,0.016999448517137767,True,42,8.796053433540729e-07
