target_season,candidate,n_team_seasons,nll,crps,expected_rank_mae,median_rank_mae,interval_80_coverage,interval_80_average_width,top5_brier,top10_brier,top25_brier,training_rows
2009,H_window_7,120,4.39554677891532,0.10337954005271044,17.18303299158324,16.7375,0.8857886904761905,71.38333333333334,0.021370716022873118,0.03835739118540062,0.06105129576858125,591
2009,H_window_5,120,4.39554677891532,0.10337954005271044,17.18303299158324,16.7375,0.8857886904761905,71.38333333333334,0.021370716022873118,0.03835739118540062,0.06105129576858125,591
2010,H_static,120,4.468170455596482,0.11412922883335239,19.05740938820167,19.316666666666666,0.8422865013774105,69.33333333333333,0.025808653855883677,0.04658709611508003,0.0959420977074909,711
2010,C_static,120,4.490576994537018,0.11591510112340193,19.153344140877547,19.408333333333335,0.8185261707988981,66.11666666666666,0.02825179709231107,0.050891993355934785,0.09091465308304106,711
2010,H_hl_15,120,4.468062807571245,0.1141258327453178,19.047109525485645,19.333333333333332,0.8407713498622589,69.16666666666667,0.02581909693944295,0.04655479411703956,0.09597539595220664,711
2010,C_context_hl_15,120,4.506068508466666,0.11804400442000967,19.373145624586908,19.933333333333334,0.8256198347107438,66.0,0.027683285881971446,0.04893787471871612,0.09429972858819508,711
2010,H_hl_10,120,4.468004516448302,0.11412402677753981,19.04184872610399,19.325,0.8404958677685951,69.1,0.025823409291911913,0.04653692151780506,0.09599221897071918,711
2010,C_context_hl_10,120,4.506250378505616,0.11810582956379614,19.401883120064507,19.983333333333334,0.825068870523416,66.01666666666667,0.0277016905460621,0.04895755716875082,0.09443138609218825,711
2010,H_hl_7,120,4.467923491274233,0.1141212846758533,19.03489798427787,19.291666666666668,0.840289256198347,69.025,0.025828032428382622,0.046511996104017045,0.09601415727593017,711
2010,C_context_hl_7,120,4.506523267781745,0.1181875570116563,19.437474708577255,19.975,0.825137741046832,66.125,0.02772753929865751,0.04898567062070686,0.09459993153278706,711
2010,H_hl_5,120,4.467812565643083,0.11411791928613547,19.025461131753186,19.275,0.8370523415977961,68.86666666666666,0.02583274793995304,0.04647604299528587,0.09604431531331487,711
2010,C_context_hl_5,120,4.506939795872176,0.11829870071083406,19.48242862982006,20.033333333333335,0.8234848484848486,66.30833333333334,0.027765636791245944,0.049027579670292205,0.09482238946710678,711
2010,H_hl_3,120,4.467539373229221,0.1141106564525634,19.002505485862077,19.291666666666668,0.8365702479338843,68.59166666666667,0.025837349284209783,0.046380079720484364,0.09611837040189558,711
2010,C_context_hl_3,120,4.508035415116759,0.1185555474696294,19.575553358598494,20.083333333333332,0.8227272727272728,66.59166666666667,0.027869101095495827,0.049141255050717744,0.09532447628765106,711
2010,H_window_15,120,4.468170455596482,0.11412922883335239,19.05740938820167,19.316666666666666,0.8422865013774105,69.33333333333333,0.025808653855883677,0.04658709611508003,0.0959420977074909,711
2010,H_window_10,120,4.468170455596482,0.11412922883335239,19.05740938820167,19.316666666666666,0.8422865013774105,69.33333333333333,0.025808653855883677,0.04658709611508003,0.0959420977074909,711
2010,H_window_7,120,4.468170455596482,0.11412922883335239,19.05740938820167,19.316666666666666,0.8422865013774105,69.33333333333333,0.025808653855883677,0.04658709611508003,0.0959420977074909,711
2010,H_window_5,120,4.475936314212879,0.11508449164059366,19.246328057485552,19.5,0.8365013774104685,69.275,0.0259552471185348,0.04703929785052904,0.09674104921905666,594
2011,H_static,120,4.429338974772779,0.11051277255805382,18.495811989043805,18.6125,0.8386424731182797,70.44166666666666,0.020905756618064833,0.036781801195968626,0.07807168111242935,831
2011,C_static,120,4.3926856645873285,0.10677736375732663,17.46091389433317,17.7625,0.8512096774193549,68.86666666666666,0.019912462309606936,0.03684366963460514,0.0751643715680841,831
2011,H_hl_15,120,4.429235288387558,0.1105261815094573,18.493926521653353,18.6125,0.8393145161290323,70.38333333333334,0.02095539882946905,0.036794047983281876,0.0780227512183144,831
2011,C_context_hl_15,120,4.40745961640905,0.10845989237359284,17.74692076436598,18.095833333333335,0.857997311827957,68.175,0.020678762295506064,0.0380131966418292,0.07721587256758682,831
2011,H_hl_10,120,4.4291998889861,0.11053471591922762,18.49324176988041,18.6375,0.8386424731182797,70.35833333333333,0.020983037420332095,0.03680264512429499,0.07799497004650463,831
2011,C_context_hl_10,120,4.407968436742727,0.10849042618154016,17.765141709699076,18.1125,0.858736559139785,68.2,0.020688410016115297,0.03797445077526827,0.07722508078824086,831
2011,H_hl_7,120,4.429152876688972,0.11054647509136846,18.49226115235111,18.645833333333332,0.8389112903225807,70.35833333333333,0.021020745334356272,0.03681372608538986,0.07795678269952828,831
2011,C_context_hl_7,120,4.40866639587408,0.10853419450141098,17.788609999018355,18.120833333333334,0.8588709677419355,68.25833333333334,0.020702417452554335,0.03792527553701597,0.07724104122230531,831
2011,H_hl_5,120,4.429111902095271,0.11056514797610874,18.491031948019653,18.6375,0.8398521505376345,70.31666666666666,0.021075405036857654,0.03683150542658335,0.0779013059422761,831
2011,C_context_hl_5,120,4.409674923914241,0.1086010605746189,17.819979870928933,18.145833333333332,0.8526209677419355,68.35833333333333,0.02072394627673724,0.037861544389997594,0.07727125898965025,831
2011,H_hl_3,120,4.429131793371615,0.11062379038905562,18.488448757848726,18.7125,0.8381048387096773,70.18333333333334,0.0212189933855517,0.036885013514830235,0.07775874097147932,831
2011,C_context_hl_3,120,4.41238059617598,0.10879936595200726,17.902363196416232,18.2125,0.849260752688172,68.475,0.020786783212076596,0.03772597821719075,0.07739348607743306,831
2011,H_window_15,120,4.429338974772779,0.11051277255805382,18.495811989043805,18.6125,0.8386424731182797,70.44166666666666,0.020905756618064833,0.036781801195968626,0.07807168111242935,831
2011,H_window_10,120,4.429338974772779,0.11051277255805382,18.495811989043805,18.6125,0.8386424731182797,70.44166666666666,0.020905756618064833,0.036781801195968626,0.07807168111242935,831
2011,H_window_7,120,4.429338974772779,0.11051277255805382,18.495811989043805,18.6125,0.8386424731182797,70.44166666666666,0.020905756618064833,0.036781801195968626,0.07807168111242935,831
2011,H_window_5,120,4.427385966992832,0.11052335801397568,18.503452327251694,18.629166666666666,0.8395161290322581,70.29166666666667,0.020997821086089292,0.03654635150477456,0.07760596948823194,597
2012,H_static,120,4.511195682711421,0.11469339432100573,19.474156443988637,19.945833333333333,0.860672852474323,73.06666666666666,0.01985809484958167,0.045730842902283804,0.07617946786082588,951
2012,C_static,120,4.48941896814286,0.11247549181109082,18.465727585446203,19.095833333333335,0.8526272175536882,69.425,0.019873095844072045,0.04239169430807441,0.06734983573272496,951
2012,H_hl_15,120,4.510526654917654,0.11458986188399296,19.439584156976444,19.929166666666667,0.8608117413632119,73.00833333333334,0.01987687509654874,0.04576249530632898,0.07612052158080321,951
2012,C_context_hl_15,120,4.502709082138299,0.11373680937725426,18.56774474140333,19.304166666666667,0.8610994397759104,69.75,0.020653437147700623,0.0451831760368593,0.07054494498636012,951
2012,H_hl_10,120,4.51021200420414,0.11453944970592175,19.42228453627023,19.870833333333334,0.860047852474323,72.975,0.01988911177354669,0.04578098047458202,0.07609026114606499,951
2012,C_context_hl_10,120,4.502395725839892,0.11371192076451661,18.574863901823615,19.304166666666667,0.8612383286647992,69.78333333333333,0.020607597034509637,0.04514212006696156,0.07056802960418268,951
2012,H_hl_7,120,4.50982964993727,0.11447642853379447,19.40018469576684,19.8375,0.8603950746965452,72.88333333333334,0.019907631677452988,0.04580698581759758,0.07605025144626185,951
2012,C_context_hl_7,120,4.502079937178212,0.11369057640428078,18.584173267258187,19.304166666666667,0.8605438842203549,69.81666666666666,0.020548105470890803,0.04508532126777368,0.07059111033165562,951
2012,H_hl_5,120,4.509357232060201,0.11439558638684812,19.371556397604305,19.870833333333334,0.8592075163398692,72.73333333333333,0.019936619896564846,0.04584509789533769,0.07599689736814098,951
2012,C_context_hl_5,120,4.501799039745041,0.11367943450780445,18.596584962194196,19.2625,0.8606827731092437,69.83333333333333,0.0204682498683711,0.04500274841704759,0.0706093101128391,951
2012,H_hl_3,120,4.508444132111104,0.11422584365597538,19.307802149618375,19.779166666666665,0.861360294117647,72.58333333333333,0.020018351252449045,0.045943376196642176,0.07587694629058259,951
2012,C_context_hl_3,120,4.501670816457172,0.11371919425259061,18.624549506039372,19.354166666666668,0.8591450746965452,69.88333333333334,0.020283201004398354,0.04478271297724561,0.07059136483344401,951
2012,H_window_15,120,4.511195682711421,0.11469339432100573,19.474156443988637,19.945833333333333,0.860672852474323,73.06666666666666,0.01985809484958167,0.045730842902283804,0.07617946786082588,951
2012,H_window_10,120,4.511195682711421,0.11469339432100573,19.474156443988637,19.945833333333333,0.860672852474323,73.06666666666666,0.01985809484958167,0.045730842902283804,0.07617946786082588,951
2012,H_window_7,120,4.510864069709796,0.11468791851941805,19.481330202127193,19.929166666666667,0.8598395191409897,73.04166666666667,0.019786252752461896,0.04560124180144803,0.07617562429542707,834
2012,H_window_5,120,4.508067166494351,0.11442220697577545,19.366316093820412,19.895833333333332,0.8599714052287581,72.175,0.020109146285411,0.04589929931445921,0.07575125215518635,598
2013,H_static,124,4.483474899794794,0.10853386818244032,19.061315285962444,18.669354838709676,0.868325917686318,73.95967741935483,0.0184971656911471,0.03584924404859198,0.07278863534527885,1071
2013,C_static,124,4.439283736293565,0.10384487932563427,17.663181759524722,17.693548387096776,0.8741657397107897,70.12096774193549,0.018959214518813487,0.0354700109136005,0.06853588738984916,1071
2013,H_hl_15,124,4.483684699003482,0.1084069006082532,19.029888015102113,18.669354838709676,0.8699249165739711,73.87903225806451,0.018557748116489654,0.03590693960302836,0.07270633729532104,1071
2013,C_context_hl_15,124,4.4712846130191615,0.10755515738691182,18.1121910280232,18.443548387096776,0.8553948832035594,70.73387096774194,0.019664245595706585,0.03628591041684252,0.0707364021626561,1071
2013,H_hl_10,124,4.483854852981183,0.10834665400065085,19.01411616730142,18.653225806451612,0.8699249165739711,73.8225806451613,0.018590427583204405,0.03593959131015173,0.07266907907104085,1071
2013,C_context_hl_10,124,4.471202805870373,0.10755418401105443,18.124979476866322,18.43548387096774,0.8553948832035594,70.84677419354838,0.019673188478260273,0.03631207898652417,0.07074562543288569,1071
2013,H_hl_7,124,4.484142202706003,0.10827347480963648,18.994006650724586,18.669354838709676,0.8706896551724137,73.81451612903226,0.018634394621809942,0.03598501983420797,0.07262577190888651,1071
2013,C_context_hl_7,124,4.471167927857874,0.10756190478770301,18.143404996467424,18.387096774193548,0.8555339265850945,70.89516129032258,0.019687533351206727,0.036348873922508865,0.07075827220284843,1071
2013,H_hl_5,124,4.4846504998411145,0.10818439514338325,18.96774213581964,18.60483870967742,0.8722191323692992,73.7741935483871,0.018695443933217298,0.036049013673821774,0.07257424781983972,1071
2013,C_context_hl_5,124,4.471242063111176,0.10758790588888528,18.170443008087922,18.411290322580644,0.8556729699666294,71.00806451612904,0.0197118577180417,0.0364035765801938,0.07077795482018086,1071
2013,H_hl_3,124,4.486391848061539,0.10802066465651945,18.91068487594797,18.54032258064516,0.8709677419354838,73.58870967741936,0.01884243818484876,0.03620456262895363,0.0724797961269102,1071
2013,C_context_hl_3,124,4.471933787940772,0.1077177249361006,18.24092883394555,18.427419354838708,0.8582452725250277,71.24193548387096,0.019792415110322814,0.03655646085862661,0.0708474805052359,1071
2013,H_window_15,124,4.483474899794794,0.10853386818244032,19.061315285962444,18.669354838709676,0.868325917686318,73.95967741935483,0.0184971656911471,0.03584924404859198,0.07278863534527885,1071
2013,H_window_10,124,4.483474899794794,0.10853386818244032,19.061315285962444,18.669354838709676,0.868325917686318,73.95967741935483,0.0184971656911471,0.03584924404859198,0.07278863534527885,1071
2013,H_window_7,124,4.505844067350803,0.10928738198428638,19.009684179212314,18.903225806451612,0.8703420467185761,73.90322580645162,0.018827212613811352,0.03617741479063487,0.07254247476468952,837
2013,H_window_5,124,4.529415750203508,0.11011514130245505,19.104249392776605,18.81451612903226,0.8517168834937369,72.09677419354838,0.01906262666502853,0.03636314296149565,0.07218581046197238,599
2014,H_static,125,4.430010884818081,0.1015047060998294,18.024311392155433,17.344,0.8797168141592919,75.208,0.020282553275877916,0.035364426557870365,0.06726156104293636,1195
2014,C_static,125,4.400743847144284,0.09796995626807302,17.276901201913056,16.672,0.8785132743362831,71.376,0.020251698987793224,0.034167045801282096,0.06733851824413833,1195
2014,H_hl_15,125,4.430980312862462,0.1016222831736206,18.05367043530668,17.392,0.8792920353982301,75.12,0.020432537432130644,0.035514746227309955,0.0671891909277851,1195
2014,C_context_hl_15,125,4.407258063039535,0.09846917463928798,17.275954596858295,16.792,0.8889203539823007,72.696,0.02015907479584728,0.035636305518643975,0.06674486964491722,1195
2014,H_hl_10,125,4.431527757139037,0.1016874437526584,18.07094566236406,17.424,0.8790796460176991,75.056,0.020512370998531808,0.03559375126627252,0.06715693223609825,1195
2014,C_context_hl_10,125,4.407852520882135,0.09855292561407293,17.301098636112425,16.808,0.8892743362831858,72.816,0.020146155659079026,0.035636224325220296,0.06677862675330716,1195
2014,H_hl_7,125,4.432283178300332,0.10177574108989845,18.095167532928855,17.432,0.8775929203539822,74.976,0.020619168239816264,0.03569893151843318,0.06711919516425811,1195
2014,C_context_hl_7,125,4.40858252169247,0.09865397496268541,17.330289606537217,16.792,0.888070796460177,72.864,0.02013082838610805,0.03563868700007841,0.06682004402846417,1195
2014,H_hl_5,125,4.433383044472423,0.10190214191119883,18.128244981452102,17.488,0.8767433628318584,74.944,0.02076656294116385,0.035842902099340664,0.06707596112335226,1195
2014,C_context_hl_5,125,4.409487892551402,0.0987763115068217,17.363781732564195,16.84,0.887646017699115,72.928,0.0201129951154771,0.035646685858264505,0.0668722550425722,1195
2014,H_hl_3,125,4.436323039474593,0.10222395917423123,18.20637993486256,17.632,0.8762477876106194,74.8,0.021119574484823444,0.03618444484927023,0.06700595426495537,1195
2014,C_context_hl_3,125,4.411258694954069,0.0990034982357207,17.422510866608597,16.944,0.8854513274336283,73.072,0.02008596919510224,0.03568724759098062,0.06698420984901217,1195
2014,H_window_15,125,4.430010884818081,0.1015047060998294,18.024311392155433,17.344,0.8797168141592919,75.208,0.020282553275877916,0.035364426557870365,0.06726156104293636,1195
2014,H_window_10,125,4.430010884818081,0.1015047060998294,18.024311392155433,17.344,0.8797168141592919,75.208,0.020282553275877916,0.035364426557870365,0.06726156104293636,1195
2014,H_window_7,125,4.4314393589488645,0.10187523005186819,18.1250464813483,17.488,0.871150442477876,74.304,0.02066192777836073,0.035888287094304146,0.06698446198809563,842
2014,H_window_5,125,4.439608977643704,0.10266552372763695,18.282921714766744,17.912,0.8593982300884955,72.896,0.02224961031527633,0.03744613637446079,0.06661332410334093,604
2015,H_static,127,4.485688110454581,0.10646697936586252,18.70891187505217,19.173228346456693,0.8579914352811163,74.24409448818898,0.018950683586835798,0.034384214407016604,0.07052701956656673,1320
2015,C_static,127,4.489919390999141,0.10077226244455252,17.04832380623844,16.811023622047244,0.8727034120734908,69.7007874015748,0.023981387000362998,0.03518507995969969,0.06562607689202166,1320
2015,H_hl_15,127,4.485249027807465,0.10643539820189926,18.7026207541893,19.20472440944882,0.8647603260118801,74.02362204724409,0.01893410907330747,0.03441637395367595,0.07056391945529036,1320
2015,C_context_hl_15,127,4.490836348306587,0.10181693301863638,17.0251141659823,17.299212598425196,0.8775383340240365,70.70866141732283,0.023792425555888643,0.036556170320443,0.06789592694044219,1320
2015,H_hl_10,127,4.4850604038149235,0.10642165065467084,18.700108458128764,19.20472440944882,0.8644840447575632,73.86614173228347,0.01892819577000016,0.03443551130316898,0.07058647655603725,1320
2015,C_context_hl_10,127,4.491470375540958,0.10184498775057221,17.029335216986237,17.299212598425196,0.8772620527697197,70.68503937007874,0.023817883707873303,0.03660552969788835,0.0679900331822362,1320
2015,H_hl_7,127,4.484852603829953,0.10640635988246458,18.696880416507454,19.212598425196852,0.8655200994612515,73.75590551181102,0.018922387485361382,0.03446239014617289,0.07061880586775421,1320
2015,C_context_hl_7,127,4.492530700405361,0.10188315648629126,17.032458734049833,17.31496062992126,0.8776074043376156,70.7244094488189,0.02386578423931813,0.036677317312111345,0.0681174659087146,1320
2015,H_hl_5,127,4.484640073231388,0.10639004810234139,18.692415817761546,19.165354330708663,0.8646221853847216,73.48031496062993,0.018916929076172255,0.034500658529425174,0.0706658131475712,1320
2015,C_context_hl_5,127,4.494336908221936,0.10193730963411629,17.03303128986835,17.283464566929133,0.8770548418289819,70.7007874015748,0.023951493933116023,0.03678376522511052,0.06829593256324219,1320
2015,H_hl_3,127,4.4845148831945725,0.10637127963729198,18.686247472170297,19.228346456692915,0.864414974443984,73.02362204724409,0.018907223483558173,0.03458969655143628,0.07078052218906004,1320
2015,C_context_hl_3,127,4.500003562114859,0.10207630412976405,17.028504460475855,17.291338582677167,0.8760187871252936,70.48818897637796,0.024208015103760482,0.037050152103251736,0.06873055993475814,1320
2015,H_window_15,127,4.485688110454581,0.10646697936586252,18.70891187505217,19.173228346456693,0.8579914352811163,74.24409448818898,0.018950683586835798,0.034384214407016604,0.07052701956656673,1320
2015,H_window_10,127,4.48902658650875,0.10688130605764704,18.784786758351885,19.275590551181104,0.8580605055946954,74.4015748031496,0.018941066571611483,0.03436288343170859,0.07043849929898753,1203
2015,H_window_7,127,4.503011468093284,0.10687872050095394,18.735989877475077,19.30708661417323,0.8616521619008151,73.14960629921259,0.018982082325889545,0.03467864678052064,0.07067805682540171,848
2015,H_window_5,127,4.500469514003788,0.10678368996748334,18.770692186400538,19.322834645669293,0.8618593728415527,73.10236220472441,0.019172895603649286,0.034923736423246976,0.0714365996035339,609
2016,H_static,128,4.515452340482173,0.11377951150746271,20.503075489952685,20.49609375,0.8438185307017543,73.9921875,0.014711898239289315,0.03307622877484936,0.07527085616946994,1447
2016,C_static,128,4.4746856908204835,0.11057694728367627,19.365536410345065,19.71484375,0.8427220394736841,68.78125,0.014134903740103783,0.03360455719844403,0.07203161367072286,1447
2016,H_hl_15,128,4.51489719468143,0.11370436162223607,20.47517888004151,20.45703125,0.8436814692982455,73.765625,0.014670587577481815,0.03300157552582849,0.0751455185437063,1447
2016,C_context_hl_15,128,4.492252443639972,0.11185384173293117,19.240990193861712,19.99609375,0.8491639254385965,70.0390625,0.014650147248654592,0.03344913419963856,0.07198895036734013,1447
2016,H_hl_10,128,4.514626271920506,0.11366798862786727,20.461193287514803,20.45703125,0.8436814692982455,73.65625,0.014652556459527328,0.03296627334309407,0.0750851958217255,1447
2016,C_context_hl_10,128,4.492540939720406,0.11188043225626182,19.248287353458966,19.96484375,0.8492324561403509,70.0546875,0.014642392677929796,0.03343749440149216,0.07195510168251612,1447
2016,H_hl_7,128,4.514292361922256,0.11362366585136013,20.443519140187327,20.48828125,0.8442297149122806,73.4375,0.01463159828635197,0.03292393696649357,0.07501355371484944,1447
2016,C_context_hl_7,128,4.492924712992334,0.11191498736041103,19.25700045204851,19.98046875,0.8488212719298246,70.03125,0.014630220214491233,0.03342918465799587,0.07192171942617831,1447
2016,H_hl_5,128,4.513875395783193,0.11356919172871963,20.421706011399262,20.46484375,0.8443667763157894,73.2421875,0.014608286991515385,0.03287276825388304,0.0749268059228434,1447
2016,C_context_hl_5,128,4.4934652345581885,0.11196280705814829,19.267862755392684,19.98046875,0.8491639254385965,70.0703125,0.014610137145450112,0.033429979171772914,0.07189502768093094,1447
2016,H_hl_3,128,4.513118379161609,0.11347387476799684,20.376051076602515,20.44140625,0.8399808114035088,72.7578125,0.014571917149610364,0.0327829697571819,0.07478529724412385,1447
2016,C_context_hl_3,128,4.494915511090445,0.11209164873595798,19.292952581720172,19.97265625,0.8487527412280702,70.03125,0.014548329428417831,0.03348398753094812,0.07190796159073318,1447
2016,H_window_15,128,4.515452340482173,0.11377951150746271,20.503075489952685,20.49609375,0.8438185307017543,73.9921875,0.014711898239289315,0.03307622877484936,0.07527085616946994,1447
2016,H_window_10,128,4.515109180774579,0.11363780479694445,20.460939817420144,20.48828125,0.8464912280701753,73.8359375,0.014718946294500077,0.03302942140081757,0.074896482303646,1213
2016,H_window_7,128,4.507851526931553,0.11318017790691809,20.34492863290539,20.45703125,0.8430646929824561,72.328125,0.01431405774114945,0.032325196807117346,0.07411260907026926,856
2016,H_window_5,128,4.51087765495411,0.11359845044863015,20.379489011478082,20.47265625,0.8388157894736842,72.34375,0.014235611318581828,0.03279768274315907,0.0754774524923939,616
2017,H_static,128,4.582703803537672,0.12024354488068667,21.346283877796047,21.4375,0.82125,76.0703125,0.015125455747061497,0.03735609228899915,0.07197847744528255,1575
2017,C_static,128,4.472438556608592,0.10583898398686364,18.449870513252645,18.1796875,0.856015625,71.78125,0.014608050998480969,0.03429469818010926,0.058171925606070506,1575
2017,H_hl_15,128,4.583717225843872,0.12030408633508802,21.33609000572338,21.4921875,0.8204687500000001,75.875,0.015133441981650593,0.03737077058030601,0.0719963293440342,1575
2017,C_context_hl_15,128,4.496319247264145,0.10870968403715184,18.894756393903776,18.75,0.8628125,73.15625,0.013796679949618383,0.034214803611607655,0.06061905449874916,1575
2017,H_hl_10,128,4.584180991824002,0.12033521208571851,21.330141983732872,21.421875,0.819375,75.7421875,0.01513863732377423,0.03737822877140931,0.07200186006139742,1575
2017,C_context_hl_10,128,4.496320932432249,0.10872126742904212,18.89932316714917,18.7421875,0.86203125,73.125,0.013781293214506345,0.0342041530759059,0.06059987283911005,1575
2017,H_hl_7,128,4.584729862300836,0.12037526771738978,21.321873895867434,21.4140625,0.82,75.6640625,0.015146264333043615,0.037387800306511065,0.07200614207099588,1575
2017,C_context_hl_7,128,4.496306032039694,0.10873332620548584,18.903718348272374,18.7578125,0.862109375,73.1640625,0.013761764300110578,0.03418990367725628,0.060567038777386444,1575
2017,H_hl_5,128,4.585371565075239,0.1204281685517308,21.309947475986473,21.453125,0.819921875,75.5234375,0.015157032151255677,0.03739940781990014,0.07200678197844465,1575
2017,C_context_hl_5,128,4.496259107624704,0.10874481720783236,18.907226669511672,18.828125,0.8623437500000001,73.21875,0.013736137385300985,0.03417037039682458,0.06051028491467811,1575
2017,H_hl_3,128,4.586526999310555,0.12054595498894999,21.28652679615524,21.453125,0.817578125,75.2109375,0.015184235742911271,0.03742237954772265,0.07199447566467118,1575
