season,team_id,expected_rank_absolute_difference,js_divergence,moved_over_5,moved_over_10,moved_over_20
2008,68,14.80634713177551,0.03528045948640267,True,True,False
2008,70,4.455477022768633,0.019296751380788006,False,False,False
2008,77,2.3801920506495833,0.0014666319802180666,False,False,False
2008,8,5.384899120654325,0.005678127844010721,True,False,False
2008,84,1.1091566977489151,0.00045235860531859905,False,False,False
2008,87,4.8588122147792205,0.00331176622298776,False,False,False
2008,9,5.494793280794582,0.006375064882144942,True,False,False
2008,96,0.24875915812298643,2.7176967053577867e-05,False,False,False
2008,97,1.8448718965278204,0.0005723474281784323,False,False,False
2008,99,1.7966194333600018,0.005532309398263711,False,False,False
2009,103,4.309512832387476,0.003439075826571706,False,False,False
2009,12,5.32908014032585,0.004234266753616033,True,False,False
2009,120,7.866836212763772,0.009979747420093422,True,False,False
2009,127,5.065377345246176,0.0041787341462941685,True,False,False
2009,130,7.092775012879578,0.007168505341138623,True,False,False
2009,135,7.101288290331333,0.009504151487504636,True,False,False
2009,142,1.8576111214335675,0.0011579540917773176,False,False,False
2009,145,11.010232738699308,0.021360438501570496,True,True,False
2009,150,9.01826046708014,0.015490795938468964,True,False,False
2009,151,19.54810354588067,0.054499660188778054,True,True,False
2009,152,5.733269025899524,0.005214755496039544,True,False,False
2009,153,13.639809761398915,0.02918232291102888,True,True,False
2009,154,2.826821156882616,0.001484418959378479,False,False,False
2009,158,5.037954382333872,0.004631981143677006,True,False,False
2009,164,6.194513617788807,0.005832709788327994,True,False,False
2009,166,0.2104005260498525,0.0009393358272748028,False,False,False
2009,167,7.453047348660888,0.008286474265687967,True,False,False
2009,183,2.128266314215878,0.002027673233131048,False,False,False
2009,189,7.853687072849951,0.009983946373105644,True,False,False
2009,193,0.3261020787623039,0.00044119742313354236,False,False,False
2009,194,3.471940132068081,0.004713934168730491,False,False,False
2009,195,3.4547137763711504,0.0023746714901398177,False,False,False
2009,197,6.146988522728073,0.006938056969377993,True,False,False
2009,2,5.217275472185314,0.004327971922212036,True,False,False
2009,2005,15.528139064554423,0.0341608961336746,True,True,False
2009,2006,13.709073277118861,0.03957551520037973,True,True,False
2009,201,1.691791304959768,0.0021610617015981673,False,False,False
2009,202,3.753449528518132,0.002342629739971419,False,False,False
2009,2032,1.7071345421506123,0.0007704171574503304,False,False,False
2009,204,0.9586529444908365,0.00034479094014762076,False,False,False
2009,2050,14.887680420700633,0.030753259738113964,True,True,False
2009,2084,13.262584444542199,0.03828861373083375,True,True,False
2009,21,9.0942652900264,0.021413823103977617,True,False,False
2009,2116,6.657083817669317,0.0070642839223488425,True,False,False
2009,2117,20.18084952316373,0.06294098829420933,True,True,True
2009,213,11.753318224891316,0.050912110935038314,True,True,False
2009,2132,23.594917697785093,0.07337482594952656,True,True,True
2009,218,5.703128564252026,0.008379397299744597,True,False,False
2009,2199,0.625296132993185,0.00025283285320662247,False,False,False
2009,221,8.328011221068444,0.01224101743445611,True,False,False
2009,2226,15.500798736925987,0.034691264245026956,True,True,False
2009,2229,7.266815092691786,0.02322484976409834,True,False,False
2009,228,6.228950125912455,0.0066864523420248605,True,False,False
2009,2294,3.7505534087473222,0.002881052053826114,False,False,False
2009,23,10.694317699557473,0.02051800270376529,True,True,False
2009,2305,15.060472372572747,0.03091964429503626,True,True,False
2009,2306,11.89124292820955,0.02119580500605958,True,True,False
2009,2309,0.6005633725078638,0.0015206863224360631,False,False,False
2009,2348,12.626562635644078,0.0284751630688224,True,True,False
2009,235,13.73568469736513,0.035639622101496085,True,True,False
2009,238,14.587098346327437,0.03013033626781212,True,True,False
2009,239,4.344926034505292,0.003890213228171879,False,False,False
2009,2390,12.155778975645866,0.027562364409794142,True,True,False
2009,2393,0.4869507055803979,0.0005002926993051121,False,False,False
2009,24,9.106971836447784,0.012594992032030943,True,False,False
2009,242,1.6163545757883497,0.0017534503246596513,False,False,False
2009,2426,4.871236362974727,0.0037544420666113182,False,False,False
2009,2433,12.08233663174802,0.04352658837950346,True,True,False
2009,2439,11.658985548916078,0.02883119493835453,True,True,False
2009,2440,7.557352710066013,0.008739469519447188,True,False,False
2009,245,7.459155574300517,0.007968712693152885,True,False,False
2009,2459,6.420624476855252,0.008999154176193007,True,False,False
2009,248,3.224382281438679,0.0019482044069354825,False,False,False
2009,2483,1.8028066110037813,0.0007692252768909265,False,False,False
2009,249,2.45457673253388,0.010398974981886112,False,False,False
2009,25,3.1282310494949606,0.0021082873374215034,False,False,False
2009,2509,2.3262470087806477,0.0010485934437403682,False,False,False
2009,251,3.409886550929759,0.010739808476194537,False,False,False
2009,252,3.158235150130494,0.0017237380200250839,False,False,False
2009,254,2.9462215847262883,0.0039606175604030205,False,False,False
2009,2567,2.316984770282545,0.007653857163310268,False,False,False
2009,2572,2.235794921620432,0.0012826905537212093,False,False,False
2009,2579,9.62181523483882,0.014377908298616042,True,False,False
2009,258,11.26321993624353,0.018528627552288193,True,True,False
2009,259,6.039901418074869,0.009894553173189522,True,False,False
2009,26,1.5007314850043372,0.0005927872297480115,False,False,False
2009,2628,1.25979917963976,0.001150695530637847,False,False,False
2009,2633,6.987433235190217,0.0071635511443711945,True,False,False
2009,2638,24.055292352860654,0.08535758385060031,True,True,True
2009,264,5.862032435597754,0.00787082064544417,True,False,False
2009,2641,15.63339996723558,0.04931098829443986,True,True,False
2009,2649,0.4113062233950444,0.0005574328490212228,False,False,False
2009,265,2.0640765561951895,0.0014860829648581028,False,False,False
2009,2653,2.8480337447603503,0.0012260722111756953,False,False,False
2009,2655,0.2510302820960817,0.000980034640296824,False,False,False
2009,2711,5.3163641734320635,0.004456717626486228,True,False,False
2009,275,0.7742597978393633,0.00040949784261813015,False,False,False
2009,2751,4.6397825494753135,0.0037721957028954405,False,False,False
2009,276,12.562229791370768,0.03136321768138539,True,True,False
2009,277,2.600837591701655,0.0012566619608412963,False,False,False
2009,278,0.7365181004393548,0.0001733657179856073,False,False,False
2009,30,6.096832083295393,0.0340706726241649,True,False,False
2009,309,1.2016638657551226,0.0010320307094383461,False,False,False
2009,328,0.08993886643094129,0.0006622160659292633,False,False,False
2009,333,7.151754551323677,0.014361120021442814,True,False,False
2009,344,11.066199179504721,0.016976489968483124,True,True,False
2009,349,3.799099921981295,0.004152500618042562,False,False,False
2009,356,15.46019868463791,0.03178906735467517,True,True,False
2009,36,3.354624169683845,0.0021342461073950887,False,False,False
2009,38,10.371505379152516,0.015758309375557424,True,True,False
2009,41,1.8439941284643453,0.0005624808395475599,False,False,False
2009,5,0.5685680457819444,0.001790460556491367,False,False,False
2009,52,5.861107334720067,0.007863525623811162,True,False,False
2009,57,1.4112276355730575,0.0019163866461742929,False,False,False
2009,58,14.623204153690487,0.02883390726463661,True,True,False
2009,59,2.672465198988398,0.0014261612708557133,False,False,False
2009,61,4.044886047946317,0.006832557382937716,False,False,False
2009,62,8.322079411282324,0.009224408881486033,True,False,False
2009,66,3.7165915991878933,0.0035942761880579125,False,False,False
2009,68,9.721627632062575,0.02496768061956795,True,False,False
2009,70,4.578895330306764,0.01625699691096811,False,False,False
2009,77,1.5239385698058072,0.0006782055124770997,False,False,False
2009,8,4.862540208901088,0.0034090875949542203,False,False,False
2009,84,1.9474997052495127,0.0010127678702462062,False,False,False
2009,87,0.6434027132068465,0.0012453591469839959,False,False,False
2009,9,5.108508581861777,0.0037997029668404257,True,False,False
2009,96,21.438855541497404,0.06057060270717135,True,True,True
2009,97,18.747280797299958,0.04783686355375071,True,True,False
2009,98,0.48014268773638946,0.0005953535989049507,False,False,False
2009,99,1.0194736981328418,0.0006262440057301956,False,False,False
2010,103,0.7407128445037685,0.00040846614210303747,False,False,False
2010,12,5.439515698187591,0.004690925813960439,True,False,False
2010,120,6.500303698213514,0.006487971626548103,True,False,False
2010,127,8.840566471940356,0.011696842463506977,True,False,False
2010,130,2.401155595851918,0.0019530350226614718,False,False,False
2010,135,4.650806802265237,0.003482995951954968,False,False,False
2010,142,5.959552403059924,0.005918396324541612,True,False,False
2010,145,8.864468182843595,0.014477835667781897,True,False,False
2010,150,6.7668562685960865,0.007766123295609332,True,False,False
2010,151,2.9543246833054653,0.0013791108810432108,False,False,False
2010,152,9.695686122484112,0.013996343731427425,True,False,False
2010,153,1.156638290208278,0.0002471258728595571,False,False,False
2010,154,1.317538406746344,0.00039111571019918737,False,False,False
2010,158,4.698263548241563,0.004900630770283242,False,False,False
2010,164,5.5947477297876915,0.0049769008332953574,True,False,False
2010,166,1.1594441608000778,0.0016042392104891655,False,False,False
2010,167,2.6093439066985837,0.0015396658986897025,False,False,False
2010,183,5.57444770421219,0.005755876186862138,True,False,False
2010,189,6.070610468823787,0.005864128120401572,True,False,False
2010,193,8.828574374682802,0.0297680380297588,True,False,False
2010,194,5.956529553740655,0.017534125654623794,True,False,False
2010,195,1.2205299120806785,0.0006167254420516467,False,False,False
2010,197,6.250752709947591,0.006865255501766851,True,False,False
2010,2,4.785614161548708,0.0049928335315481045,False,False,False
2010,2005,11.885556004849768,0.02039138485622869,True,True,False
2010,2006,1.2607867218705309,0.0005028822645151245,False,False,False
2010,201,4.341375855726319,0.0070254154114746635,False,False,False
2010,202,13.29460404445878,0.027241951856701436,True,True,False
2010,2032,10.400596583040695,0.029196272527078522,True,True,False
2010,204,1.6682549871275612,0.0007131178789057635,False,False,False
2010,2050,10.409271677022886,0.02988218066764849,True,True,False
2010,2084,2.4640206665232682,0.0011108662746450917,False,False,False
2010,21,8.955385845542722,0.01738590164042852,True,False,False
2010,2116,9.599541558910573,0.01403888549336365,True,False,False
2010,2117,6.236753418537454,0.0059406681932354126,True,False,False
2010,213,11.700223273741754,0.05364684898913318,True,True,False
2010,2132,5.164589792452727,0.006797083261283147,True,False,False
2010,218,10.165748046860102,0.01832351982159534,True,True,False
2010,2199,0.43833100912137013,0.0011644117893512213,False,False,False
2010,221,5.675799285734286,0.006138488998697604,True,False,False
2010,2226,8.600396546337635,0.013140331038540246,True,False,False
2010,2229,7.942961422964373,0.021199358377745572,True,False,False
2010,228,6.409277859571883,0.008504322938943577,True,False,False
2010,2294,2.8869730754494825,0.002122492882538929,False,False,False
2010,23,3.4738142900857696,0.0033246194759745515,False,False,False
2010,2305,2.2079764839421614,0.0012955311963704361,False,False,False
2010,2306,1.2350323547285882,0.0006301321645446172,False,False,False
2010,2309,7.511199814818269,0.016463291672067577,True,False,False
2010,2348,0.7262748306502971,0.0002657207811403435,False,False,False
2010,235,2.187635752283782,0.001667947288489641,False,False,False
2010,238,7.506833989370733,0.009047781268868252,True,False,False
2010,239,9.74679084750457,0.014859412089751622,True,False,False
2010,2390,0.9116757181973512,0.00038464675216363887,False,False,False
2010,2393,0.3164970156353206,0.000465865952242387,False,False,False
2010,24,3.193667666112333,0.001825260977200674,False,False,False
2010,242,1.874038133528984,0.0008749027218469944,False,False,False
2010,2426,13.159585481351257,0.025740125064869678,True,True,False
2010,2433,1.247006872356522,0.0008330035327557082,False,False,False
2010,2439,1.572749117353652,0.0005005340190408786,False,False,False
2010,2440,2.5418717595084175,0.0010766359194236104,False,False,False
2010,245,11.768737401165772,0.02154959017352097,True,True,False
2010,2459,15.065284125482947,0.04736933224908142,True,True,False
2010,248,1.6817127924077369,0.0005299909828604308,False,False,False
2010,2483,1.8808609027947902,0.0009988881029428182,False,False,False
2010,249,2.6215601036889353,0.0042882797317254275,False,False,False
2010,25,6.35926383582057,0.00743779840697725,True,False,False
2010,2509,1.8109314152743963,0.0009282149036052628,False,False,False
2010,251,1.813981333241939,0.00398815885151742,False,False,False
2010,252,1.8122624261711948,0.0007762758172007944,False,False,False
2010,254,1.5507722056279754,0.00048722052184428243,False,False,False
2010,2567,9.815780451469408,0.019475820991864404,True,False,False
2010,2572,6.494161223836478,0.006548008064735477,True,False,False
2010,2579,8.378629588464335,0.011622919642698334,True,False,False
2010,258,1.5448670266907953,0.0006956758868193818,False,False,False
2010,259,5.198624286931501,0.011707876662399301,True,False,False
2010,26,12.700845316857688,0.02652050075099402,True,True,False
2010,2628,0.542837380747244,0.00010231650156737967,False,False,False
2010,2633,6.195423953704129,0.007207909936502805,True,False,False
2010,2638,18.63249365039367,0.056735011598593704,True,True,False
2010,264,14.195391639807603,0.031902002623063835,True,True,False
2010,2641,2.5013179729155794,0.0013542153580437255,False,False,False
2010,2649,10.486307424213322,0.024256545375333494,True,True,False
2010,265,3.046037009303106,0.003921999435291755,False,False,False
2010,2653,0.9682934877720939,0.0004241985826281494,False,False,False
2010,2655,2.777977485263378,0.004177707888449581,False,False,False
2010,2711,1.3792296441821037,0.000551250913775108,False,False,False
2010,275,1.6389622730918916,0.0007613058622740683,False,False,False
2010,2751,4.103106168443659,0.0029726331830025104,False,False,False
2010,276,1.4776177294773163,0.0007434331853460942,False,False,False
2010,277,12.687495547128535,0.03257162336258891,True,True,False
2010,278,2.395329132702713,0.0012351265682066927,False,False,False
2010,30,0.08976970672124551,2.541548851829232e-05,False,False,False
2010,309,12.084761191276058,0.03590724829159977,True,True,False
2010,328,0.7559054111680865,0.00023754491417633876,False,False,False
2010,333,3.091624545235465,0.012768625691351725,False,False,False
2010,344,10.162001662554722,0.015237748377063388,True,True,False
2010,349,1.9564849345810131,0.0010691231051027602,False,False,False
2010,356,9.751636492616164,0.014250242409295817,True,False,False
2010,36,0.8147069717574311,0.0002876908396393976,False,False,False
2010,38,5.376244362423236,0.004502075522258858,True,False,False
2010,41,19.10769211711586,0.05235912478342693,True,True,False
2010,5,3.0202268880581897,0.00222889022554693,False,False,False
2010,52,8.077214891563763,0.01254486566954486,True,False,False
2010,57,5.003981952887862,0.019986051598046856,True,False,False
2010,58,1.1357474898339746,0.0005622814359818259,False,False,False
2010,59,1.0119617448846867,0.00024051382792120726,False,False,False
2010,61,6.248313489757798,0.010890263824982704,True,False,False
2010,62,3.135967282469025,0.0019293054338613818,False,False,False
2010,66,3.751153521789419,0.0030652056270464925,False,False,False
2010,68,10.16712028677124,0.03555659038042504,True,True,False
2010,70,7.294448269931834,0.014446165556129799,True,False,False
2010,77,0.6314591149066757,0.0001235619856881549,False,False,False
2010,8,4.432007264414068,0.0039051924720316963,False,False,False
2010,84,9.144545238904982,0.015130610982693204,True,False,False
2010,87,14.216157404418801,0.03382835450983788,True,True,False
2010,9,6.426039234376333,0.006564809173847106,True,False,False
2010,96,2.6054641954868174,0.0012683920106364888,False,False,False
2010,97,1.612272479285629,0.0009409385350307374,False,False,False
2010,98,8.276698441077485,0.056594082385939895,True,False,False
2010,99,2.376898225172855,0.0022486913147026634,False,False,False
2011,103,2.728737195469286,0.0012335435369325953,False,False,False
2011,12,4.998566945742681,0.0038364791237579608,False,False,False
2011,120,5.712981882426,0.005640479906533529,True,False,False
2011,127,8.132480448422164,0.012380354873293616,True,False,False
2011,130,10.238113231531408,0.01863878474048983,True,True,False
2011,135,6.269965496269968,0.005981153663502646,True,False,False
2011,142,3.6097393039597385,0.0028322211935235585,False,False,False
2011,145,1.4803945741981437,0.00046635034378377774,False,False,False
2011,150,9.420766642123468,0.014867814904854969,True,False,False
2011,151,0.6334679825891101,0.00021533462717710032,False,False,False
2011,152,2.777118887792504,0.0013485086171297813,False,False,False
2011,153,2.930576367179924,0.0013225125946103112,False,False,False
2011,154,4.8442422060286034,0.003766335305372963,False,False,False
2011,158,3.8843046006279884,0.003066834485102065,False,False,False
2011,164,0.6501169597438974,0.0001714820172765749,False,False,False
2011,166,3.3234611050885263,0.006235051502921666,False,False,False
2011,167,5.519332088019041,0.00893818924891433,True,False,False
2011,183,6.393370319583077,0.006209325170668835,True,False,False
2011,189,2.902187164745115,0.0021833795936276753,False,False,False
2011,193,2.432878667409639,0.0011936750335419587,False,False,False
2011,194,4.898133610435458,0.01151646000940778,False,False,False
2011,195,2.728837008342566,0.0013385815450928143,False,False,False
2011,197,4.791025536499543,0.005698215462055014,False,False,False
2011,2,1.791873435817612,0.0029036344942610162,False,False,False
2011,2005,7.45121719270621,0.008397609232801055,True,False,False
2011,2006,2.306858185825334,0.0032394124370422684,False,False,False
2011,201,2.586791650071259,0.0033330521664824133,False,False,False
2011,202,0.10743805934471595,0.0003678560815669676,False,False,False
2011,2032,8.13326431840214,0.014533528663786122,True,False,False
2011,204,3.378606983687675,0.0018723530434591447,False,False,False
2011,2050,5.139217647560926,0.007548786031419972,True,False,False
2011,2084,2.8838511741591333,0.004899769168296855,False,False,False
2011,21,4.338319182714763,0.0029286897303359397,False,False,False
2011,2116,11.443067034211651,0.01868887254558119,True,True,False
2011,2117,1.8412538887535277,0.0007215138991271948,False,False,False
2011,213,3.6120185301882515,0.0023159833280880296,False,False,False
2011,2132,2.624196439402354,0.0009440662647073549,False,False,False
2011,218,3.106096241063071,0.001650706571176345,False,False,False
2011,2199,3.6054664786870774,0.010183266070693614,False,False,False
2011,221,7.962027033956247,0.009626250240486738,True,False,False
2011,2226,4.388855328771143,0.004494660917148603,False,False,False
2011,2229,10.326257521395263,0.020148757194862102,True,True,False
2011,228,5.841434413946409,0.005414883324299388,True,False,False
2011,2294,5.099060738063592,0.0050683771367381805,True,False,False
2011,23,1.863749270287741,0.0011475597274863978,False,False,False
2011,2305,2.5946533777406415,0.0011779499940322794,False,False,False
2011,2306,4.713686660905225,0.0033554130928346053,False,False,False
2011,2309,1.5760250463973335,0.0008568853453927473,False,False,False
2011,2348,0.22265456636381487,0.0002254152480582401,False,False,False
2011,235,1.5077934742938766,0.0007995449846564685,False,False,False
2011,238,8.84674458924836,0.01413279888871707,True,False,False
2011,239,11.21082581450095,0.01818006751601369,True,True,False
2011,2390,6.019186988011533,0.006425473709832917,True,False,False
2011,2393,1.8808655389619133,0.0007503247803814419,False,False,False
2011,24,0.13987424768522772,6.985780425217245e-05,False,False,False
2011,242,3.7393774881498985,0.003952109809135303,False,False,False
2011,2426,10.966469955430284,0.017387849296341098,True,True,False
2011,2433,1.594734794779285,0.0007790929108805154,False,False,False
2011,2439,1.5243458196053155,0.0009201038690112819,False,False,False
2011,2440,4.7874217344527565,0.004202359424776803,False,False,False
2011,245,1.0974858134755294,0.00021948533367222776,False,False,False
2011,2459,0.6601719106267083,0.00019713159016658145,False,False,False
2011,248,6.69710938242909,0.006594622329656031,True,False,False
2011,2483,1.046413567577698,0.0004696844292560304,False,False,False
2011,249,4.372883055376818,0.008317433624687133,False,False,False
2011,25,7.802834119199645,0.010153650073582555,True,False,False
2011,2509,1.9613080555339337,0.0006871398621475641,False,False,False
2011,251,6.647229710637447,0.008860868715046388,True,False,False
2011,252,0.5001557380460753,5.639002814022609e-05,False,False,False
2011,254,1.2896348570984948,0.000499715979037746,False,False,False
2011,2567,11.883285069786623,0.02206135714605395,True,True,False
2011,2572,5.805755975453941,0.005079762997955897,True,False,False
2011,2579,8.7636652635023,0.015592544227074841,True,False,False
2011,258,9.365549876442394,0.013288616164962647,True,False,False
2011,259,5.606461364738646,0.010227229883741307,True,False,False
2011,26,3.683223909125651,0.0020203316659654085,False,False,False
2011,2628,0.8265513582527291,0.00028242860675068435,False,False,False
2011,2633,11.346448965513744,0.020793821286784444,True,True,False
2011,2638,5.833582880894099,0.006610199867050745,True,False,False
2011,264,14.30070955603177,0.03056632456188216,True,True,False
2011,2641,3.279250578323513,0.0018495923985136363,False,False,False
2011,2649,5.198855949926255,0.004470215304750365,True,False,False
2011,265,1.0111507220713065,0.00026175102653846506,False,False,False
2011,2653,0.38127078989246854,0.00014167284300710894,False,False,False
2011,2655,0.735078391212312,0.00039418497912769115,False,False,False
2011,2711,5.669043625791204,0.005860226529458459,True,False,False
2011,275,2.0347649539745305,0.0010530762013088622,False,False,False
2011,2751,1.1706818810725395,0.00034641361613653844,False,False,False
2011,276,5.792013317380821,0.0057022679239253134,True,False,False
2011,277,0.6959779844516518,0.00011573766887791842,False,False,False
2011,278,10.724024183578827,0.016919598433270476,True,True,False
2011,30,0.9973102844483641,0.00037917960531271537,False,False,False
2011,309,1.664126596132661,0.0012808468307153762,False,False,False
2011,328,2.0433429329437303,0.0012435439695699163,False,False,False
2011,333,3.3270127088594066,0.0036386225631472695,False,False,False
2011,344,11.765202385657688,0.022636474364717878,True,True,False
2011,349,4.274021786704807,0.0037166744820260732,False,False,False
2011,356,2.3283827580343868,0.001023175121115176,False,False,False
2011,36,4.78527784243299,0.004171893998480954,False,False,False
2011,38,4.392515370028796,0.0030785265347824703,False,False,False
2011,41,3.442591500097521,0.0018262184617837082,False,False,False
2011,5,3.386965874166961,0.0022027013101530157,False,False,False
2011,52,5.640104359707859,0.007537889802212508,True,False,False
2011,57,1.2909927064061222,0.00041895521035054085,False,False,False
2011,58,2.2335357550126886,0.0008072094591615664,False,False,False
2011,59,4.910598533700622,0.0034536804911593083,False,False,False
2011,61,8.03536895866758,0.012634005587503409,True,False,False
2011,62,10.278461225909801,0.016204054097514107,True,True,False
2011,66,7.740783473609575,0.008962802143527075,True,False,False
2011,68,5.454283025665525,0.011382526218477202,True,False,False
2011,70,4.6898536649502205,0.005115649601215631,False,False,False
2011,77,4.075254342624753,0.002535943688504764,False,False,False
2011,8,2.483470926636784,0.0014260805340367325,False,False,False
2011,84,8.98917907688545,0.013446933853981827,True,False,False
2011,87,8.222427332018334,0.013074743979198946,True,False,False
2011,9,6.155583273857388,0.00616572400296888,True,False,False
2011,96,9.561290269925735,0.012991945562751829,True,False,False
2011,97,7.044161510855936,0.008124409398426246,True,False,False
