team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,5.205756359205191,4.0,1.0,11.0,0.6844481014257232,0.8875501026842071,0.9899798400300063,1
2483,Oregon,fbs,,,,9.122655941016932,6.0,2.0,20.0,0.44679217429749407,0.7116025341854963,0.9439187339234559,2
61,Georgia,fbs,,,,12.9108597008596,9.0,2.0,29.0,0.33716134408172066,0.5715105223921683,0.8662149841265836,3
251,Texas,fbs,,,,13.85211962700604,10.0,3.0,30.0,0.2646311348164928,0.523582931862977,0.8628534181631269,4
30,USC,fbs,,,,14.640178949039448,11.0,4.0,30.0,0.20379667720090489,0.47084336017819745,0.8519537765860272,5
333,Alabama,fbs,,,,15.444209827667011,12.0,3.0,33.0,0.21977118972947887,0.4568353395559121,0.82648525045248,6
87,Notre Dame,fbs,,,,17.473079225452317,12.0,3.0,39.0,0.21935626147523724,0.4344120107399574,0.777852748881632,7
2633,Tennessee,fbs,,,,17.777172187083988,13.0,4.0,39.0,0.17236035824710233,0.4032256318958821,0.7822466032846158,8
213,Penn State,fbs,,,,18.343813997151315,14.0,4.0,39.0,0.1751058472260055,0.3886159229364378,0.7594728615684022,9
2628,TCU,fbs,,,,23.844882566068936,18.0,6.0,50.0,0.09352934762295415,0.26620425949453685,0.6493190798423767,10
99,LSU,fbs,,,,24.556487851233374,19.0,6.0,51.0,0.08580217527275857,0.2453743175377542,0.6262268606832142,11
356,Illinois,fbs,,,,24.847653409344026,19.0,6.0,52.0,0.08830591763393622,0.2504423809931994,0.627368497467911,12
145,Ole Miss,fbs,,,,25.522175295184883,21.0,7.0,51.0,0.07133936118871946,0.21752069478678354,0.6017113191599791,13
252,BYU,fbs,,,,27.92540975303448,22.0,7.0,58.0,0.0631630959382011,0.20076981290635015,0.56258088479119,14
52,Florida State,fbs,,,,28.756017712169097,22.0,8.0,60.0,0.04818174239380937,0.19382925128726913,0.5671388825383424,15
142,Missouri,fbs,,,,29.026960414970816,23.0,8.0,59.0,0.049906058606258796,0.17442708960782125,0.5386519864861704,16
2641,Texas Tech,fbs,,,,29.229393410229047,24.0,8.0,59.0,0.05173811910499175,0.17521753650531205,0.5331905633885473,17
238,Vanderbilt,fbs,,,,30.353032063275023,25.0,8.0,60.0,0.043549870406889776,0.15365691671292117,0.5051510603133499,18
84,Indiana,fbs,,,,30.662603949435134,26.0,8.0,60.0,0.04232414432299746,0.14674692823895114,0.4914025543070289,19
158,Nebraska,fbs,,,,30.71719314754244,26.0,9.0,59.0,0.031975628928175244,0.12895146338330174,0.4848446413728918,20
228,Clemson,fbs,,,,31.22143779933913,26.0,8.0,62.0,0.05859790465405947,0.16050150650692205,0.4836351374570945,21
201,Oklahoma,fbs,,,,31.335494989781473,26.0,9.0,62.0,0.04175221440146758,0.14326471398814114,0.480674443284545,22
2390,Miami,fbs,,,,32.98926687548739,28.0,9.0,65.0,0.036949459575866,0.13346789636321318,0.4614027287892544,23
135,Minnesota,fbs,,,,33.338083035592746,28.0,9.0,66.0,0.036979306178300565,0.13761427033117818,0.45980020634546787,24
