team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,rated,eligible_games,eligible_evidence_count,games_played,expected_rank,median_rank,mode_rank,rank_1_probability,interval_50_low,interval_50_high,interval_50_width,interval_80_low,interval_80_high,interval_80_width,interval_95_low,interval_95_high,interval_95_width,top5_probability,top10_probability,top25_probability,display_rank
245,Texas A&M,fbs,,,,True,2,2,2,15.749089569281608,10,1,0.06973454649718651,4,21,18,2,37,36,1,61,61,0.30176726595919007,0.5054373802843506,0.8043439280832821,1
2390,Miami,fbs,,,,True,2,2,2,17.65193383489427,11,1,0.06257339666294895,5,23,19,2,44,43,1,68,68,0.27564547764562464,0.4731196443896728,0.7734825747646608,2
258,Virginia,fbs,,,,True,2,2,2,18.03277701137602,11,1,0.061129171484309304,5,24,20,2,45,44,1,70,70,0.27380626504356465,0.4718185319170648,0.7667493379971477,3
2306,Kansas State,fbs,,,,True,2,2,2,19.712844058432314,13,1,0.05091205596983646,6,27,22,2,48,47,1,72,72,0.23740693928262313,0.42621524409801087,0.734798084753031,4
61,Georgia,fbs,,,,True,2,2,2,20.673752783039134,14,1,0.0504736899958026,6,29,24,3,50,48,1,74,74,0.22903073718730851,0.40594091178717745,0.7116282938139533,5
99,LSU,fbs,,,,True,1,1,1,21.965729309625882,13,1,0.059993651253966634,5,31,27,2,55,54,1,87,87,0.2547345935730476,0.4243538016592812,0.6967727120960534,6
213,Penn State,fbs,,,,True,2,2,2,22.24740772743749,16,1,0.04322577745683167,7,31,25,3,51,49,1,77,77,0.20018364122788967,0.3617224073421923,0.6736085492178085,7
84,Indiana,fbs,,,,True,2,2,2,25.72018403123353,18,1,0.037301087709171454,8,38,31,3,60,58,1,85,85,0.17495420833785824,0.32182917521090953,0.6165707326852166,8
251,Texas,fbs,,,,True,1,1,1,26.333272476006115,18,1,0.042770051347313535,7,38,32,3,63,61,1,93,93,0.1909352070629619,0.33630586750311775,0.615268209358279,9
2579,South Carolina,fbs,,,,True,1,1,1,27.429201037269547,19,1,0.03898530894356344,8,40,33,3,65,63,1,95,95,0.1770252155081214,0.31666376287612696,0.5952964207622038,10
221,Pittsburgh,fbs,,,,True,1,1,1,29.990267633710253,22,1,0.03373212887224112,9,44,36,4,70,67,1,98,98,0.15568417764327466,0.28343265335455253,0.5534441818803475,11
194,Ohio State,fbs,,,,True,1,1,1,31.365120955476513,23,1,0.030700446716137263,10,46,37,4,72,69,1,101,101,0.14336775006596336,0.2641803576846181,0.529953623167755,12
57,Florida,fbs,,,,True,1,1,1,31.77436963764027,24,1,0.030424225368129464,10,47,38,4,73,70,1,101,101,0.14196456109796302,0.261532387534276,0.5245033593187362,13
333,Alabama,fbs,,,,True,1,1,1,32.582121378272454,25,1,0.028728080958807696,10,48,39,4,74,71,1,102,102,0.13535265659546916,0.2515347587584845,0.512415723600856,14
