season,period,pairing,field,expected_games,expected_team_games,team_games_with_value,team_game_coverage_pct,games_with_both_usable,game_coverage_pct,games_with_any_usable,missing_team_games,malformed_team_games
2022,modern_2022_2025,FBS-FCS,fumbles_recovered,120,240,240,100.0,120,100.0,120,0,0
2022,modern_2022_2025,FBS-FCS,turnovers_reported,120,240,240,100.0,120,100.0,120,0,0
2022,modern_2022_2025,FBS-FCS,first_downs,120,240,240,100.0,120,100.0,120,0,0
2022,modern_2022_2025,FBS-FCS,penalties,120,240,240,100.0,120,100.0,120,0,0
2022,modern_2022_2025,FBS-FCS,penalty_yards,120,240,240,100.0,120,100.0,120,0,0
2022,modern_2022_2025,FBS-FCS,offensive_plays_derived,120,240,240,100.0,120,100.0,120,0,0
2022,modern_2022_2025,FCS-FCS,total_yards,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,rushing_yards,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,rushing_attempts,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,passing_yards,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,pass_attempts,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,completions,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,sacks,645,1290,0,0.0,0,0.0,0,1290,0
2022,modern_2022_2025,FCS-FCS,interceptions_thrown,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,total_fumbles,645,1290,978,75.814,453,70.2326,525,312,0
2022,modern_2022_2025,FCS-FCS,fumbles_lost,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,fumbles_recovered,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,turnovers_reported,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,first_downs,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,penalties,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,penalty_yards,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,FCS-FCS,offensive_plays_derived,645,1290,1258,97.5194,629,97.5194,629,32,0
2022,modern_2022_2025,all,total_yards,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,rushing_yards,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,rushing_attempts,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,passing_yards,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,pass_attempts,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,completions,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,sacks,1541,3082,1765,57.268,881,57.1707,884,1317,0
2022,modern_2022_2025,all,interceptions_thrown,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,total_fumbles,1541,3082,2442,79.2343,1126,73.0694,1316,640,0
2022,modern_2022_2025,all,fumbles_lost,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,fumbles_recovered,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,turnovers_reported,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,first_downs,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,penalties,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,penalty_yards,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2022,modern_2022_2025,all,offensive_plays_derived,1541,3082,3048,98.8968,1524,98.8968,1524,34,0
2023,modern_2022_2025,FBS-FBS,total_yards,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,rushing_yards,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,rushing_attempts,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,passing_yards,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,pass_attempts,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,completions,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,sacks,792,1584,1554,98.1061,777,98.1061,777,30,0
2023,modern_2022_2025,FBS-FBS,interceptions_thrown,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,total_fumbles,792,1584,1254,79.1667,560,70.7071,694,330,0
2023,modern_2022_2025,FBS-FBS,fumbles_lost,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,fumbles_recovered,792,1584,1583,99.9369,791,99.8737,792,1,0
2023,modern_2022_2025,FBS-FBS,turnovers_reported,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,first_downs,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,penalties,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,penalty_yards,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FBS,offensive_plays_derived,792,1584,1584,100.0,792,100.0,792,0,0
2023,modern_2022_2025,FBS-FCS,total_yards,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,rushing_yards,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,rushing_attempts,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,passing_yards,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,pass_attempts,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,completions,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,sacks,118,236,226,95.7627,113,95.7627,113,10,0
2023,modern_2022_2025,FBS-FCS,interceptions_thrown,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,total_fumbles,118,236,190,80.5085,85,72.0339,105,46,0
2023,modern_2022_2025,FBS-FCS,fumbles_lost,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,fumbles_recovered,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,turnovers_reported,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,first_downs,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,penalties,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,penalty_yards,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FBS-FCS,offensive_plays_derived,118,236,236,100.0,118,100.0,118,0,0
2023,modern_2022_2025,FCS-FCS,total_yards,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,rushing_yards,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,rushing_attempts,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,passing_yards,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,pass_attempts,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,completions,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,sacks,635,1270,0,0.0,0,0.0,0,1270,0
2023,modern_2022_2025,FCS-FCS,interceptions_thrown,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,total_fumbles,635,1270,992,78.1102,450,70.8661,542,278,0
2023,modern_2022_2025,FCS-FCS,fumbles_lost,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,fumbles_recovered,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,turnovers_reported,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,first_downs,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,penalties,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,penalty_yards,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,FCS-FCS,offensive_plays_derived,635,1270,1238,97.4803,619,97.4803,619,32,0
2023,modern_2022_2025,all,total_yards,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,rushing_yards,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,rushing_attempts,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,passing_yards,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,pass_attempts,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,completions,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,sacks,1545,3090,1780,57.6052,890,57.6052,890,1310,0
2023,modern_2022_2025,all,interceptions_thrown,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,total_fumbles,1545,3090,2436,78.835,1095,70.8738,1341,654,0
2023,modern_2022_2025,all,fumbles_lost,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,fumbles_recovered,1545,3090,3057,98.932,1528,98.8997,1529,33,0
2023,modern_2022_2025,all,turnovers_reported,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,first_downs,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,penalties,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,penalty_yards,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2023,modern_2022_2025,all,offensive_plays_derived,1545,3090,3058,98.9644,1529,98.9644,1529,32,0
2024,modern_2022_2025,FBS-FBS,total_yards,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,rushing_yards,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,rushing_attempts,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,passing_yards,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,pass_attempts,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,completions,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,sacks,798,1596,1587,99.4361,793,99.3734,794,9,0
2024,modern_2022_2025,FBS-FBS,interceptions_thrown,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,total_fumbles,798,1596,1277,80.0125,575,72.0551,702,319,0
2024,modern_2022_2025,FBS-FBS,fumbles_lost,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,fumbles_recovered,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,turnovers_reported,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,first_downs,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,penalties,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,penalty_yards,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FBS,offensive_plays_derived,798,1596,1596,100.0,798,100.0,798,0,0
2024,modern_2022_2025,FBS-FCS,total_yards,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,rushing_yards,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,rushing_attempts,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,passing_yards,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,pass_attempts,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,completions,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,sacks,121,242,240,99.1736,120,99.1736,120,2,0
2024,modern_2022_2025,FBS-FCS,interceptions_thrown,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,total_fumbles,121,242,187,77.2727,82,67.7686,105,55,0
2024,modern_2022_2025,FBS-FCS,fumbles_lost,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,fumbles_recovered,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,turnovers_reported,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,first_downs,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,penalties,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,penalty_yards,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FBS-FCS,offensive_plays_derived,121,242,242,100.0,121,100.0,121,0,0
2024,modern_2022_2025,FCS-FCS,total_yards,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,rushing_yards,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,rushing_attempts,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,passing_yards,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,pass_attempts,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,completions,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,sacks,692,1384,0,0.0,0,0.0,0,1384,0
2024,modern_2022_2025,FCS-FCS,interceptions_thrown,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,total_fumbles,692,1384,1073,77.5289,484,69.9422,589,311,0
2024,modern_2022_2025,FCS-FCS,fumbles_lost,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,fumbles_recovered,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,turnovers_reported,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,first_downs,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,penalties,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,penalty_yards,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,FCS-FCS,offensive_plays_derived,692,1384,1372,99.1329,686,99.1329,686,12,0
2024,modern_2022_2025,all,total_yards,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,rushing_yards,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,rushing_attempts,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,passing_yards,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,pass_attempts,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,completions,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,sacks,1611,3222,1827,56.7039,913,56.6729,914,1395,0
2024,modern_2022_2025,all,interceptions_thrown,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,total_fumbles,1611,3222,2537,78.7399,1141,70.8256,1396,685,0
2024,modern_2022_2025,all,fumbles_lost,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,fumbles_recovered,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,turnovers_reported,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,first_downs,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,penalties,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,penalty_yards,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2024,modern_2022_2025,all,offensive_plays_derived,1611,3222,3210,99.6276,1605,99.6276,1605,12,0
2025,modern_2022_2025,FBS-FBS,total_yards,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,rushing_yards,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,rushing_attempts,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,passing_yards,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,pass_attempts,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,completions,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,sacks,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,interceptions_thrown,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,total_fumbles,808,1616,1267,78.4035,569,70.4208,698,349,0
2025,modern_2022_2025,FBS-FBS,fumbles_lost,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,fumbles_recovered,808,1616,1267,78.4035,569,70.4208,698,349,0
2025,modern_2022_2025,FBS-FBS,turnovers_reported,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,first_downs,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,penalties,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,penalty_yards,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FBS,offensive_plays_derived,808,1616,1616,100.0,808,100.0,808,0,0
2025,modern_2022_2025,FBS-FCS,total_yards,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,rushing_yards,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,rushing_attempts,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,passing_yards,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,pass_attempts,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,completions,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,sacks,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,interceptions_thrown,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,total_fumbles,126,252,197,78.1746,87,69.0476,110,55,0
2025,modern_2022_2025,FBS-FCS,fumbles_lost,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,fumbles_recovered,126,252,197,78.1746,87,69.0476,110,55,0
2025,modern_2022_2025,FBS-FCS,turnovers_reported,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,first_downs,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,penalties,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,penalty_yards,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FBS-FCS,offensive_plays_derived,126,252,252,100.0,126,100.0,126,0,0
2025,modern_2022_2025,FCS-FCS,total_yards,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,rushing_yards,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,rushing_attempts,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,passing_yards,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,pass_attempts,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,completions,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,sacks,691,1382,16,1.1577,8,1.1577,8,1366,0
2025,modern_2022_2025,FCS-FCS,interceptions_thrown,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,total_fumbles,691,1382,1060,76.7004,474,68.5962,586,322,0
2025,modern_2022_2025,FCS-FCS,fumbles_lost,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,fumbles_recovered,691,1382,1060,76.7004,474,68.5962,586,322,0
2025,modern_2022_2025,FCS-FCS,turnovers_reported,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,first_downs,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,penalties,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,penalty_yards,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,FCS-FCS,offensive_plays_derived,691,1382,1370,99.1317,685,99.1317,685,12,0
2025,modern_2022_2025,all,total_yards,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,rushing_yards,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,rushing_attempts,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,passing_yards,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,pass_attempts,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,completions,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,sacks,1625,3250,1884,57.9692,942,57.9692,942,1366,0
2025,modern_2022_2025,all,interceptions_thrown,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,total_fumbles,1625,3250,2524,77.6615,1130,69.5385,1394,726,0
2025,modern_2022_2025,all,fumbles_lost,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,fumbles_recovered,1625,3250,2524,77.6615,1130,69.5385,1394,726,0
2025,modern_2022_2025,all,turnovers_reported,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,first_downs,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,penalties,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,penalty_yards,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2025,modern_2022_2025,all,offensive_plays_derived,1625,3250,3238,99.6308,1619,99.6308,1619,12,0
2026,current_2026,FBS-FBS,total_yards,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,rushing_yards,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,rushing_attempts,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,passing_yards,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,pass_attempts,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,completions,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,sacks,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,interceptions_thrown,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,total_fumbles,50,100,35,35.0,15,30.0,20,65,0
2026,current_2026,FBS-FBS,fumbles_lost,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,fumbles_recovered,50,100,35,35.0,15,30.0,20,65,0
2026,current_2026,FBS-FBS,turnovers_reported,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,first_downs,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,penalties,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,penalty_yards,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FBS,offensive_plays_derived,50,100,50,50.0,25,50.0,25,50,0
2026,current_2026,FBS-FCS,total_yards,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,rushing_yards,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,rushing_attempts,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,passing_yards,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,pass_attempts,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,completions,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,sacks,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,interceptions_thrown,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,total_fumbles,48,96,23,23.9583,10,20.8333,13,73,0
2026,current_2026,FBS-FCS,fumbles_lost,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,fumbles_recovered,48,96,23,23.9583,10,20.8333,13,73,0
2026,current_2026,FBS-FCS,turnovers_reported,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,first_downs,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,penalties,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,penalty_yards,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FBS-FCS,offensive_plays_derived,48,96,30,31.25,15,31.25,15,66,0
2026,current_2026,FCS-FCS,total_yards,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,rushing_yards,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,rushing_attempts,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,passing_yards,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,pass_attempts,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,completions,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,sacks,73,146,96,65.7534,48,65.7534,48,50,0
2026,current_2026,FCS-FCS,interceptions_thrown,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,total_fumbles,73,146,68,46.5753,28,38.3562,40,78,0
2026,current_2026,FCS-FCS,fumbles_lost,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,fumbles_recovered,73,146,68,46.5753,28,38.3562,40,78,0
2026,current_2026,FCS-FCS,turnovers_reported,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,first_downs,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,penalties,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,penalty_yards,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,FCS-FCS,offensive_plays_derived,73,146,98,67.1233,49,67.1233,49,48,0
2026,current_2026,all,total_yards,171,342,178,52.0468,89,52.0468,89,164,0
2026,current_2026,all,rushing_yards,171,342,178,52.0468,89,52.0468,89,164,0
