team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,7.324658720305178,5.0,1.0,16.0,0.5657237862019385,0.794225943537092,0.9623751174960424,1
84,Indiana,fbs,,,,10.933228697593703,7.0,2.0,25.0,0.4025973932326123,0.652132364041298,0.9059524453615465,2
333,Alabama,fbs,,,,11.598049880628114,8.0,2.0,25.0,0.3469227122251356,0.6150368353543455,0.901138772026181,3
2390,Miami,fbs,,,,12.532743449119042,9.0,3.0,27.0,0.31740628257947456,0.5817707318642013,0.8839129360359572,4
2483,Oregon,fbs,,,,12.789136869720208,8.0,2.0,31.0,0.39063246969060933,0.6147269465713853,0.8646176017461353,5
61,Georgia,fbs,,,,15.13065732314,9.0,2.0,36.0,0.315236668732,0.539753650907,0.823374655917,6
201,Oklahoma,fbs,,,,15.646656991078624,11.0,3.0,34.0,0.22706191696304057,0.4717416597382057,0.8210895975459681,7
30,USC,fbs,,,,19.078684297613496,14.0,4.0,40.0,0.15320996215145877,0.3638856990009274,0.7467711342415845,8
87,Notre Dame,fbs,,,,20.714266925569568,13.0,3.0,50.0,0.22192494549255615,0.4171690900171657,0.7202632843625594,9
254,Utah,fbs,,,,21.984015666662103,16.0,4.0,49.0,0.14749427609729224,0.3412128137851026,0.6939818175566203,10
251,Texas,fbs,,,,25.67755356397239,18.0,4.0,59.0,0.14599566262372998,0.3147835990085739,0.6297235388561486,11
2641,Texas Tech,fbs,,,,25.970211338585028,18.0,4.0,60.0,0.14155371306785844,0.3083587107546916,0.6239466111473759,12
145,Ole Miss,fbs,,,,26.484248242051027,18.0,4.0,62.0,0.1491900656367016,0.3134893477603729,0.6188352467507622,13
130,Michigan,fbs,,,,28.45711679690437,20.0,5.0,65.0,0.12387572245637164,0.27711505478383136,0.5835624075887508,14
245,Texas A&M,fbs,,,,30.522029330257137,23.0,6.0,68.0,0.09639644607157836,0.23600548862641604,0.5439351072782637,15
258,Virginia,fbs,,,,32.47828130882468,26.0,8.0,67.0,0.05196543149890907,0.16605489525103864,0.4887237359920528,16
252,BYU,fbs,,,,32.924025080892626,25.0,6.0,74.0,0.09025463603945127,0.21875648997909378,0.5100883219725506,17
2294,Iowa,fbs,,,,33.62216980135737,26.0,6.0,74.0,0.07870840779592131,0.20194941310579811,0.49534559798350475,18
99,LSU,fbs,,,,34.1076648910631,27.0,7.0,74.0,0.06749718097006749,0.18472764472718473,0.480973055575481,19
213,Penn State,fbs,,,,36.190478187202196,28.0,7.0,80.0,0.07522268113607522,0.18873276936918873,0.4633443037224633,20
264,Washington,fbs,,,,36.957514916086986,29.0,7.0,81.0,0.07070653215,0.18047752012799997,0.451879455835,21
142,Missouri,fbs,,,,38.710804480235595,32.0,9.0,79.0,0.04633650522409237,0.1352090644417773,0.4017941369561883,22
2449,North Dakota State,fbs,,,,39.53737034057016,33.0,9.0,82.0,0.04654375002755769,0.1343032624027069,0.39493943929887526,23
158,Nebraska,fbs,,,,40.54958200090791,35.0,11.0,80.0,0.02539253322682963,0.09547647789959093,0.35570840794451775,24
228,Clemson,fbs,,,,40.684698897127326,34.0,9.0,85.0,0.04334709917495666,0.13023099583886977,0.3865472189806135,25
135,Minnesota,fbs,,,,41.669081735038894,37.0,11.0,81.0,0.027161435553568716,0.0997889581959624,0.3527279636225118,26
2633,Tennessee,fbs,,,,43.07048903139723,36.0,9.0,89.0,0.042763882851128296,0.12447242656937343,0.36441712665709325,27
97,Louisville,fbs,,,,43.320019063572325,36.0,9.0,89.0,0.04025189844404025,0.11986280680011988,0.35882199879535875,28
256,James Madison,fbs,,,,44.72871784937617,40.0,11.0,87.0,0.027044813597921012,0.08686299276236742,0.3074322127979691,29
12,Arizona,fbs,,,,47.511416562988025,41.0,11.0,96.0,0.031911592475063824,0.09852529084419705,0.31251511966462503,30
68,Boise State,fbs,,,,48.535666396382595,43.0,12.0,95.0,0.023573531356070723,0.08131003537324394,0.28825347943086477,31
2,Auburn,fbs,,,,48.64395625856364,43.0,12.0,95.0,0.022965100903022968,0.07988722641707989,0.2858091294142858,32
57,Florida,fbs,,,,49.40045654217441,44.0,12.0,96.0,0.021240891894021244,0.07555974640507557,0.276939695999277,33
356,Illinois,fbs,,,,49.873565468827735,46.0,14.0,94.0,0.018559284136184385,0.06504663617049858,0.2530820067171699,34
2306,Kansas State,fbs,,,,50.117402809678,44.0,12.0,99.0,0.026018516547999998,0.08395293439200001,0.282300369286,35
2628,TCU,fbs,,,,50.119459537720225,46.0,15.0,92.0,0.013681994830211822,0.05195904936728275,0.23235361106416888,36
349,Army,fbs,,,,50.26987340418869,46.0,14.0,94.0,0.013957131779796978,0.05993299841981177,0.25227115840912856,37
2116,UCF,fbs,,,,50.3848080351214,47.0,14.0,93.0,0.013487130991427902,0.058843156811435315,0.24874180349807784,38
52,Florida State,fbs,,,,50.51848883271489,47.0,14.0,94.0,0.01659084900276206,0.059907817645460076,0.24132710791571094,39
238,Vanderbilt,fbs,,,,50.92965308008773,45.0,12.0,99.0,0.023835454317095345,0.07884013295131538,0.2724151652610897,40
66,Iowa State,fbs,,,,52.17944181331508,47.0,12.0,101.0,0.023864864046143193,0.07743553618746461,0.264484028501587,41
275,Wisconsin,fbs,,,,53.428142717936,49.0,14.0,101.0,0.015521362067,0.059175604584,0.2364634065,42
9,Arizona State,fbs,,,,53.64429552907907,49.0,14.0,102.0,0.017400280382947803,0.06278640734881165,0.23940389158628184,43
221,Pittsburgh,fbs,,,,53.97851199464098,50.0,15.0,101.0,0.014902522679014903,0.056923191495056924,0.22985888718322986,44
248,Houston,fbs,,,,54.44676720181801,50.0,14.0,102.0,0.016048043769,0.059069679815000005,0.23069683054600001,45
2567,SMU,fbs,,,,54.93138533914501,50.0,13.0,106.0,0.023650629322,0.07402616320500001,0.24757742208800002,46
2426,Navy,fbs,,,,55.60997289763917,51.0,14.0,105.0,0.017367627337947895,0.06103731838081689,0.22857215491831429,47
