protocol,target_season,train_through,candidate,candidate_name,kind,n_team_seasons,nll,delta_nll_vs_P0,crps,delta_crps_vs_P0,expected_rank_mae,delta_expected_rank_mae_vs_P0,median_rank_mae,delta_median_rank_mae_vs_P0,interval_80_coverage,delta_interval_80_coverage_vs_P0,interval_80_average_width,delta_interval_80_average_width_vs_P0
rolling_origin,2022,2021,P3-M,P3_D5_plus_db_availability_only,missingness_control,131,4.4560851945822355,-0.00029360048870596955,0.10555965344377038,-5.484113987525019e-05,18.511377145311723,-0.00465776448138655,18.549618320610687,0.022900763358777,0.8327048652625771,-0.0004598546859192476,71.72519083969466,0.03053435114505021
rolling_origin,2023,2022,P3-M,P3_D5_plus_db_availability_only,missingness_control,133,4.469030183790324,0.0009931184411797744,0.10421743930001291,0.00013453721699779875,19.20134602171975,0.04587965455615972,19.43984962406015,0.08270676691729406,0.8683194472668156,-0.0013208697419223592,71.93233082706767,-0.07518796992481214
rolling_origin,2024,2023,P3-M,P3_D5_plus_db_availability_only,missingness_control,134,4.552668909827456,-0.0005968502417390553,0.1149822074744842,-7.051676231835391e-05,20.556775651764724,-0.033265682897184234,20.94776119402985,-0.08955223880596819,0.8136318407960199,0.00019900497512437276,70.26119402985074,-0.07462686567164667
rolling_origin,2025,2024,P3-M,P3_D5_plus_db_availability_only,missingness_control,136,4.553362584657282,0.0009850141791218903,0.1079783194625541,0.00018542967995005544,20.00897050716424,0.08388081997824415,20.25735294117647,0.1838235294117645,0.8295729250604351,0.0014101531023368308,73.75,0.21323529411765207
