protocol,candidate,candidate_name,n_target_seasons,target_seasons,n_team_seasons,nll,delta_nll_vs_P0,crps,delta_crps_vs_P0,expected_rank_mae,delta_expected_rank_mae_vs_P0,median_rank_mae,delta_median_rank_mae_vs_P0,interval_80_coverage,delta_interval_80_coverage_vs_P0,interval_80_average_width,delta_interval_80_average_width_vs_P0
rolling_origin_weighted_aggregate,P0,P0_D5,4,2022;2023;2024;2025,534,4.50804403235961,0.0,0.10815622251997055,0.0,19.55459800808548,0.0,19.75749063670412,0.0,0.8360241150968474,0.0,71.90074906367042,0.0
rolling_origin_weighted_aggregate,P1,P1_D5_plus_dl_edge,4,2022;2023;2024;2025,534,4.508995644194142,0.0009516118345326107,0.10811068128825901,-4.554123171156347e-05,19.499867678773043,-0.05473032931243385,19.721910112359552,-0.035580524344569334,0.833341850207169,-0.0026822648896785155,71.84831460674157,-0.052434456928837116
rolling_origin_weighted_aggregate,P2,P2_D5_plus_lb,4,2022;2023;2024;2025,534,4.513173483740688,0.005129451381078109,0.10829946615020868,0.00014324363023810943,19.519316541647143,-0.03528146643833438,19.76123595505618,0.003745318352059366,0.8357750324840233,-0.000249082612824174,71.57865168539325,-0.32209737827715
rolling_origin_weighted_aggregate,P3,P3_D5_plus_db,4,2022;2023;2024;2025,534,4.506921582671003,-0.0011224496886056545,0.10800634311152349,-0.00014987940844707833,19.51563611949608,-0.038961888589399724,19.74812734082397,-0.009363295880150472,0.8356706346495518,-0.00035348044729576893,71.73033707865169,-0.17041198501872268
rolling_origin_weighted_aggregate,P4,P4_D5_plus_all_position_groups,4,2022;2023;2024;2025,534,4.515079973021745,0.007035940662136111,0.10840551340459435,0.00024929088462378443,19.46557358021178,-0.08902442787369554,19.79494382022472,0.037453183520598975,0.8343788561403735,-0.0016452589564739453,71.2434456928839,-0.6573033707865141
