team_id,team_name,subdivision,conference,record_through_cutoff,movement_from_previous,expected_rank,median_rank,interval_80_low,interval_80_high,top5_probability,top10_probability,top25_probability,display_rank
194,Ohio State,fbs,,,,5.476313040990874,4.0,1.0,12.0,0.6626304280030935,0.8766762352886196,0.9884211472248142,1
61,Georgia,fbs,,,,6.861091711328636,5.0,2.0,15.0,0.566151855830693,0.8136038804812785,0.9758506319949555,2
87,Notre Dame,fbs,,,,8.065539323003538,6.0,2.0,17.0,0.48691603714609955,0.7568519547683719,0.9625187066421156,3
2390,Miami,fbs,,,,8.369475833583715,6.0,2.0,17.0,0.4360917506016737,0.7377186401733224,0.9680302183319918,4
251,Texas,fbs,,,,8.785853060863063,6.0,2.0,18.0,0.42530703528928016,0.7208062290425645,0.9590719256059387,5
245,Texas A&M,fbs,,,,9.00089568772351,7.0,2.0,19.0,0.4130982883158628,0.7123573521723445,0.9553675890324584,6
333,Alabama,fbs,,,,9.010660554939143,7.0,2.0,19.0,0.40696754813828134,0.7101333563280215,0.9570236653641182,7
84,Indiana,fbs,,,,9.1615928603174,6.0,2.0,19.0,0.4272688993902139,0.7098516686383379,0.9484992946561658,8
2483,Oregon,fbs,,,,9.95753442209556,7.0,2.0,22.0,0.4301815025969098,0.6786701197964001,0.9268850993158707,9
99,LSU,fbs,,,,12.813159585743065,10.0,4.0,26.0,0.23149090430011893,0.5360442850801349,0.8967259826988488,10
30,USC,fbs,,,,14.11866049420498,11.0,3.0,29.0,0.2274230945159971,0.4929922268401613,0.8604082299214917,11
201,Oklahoma,fbs,,,,16.36247071639164,13.0,4.0,34.0,0.17410381977066725,0.4122821162518745,0.8122715625988074,12
254,Utah,fbs,,,,17.667237966774763,13.0,4.0,38.0,0.16130189471345732,0.3932420769867804,0.7854894917994822,13
57,Florida,fbs,,,,18.330020083219836,14.0,5.0,39.0,0.1332150516059849,0.3615675464988669,0.7748520290969336,14
2633,Tennessee,fbs,,,,18.734947090913113,14.0,4.0,40.0,0.14474956983051254,0.3658204780954432,0.7622240925362869,15
2306,Kansas State,fbs,,,,20.541198367421426,15.0,5.0,44.0,0.10413130444418706,0.31448420898943547,0.7305618350706464,16
252,BYU,fbs,,,,20.941351163683986,16.0,4.0,46.0,0.1442326479255279,0.3367897602648391,0.7080060179742562,17
130,Michigan,fbs,,,,21.94321738027136,17.0,5.0,46.0,0.10691806457547848,0.28732656256589173,0.6864895183039247,18
213,Penn State,fbs,,,,22.20837025477324,18.0,6.0,45.0,0.09082050785302027,0.27026303542331925,0.6794305143856956,19
344,Mississippi State,fbs,,,,23.124218954027455,19.0,7.0,46.0,0.0661089956618471,0.23683541510238657,0.6606119079058398,20
145,Ole Miss,fbs,,,,24.100658420770184,19.0,5.0,50.0,0.10497501825055486,0.26464836117896007,0.6332908105972815,21
2579,South Carolina,fbs,,,,25.12505886855833,20.0,6.0,52.0,0.08499237870643524,0.2376647066237172,0.6127646308268488,22
258,Virginia,fbs,,,,25.320915087914898,19.0,7.0,53.0,0.06376354341849062,0.22761794814939723,0.6259258784253567,23
2294,Iowa,fbs,,,,25.46345422254895,21.0,6.0,52.0,0.0805340936611251,0.22549796872617087,0.6009345515805459,24
158,Nebraska,fbs,,,,25.78549109612232,21.0,7.0,51.0,0.05746822166018014,0.19810610876384324,0.5947974307459717,25
221,Pittsburgh,fbs,,,,29.182730875272053,25.0,9.0,55.0,0.02877268226688688,0.12485781095632932,0.5063595413467319,26
142,Missouri,fbs,,,,29.388706719343244,24.0,7.0,60.0,0.05638669983477758,0.17663618275338966,0.5267275255352667,27
248,Houston,fbs,,,,29.785628014383157,25.0,9.0,58.0,0.03844781881787979,0.14877334735558068,0.5160128807827362,28
2641,Texas Tech,fbs,,,,29.80724605649724,26.0,8.0,58.0,0.05651044384675652,0.15740186066894518,0.4953086844788213,29
2,Auburn,fbs,,,,32.342118723932366,28.0,10.0,62.0,0.027311995972331648,0.11532294263113367,0.4580647417196199,30
68,Boise State,fbs,,,,32.7368180013069,28.0,10.0,64.0,0.027751566504642167,0.11836964772520968,0.46095024399552875,31
2567,SMU,fbs,,,,32.77118999319296,28.0,9.0,65.0,0.040593871805752114,0.13970560423595943,0.46549068630809365,32
26,UCLA,fbs,,,,36.22830487512651,31.0,11.0,69.0,0.018304944033739196,0.08753434587289333,0.39084006339354593,33
120,Maryland,fbs,,,,36.853196680914195,32.0,11.0,71.0,0.023234537631104675,0.09936442694278408,0.39487872153123804,34
97,Louisville,fbs,,,,38.71057478618968,34.0,12.0,73.0,0.019262259444800048,0.08181007028335882,0.3570438443747374,35
152,NC State,fbs,,,,39.389791811329715,36.0,12.0,73.0,0.01871178657613648,0.07991459349134658,0.35035662329087874,36
259,Virginia Tech,fbs,,,,41.5248833918834,38.0,12.0,76.0,0.014467112599850701,0.0703704078547212,0.32006411942658025,37
2449,North Dakota State,fbs,,,,42.855220105324385,39.0,13.0,79.0,0.020267159256766913,0.06944479211319973,0.29280197506482014,38
2116,UCF,fbs,,,,44.33893887283499,42.0,14.0,79.0,0.008419984131131555,0.04906647166076892,0.27335794509427186,39
2711,Western Michigan,fbs,,,,44.37920293935198,40.0,14.0,82.0,0.013299744756595927,0.058419687616503756,0.2818976367681211,40
239,Baylor,fbs,,,,44.47105116797698,41.0,15.0,80.0,0.009577971371291728,0.04792848941772262,0.2650166980611891,41
264,Washington,fbs,,,,44.50075965199362,41.0,13.0,82.0,0.017801158777558168,0.06419219486691904,0.27376519162317564,42
12,Arizona,fbs,,,,44.94735006433585,41.0,15.0,82.0,0.011856433592365184,0.050677880358108496,0.26302794690661735,43
2132,Cincinnati,fbs,,,,45.20165309310763,42.0,15.0,80.0,0.009641722875730972,0.04922279755298697,0.259948531686865,44
2628,TCU,fbs,,,,45.350647542575956,42.0,14.0,82.0,0.012009174127089718,0.053545444577443396,0.26251614427915176,45
238,Vanderbilt,fbs,,,,45.75750883194626,42.0,15.0,83.0,0.01387154985608448,0.053131406971240934,0.2521115627312908,46
150,Duke,fbs,,,,46.33909805292773,43.0,16.0,83.0,0.00799363445598075,0.041264278110480286,0.23958935835361875,47
52,Florida State,fbs,,,,48.59456962758611,46.0,17.0,85.0,0.007935187618463534,0.03695274173827868,0.21323714773269226,48
77,Northwestern,fbs,,,,49.345740722363175,45.0,15.0,90.0,0.013076956326498067,0.05072199810474905,0.23290246804765466,49
9,Arizona State,fbs,,,,49.816257730564054,47.0,18.0,87.0,0.0053802083264734,0.03023366173483906,0.2044018499055275,50
256,James Madison,fbs,,,,50.12136776107355,48.0,16.0,88.0,0.009526690041030125,0.045326033331620164,0.21776969745160732,51
127,Michigan State,fbs,,,,52.1299514985749,49.0,20.0,89.0,0.003267558831367723,0.021442615249304124,0.166660215527485,52
167,New Mexico,fbs,,,,53.23656494837227,51.0,19.0,91.0,0.004472953207711513,0.026894714732153033,0.17470725404762585,53
228,Clemson,fbs,,,,53.76137487114749,50.0,21.0,92.0,0.004265959838304822,0.020206052843077242,0.1550718835072383,54
66,Iowa State,fbs,,,,53.81291516298407,51.0,19.0,93.0,0.00493657437362034,0.02580339786849892,0.17074163593443742,55
135,Minnesota,fbs,,,,54.3904681199505,52.0,20.0,93.0,0.004457187316681025,0.022588887632088522,0.1583920754281819,56
154,Wake Forest,fbs,,,,54.678793433109654,53.0,23.0,89.0,0.0013398349117070898,0.010682644358532006,0.12416177946216375,57
356,Illinois,fbs,,,,54.99420941683548,53.0,21.0,93.0,0.004639944845430392,0.022707360889188774,0.1522766928206127,58
58,South Florida,fbs,,,,56.9335859902864,55.0,22.0,95.0,0.002977361062859697,0.017436799867811832,0.13274060938539262,59
249,North Texas,fbs,,,,59.63688942576043,57.0,24.0,100.0,0.0017299377625910996,0.011567069135865308,0.1190002072987034,60
153,North Carolina,fbs,,,,60.00440790172521,58.0,24.0,100.0,0.0022448773306873457,0.014096652714505562,0.11821063592145564,61
349,Army,fbs,,,,61.432021144840874,60.0,25.0,100.0,0.0017902185923726458,0.012329930131766732,0.10381727020691202,62
2649,Toledo,fbs,,,,61.60557247899984,60.0,25.0,100.0,0.0022548345152914187,0.013261129738421943,0.10656559121776776,63
277,West Virginia,fbs,,,,62.35713060079595,61.0,26.0,100.0,0.0014993513058338941,0.010338130847526878,0.09421149705749747,64
278,Fresno State,fbs,,,,64.70539345167283,63.0,28.0,105.0,0.0008678498081102584,0.0065404362976942895,0.08233328218366445,65
96,Kentucky,fbs,,,,64.97218547321893,64.0,28.0,103.0,0.0008106908276831347,0.0060379508087651445,0.0768020484141444,66
183,Syracuse,fbs,,,,66.3845199383953,66.0,33.0,101.0,0.00040714154754410654,0.0037866686417069254,0.054324673260127014,67
309,Louisiana,fbs,,,,67.27461472407032,67.0,29.0,106.0,0.0008660013699540517,0.00620499149055738,0.07144872427628032,68
2348,Louisiana Tech,fbs,,,,68.11190058620626,68.0,31.0,106.0,0.0006627523592584175,0.0054853900953886385,0.06567411972385433,69
235,Memphis,fbs,,,,68.75508360509063,69.0,34.0,103.0,0.0002544987216416033,0.002424974123784119,0.043322444784749156,70
2636,UTSA,fbs,,,,69.53521991762946,70.0,30.0,108.0,0.0013976057944768542,0.007924152356661255,0.0690902060755554,71
2026,App State,fbs,,,,70.32753801504754,70.0,33.0,107.0,0.0005326667642178474,0.004610477986899736,0.05431071655631129,72
21,San Diego State,fbs,,,,70.42094027617742,71.0,30.0,109.0,0.0009899807881835604,0.005902907223067659,0.06329117764941317,73
38,Colorado,fbs,,,,72.45046380453746,73.0,33.0,110.0,0.0006113756334378217,0.004402828466573686,0.05091263354812292,74
25,California,fbs,,,,72.6316397552512,73.0,35.0,109.0,0.0003141952462919509,0.0026607036532632984,0.04154265745648758,75
59,Georgia Tech,fbs,,,,73.94905895867777,75.0,36.0,110.0,0.0003213088657135385,0.0025413982686831754,0.03976159912868095,76
